id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4641254187205623,Khjd0uevJ,5581218969,何俊杰言语集,小朋友！通过今次.......发生在5月22日甘肃省白银市景泰县，黄河石林景区举行的黄河石林山地马拉松，百公里越野赛导致21人死亡这一令人悲痛事件。使我深深地觉得......理论知识再多阅历见闻再广经验道理再丰，如果高估了自己的能力又没有危机和防范意识，加上对有可能发生最坏情况的准备不充分不细致。那么......后果很严重！另记：2021/05/26周三：积攒力量127天！,,,,,0,1,1,2021-05-26 23:58,iPhone客户端,,,
4641252749086948,KhjaGC7VG,6198533554,延安直通车,甘肃山地马拉松20名选手遇难，1人失联22日上午，甘肃省白银市景泰县黄河石林景区举行的黄河石林山地马拉松百公里越野赛遭遇极端天气。截至23日8时，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救治，20名参赛人员找到时已失去生命体征，另有一人正在搜救确认中。据黄河石林山地马拉松百公里越野赛失联救援指挥部介绍，22日中午1点左右，百公里越野赛高海拔赛段20公里至31公里处，受突变极端天气影响，局地出现冰雹、冻雨、大风等灾害性天气，气温骤降，参赛人员出现身体不适、失温等情况，部分参赛人员失联，比赛停止。当地马上组织多方力量搜救失联人员。接到当地报告后，甘肃省委、省政府第一时间召开专题会议，立即启动应急预案，成立失联救援指挥部并组织救援力量700余人投入搜救。由于赛段内地形地貌复杂，夜间气温再度下降，搜救难度较大。据介绍，该赛事由白银市委、市政府主办，景泰县承办，具体赛事运营由甘肃晟景体育文化发展有限公司负责，共计172人参与百公里越野赛。目前，当地景区已发布紧急闭园公告，搜救工作仍在进行。(据黄河石林山地马拉松百公里越野赛失联救援指挥部介绍，22日中午1点左右，百公里越野赛高海拔赛段20公里至31公里处，受突变极端天气影响，局地出现冰雹、冻雨、大风等灾害性天气，气温骤降，参赛人员出现身体不适、失温等情况，部分参赛人员失联，比赛停止。当地马上组织多方力量搜救失联人员。接到当地报告后，甘肃省委、省政府第一时间召开专题会议，立即启动应急预案，成立失联救援指挥部并组织救援力量700余人投入搜救。由于赛段内地形地貌复杂，夜间气温再度下降，搜救难度较大。据介绍，该赛事由白银市委、市政府主办，景泰县承办，具体赛事运营由甘肃晟景体育文化发展有限公司负责，共计172人参与百公里越野赛。目前，当地景区已发布紧急闭园公告，搜救工作仍在进行。(本文来自/新华社、黄河石林大景区、中央政法委长安剑),,延安·吴起县,,,0,0,1,2021-05-26 23:52,vivo Y3s,,,
4641251736947191,Khj93t9ht,1749277070,_清香集,#当地为牧羊人朱克铭申报见义勇为#5月25日，甘肃省白银市见义勇为协会已经关注到牧羊人朱克铭救助6名越野赛选手的事迹。目前，他们已经启动相关程序。无量功德！L_清香集的微博视频,,,,当地为牧羊人朱克铭申报见义勇为,2,0,13,2021-05-26 23:48,魔鬼身材的iPhone客户端,,"http://f.video.weibocdn.com/wqZ9mDUVlx07MYbcOL8c0104120061dK0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1624240640&ssig=11QN%2FSvM5H&KID=unistore,video",
4641251729345271,Khj92Dd8b,3190575361,西街城酒,2021年5月22日，甘肃省白银市景泰县黄河石林景区举行的黄河石林山地马拉松百公里越野赛遭遇极端天气。21名参赛队员遇难。2021年5月22日11时40分许，辽宁省大连市犯罪嫌疑人刘某（男，1989年出生，理发师）驾驶辽B63NE6黑色轿车沿中山区五惠路由西向东行驶至劳动公园北门人行过道斑马线处，将多名行人撞倒后，继续行驶至五惠路与解放路交会处追尾一辆厢式货车，随后弃车逃逸。13时许，刘某被警方抓获。该案造成5人死亡，5人受伤。有以下两点不成熟看法：1、能参加百公里越野跑的，都是有毅力的佼佼者，可惜，敬礼！“运势”在我们的人生中扮演者重要角色。2、教育司机礼让行人固然重要，但作为行人的我们切不可掉以轻心—所有司机都会让你，“小心驶得万年船”，因为你永远不会知道你什么时候会遇到人渣。#跑步#第二夜,,玉溪,,跑步,0,0,1,2021-05-26 23:48,HUAWEI P20,"['http://ww1.sinaimg.cn/large/003tVkoVgy1gqw9f38hxuj63282aokjl02.jpg', 'http://ww1.sinaimg.cn/large/be2c5101gy1gqw9f43v1zj20u01qcqt6.jpg']",,
4641250462139520,Khj708YAo,6343182233,梧桐蝴蝶花夢見做蘑菇aurora,#凤凰新闻#【甘肃山地马拉松事故已致21人遇难国家体育总局紧急开会】针对近一段时间以来，体育系统安全形势严峻，多个体育项目活动发生安全事故，导致人员伤亡，尤其是甘肃白银市黄河石林山地马拉松百公里越野赛公共安全事件，国家体育总局5...O甘肃山地马拉松事故已致21人遇难国家体育总局紧急开会来自@凤凰新闻客户端,,,凤凰新闻客户端,凤凰新闻,0,0,0,2021-05-26 23:43,iPhone客户端,['http://ww1.sinaimg.cn/large/006VhlsRly1gqw9d3s9alj31040kctch.jpg'],,
4641249887520451,Khj64vypB,3181843792,盖视传媒官微,白银越野赛最后一位退赛选手：跑到晚上8点多，才被告知比赛已经终止O白银越野赛最后一位退赛选手：跑到晚上8点多，才被告知比赛已经终止,,,,,0,0,1,2021-05-26 23:41,分享按钮,,,
4641249673876167,Khj5JggmP,6343182233,梧桐蝴蝶花夢見做蘑菇aurora,#凤凰新闻#【甘肃马拉松亲历者回忆生死时刻：昏倒在路上两小时后被村民抬进窑洞】大皖新闻讯5月22日，甘肃白银市景泰县黄河石林山地马拉松百公里越野赛遭遇极端天气。截至5月23日早上8点，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救...O甘肃马拉松亲历者回忆生死时刻：昏倒在路上两小时后被村民抬进窑洞来自@凤凰新闻客户端,,,凤凰新闻客户端,凤凰新闻,0,0,0,2021-05-26 23:40,iPhone客户端,['http://ww4.sinaimg.cn/large/006VhlsRly1gqw99v639qj30u00weq8b.jpg'],,
4641249334398014,Khj5bis7I,6343182233,梧桐蝴蝶花夢見做蘑菇aurora,#凤凰新闻#【甘肃景泰县气象局：为马拉松赛事提供气象信息专报未涉及冷空气过境信息】气象局未向景泰越野赛提供冷空气过境信息，22日上午，在甘肃省白银市景泰县黄河石林景区举行的...O【甘肃景泰县气象局：为马拉松赛事提供气象信息专报未涉及冷空气过境信息】气象局未向景泰越野赛提供冷空气过境信息，22日上午，在甘肃省白银市景泰县黄河石林景区举行的黄河石林山地马拉松百公里越野赛遭遇极端天气，截至23日早上8点，21名参赛人员遇难。中新网记者查阅资料发现，甘肃省气象局在5月21日的重要天气提示中提到，“21日~22日甘肃省有一次大风沙尘、降温降水天气过程……5月已进入强对流天气多发时段，注意防范短时强降水、冰雹、雷电、阵性大风等不利影响”。23日上午，中新网记者致电景泰县气象局，相关人员介绍，景泰县气象局为本次比赛提供了现场气象服务，气象局的主要领导给组委会的主要领导发送了比赛场地的气象信息专报。气象专报中提供了最低气温、最高气温、风级风向等信息，“但是具体的冷空气过境信息没有。”来自@凤凰新闻客户端,,,凤凰新闻客户端,凤凰新闻,0,0,0,2021-05-26 23:38,iPhone客户端,['http://ww3.sinaimg.cn/large/006VhlsRly1gqw98gn70uj312c0icn2z.jpg'],,
4641237959966955,KhiMPFORl,1988800805,凤凰网财经,#王军霞谈白银马拉松#【凤凰独家｜奥运冠军王军霞评白银马拉松事故：应急能力明显欠缺】172人参赛，21人确认遇难。5月22日，在甘肃省鸣枪起跑的第四届黄河石林百公里越野赛，因突遇冰雹、冻雨、大风的灾害性天气，酿成国内马拉松赛事有史以来最严重的灾难之一。失温是此次赛事遇难者所遇到的致命问题。悲剧之下，责任方是谁？能否避免？赛事组织者付出了多少努力来避免事故的发生？带着这些问题，凤凰网财经《封面》独家专访了中国田径首位奥运长跑冠军王军霞。O凤凰独家｜奥运冠军王军霞评白银马拉松事故：应急能力明显欠缺L凤凰网财经的微博视频,,,,王军霞谈白银马拉松,22,49,161,2021-05-26 22:53,微博视频号,,"http://f.video.weibocdn.com/bUNmgpjxlx07MY7rutX201041200nwd90E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1624240640&ssig=UUr6ySnsCK&KID=unistore,video",
4641248646532684,Khj44rprS,1408988732,鸟升鱼潭,5月22日，在甘肃省鸣枪起跑的第四届黄河石林百公里越野赛，因突遇冰雹、冻雨、大风的灾害性天气，酿成国内马拉松赛事有史以来最严重的灾难之一，172人参赛，21人确认遇难。王军霞评白银马拉松事故：应急能力明显欠缺，比赛安全第一#甘肃山地马拉松事故21人遇难##带着微博去旅行#🤓,,,,"甘肃山地马拉松事故21人遇难,带着微博去旅行",0,4,1,2021-05-26 23:36,OPPO A9,,,4641237959966955
