id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4647411832588853,KjToHaRtH,5092464917,张桂元45571,【头条新闻_东方资讯_夺命马拉松之县委书记被谈话后跳楼！】2021年5月22日，2021（第四届）黄河石林山地马拉松百公里越野赛在甘肃省白银市景泰县黄河石林景区举行。然而，受极端天气影响，比赛当日，在高海拔赛段20公里至31公里处，出现了冰雹、冻雨、大风...O404很抱歉！您访问页面被外星人劫持了,,,,,0,0,0,2021-06-12 23:46,分享按钮,,,
4647406530467750,KjTg91XGm,5649170494,兰州微播,【#甘肃马拉松赛主办方招标程序违规#】6月11日，甘肃省召开新闻发布会通报甘肃白银越野赛事件调查和处理结果。调查认定，甘肃晟景体育文化公司对事件的发生负有直接责任，甘肃省应急厅厅长黄泽元表示，晟景公司实际由12人组成，办赛实力和经验都不足，之所以中标赛事，是因法规制度不完善、相关监管机构审查不严等，招标程序和形式也违法违规。L紧急呼叫的微博视频,,,,甘肃马拉松赛主办方招标程序违规,0,17,11,2021-06-12 23:25,微博视频号,,"http://f.video.weibocdn.com/mxRAVjsrlx07NnoiQsxq01041200cFY00E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1624611345&ssig=rFxglE057V&KID=unistore,video",
4647399363190319,KjT4AdnWL,2248834985,四川魏静,【甘肃白银越野赛前一周的丹霞100越野赛疑似有一人遇难】5月29日，有跑友微信曝料称其在朋友圈看到有人发消息：还有1人未在遇难者名单里……通过截图上的图片，我很快找到了疑似遇难者的微博，最近一直在关注其微博是否有更新，其间也托了几个跑友帮忙打听消息。白银越野赛参赛选手小赵称不认识此人，还有一跑友称有人认识，但确定他没参加白银的比赛……今天，有知情跑友微信上透露：“他没有去那个（白银）比赛，他去了上一场比赛，我最后得到消息是他在其他比赛遇难了，组委会第一时间妥善处理了，人已经遇难也没有办法更新了。”金峥立的最后一条微博停留在5月14日，此后再无任何更新。截止目前，尚未有媒体报道北京跑友金峥立丹霞100越野赛疑似遇难的消息。此前，5月4日，河北跑友杨立杰在云南昭通举行的2021乌蒙山超级越野赛500公里组的比赛中，因出现失温幻觉，经抢救无效不幸离世。5月22日，白银百公里越野赛事故致21人遇难，还有1名在lCU抢救的选手恐成植物人……6月11日，#白银市委书记等27名公职人员被问责#，#甘肃景泰县委原书记坠楼身亡#。今天，有赛事方工作人员透露：“未来办比赛太难了，越野赛今年不会有了。”近几年，马拉松和越野跑比赛野蛮生长，缺乏有效监管，#马拉松乱象#丛生……是时候该降温了……警钟已经敲响，警钟应该长鸣。,,,,"白银市委书记等27名公职人员被问责,甘肃景泰县委原书记坠楼身亡,马拉松乱象",3,11,11,2021-06-12 22:56,iPad Pro,"['http://ww1.sinaimg.cn/large/002sbSI1gy1grfvdo05i4j61kw23wnpd02.jpg', 'http://ww1.sinaimg.cn/large/860a7fa9gy1grfvdqs68gj21kw0nx7eb.jpg', 'http://ww1.sinaimg.cn/large/860a7fa9gy1grfvffi84ej213o0un7tz.jpg', 'http://ww4.sinaimg.cn/large/860a7fa9gy1grfvdq32jgj23402c0u0y.jpg']",,
4647397755453738,KjT1ZmSLw,6152757402,墨冉小妖74839,《书记、市长双双被处分当天，白银市委表态：全市干部要深刻反思！》6月11日下午，甘肃省委、省政府联合调查组正式公布“白银市景泰山地马拉松越野赛事件”调查结果。O网页链接,,,,,0,0,0,2021-06-12 22:50,iPhone客户端,['http://ww4.sinaimg.cn/large/006IolgCgy1grfvdcamtoj30hs08xt9k.jpg'],,
4647395260895160,KjSXY3KS4,6043311739,大兰州,【#甘肃马拉松赛主办方招标程序违规#】6月11日，甘肃省召开新闻发布会通报甘肃白银越野赛事件调查和处理结果。调查认定，甘肃晟景体育文化公司对事件的发生负有直接责任，甘肃省应急厅厅长黄泽元表示，晟景公司实际由12人组成，办赛实力和经验都不足，之所以中标赛事，是因法规制度不完善、相关监管机构审查不严等，招标程序和形式也违法违规。L紧急呼叫的微博视频,,,,甘肃马拉松赛主办方招标程序违规,0,2,6,2021-06-12 22:40,微博视频号,,"http://f.video.weibocdn.com/mxRAVjsrlx07NnoiQsxq01041200cFY00E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1624611345&ssig=rFxglE057V&KID=unistore,video",
4647389053586030,KjSNXf2Tc,1766512387,王者伟东,《公司负责人等5人被逮捕！官方通报：白银越野赛办赛公司存在围标、串标的违法行为》调查认定，甘肃晟景体育文化发展有限公司对事件的发生负有直接责任，公司负责人张小燕等5人已正式批准逮捕，由司法机关依法追究其刑事责任。O网页链接,,,,,0,0,0,2021-06-12 22:15,百度App,['http://ww4.sinaimg.cn/large/694ad703ly1grfude6shej202o02odfn.jpg'],,
4647381704643194,KjSC6jtUe,5597141810,视角志,【白银景泰“5·22”事件联合调查组专家：所有遇难者都没抵达CP3】6月11日下午，甘肃省公布白银景泰“5·22”公共安全责任事件调查结果。27名领导干部因违纪、职务违法、涉嫌职务犯罪被追责。据通报，这是一起由于极限运动项目百公里越野赛在强度难度最高赛段遭遇大风、降水、降温的高影响天气，赛事组织管理不规范、运营执行不专业，导致重大人员伤亡的公共安全责任事件。何为高影响天气，相关调查中有哪些重要发现？为此，人民网记者专访甘肃省委省政府联合调查组(以下简称联合调查组)中技术专家组部分成员。联合调查组成员之一、中国田径协会路跑委员会委员、新体育网编委谭杰介绍称，事发后甘肃官方成立由多部门组成联合调查组，并邀请中国气象局、国家体育总局和甘肃省气象、赛事组织、运动医学、预案管理等方面的专家参与。5月25日，他受邀以技术专家身份前往白银市景泰县，主要工作包括对赛道路线进行复原调查，依据相关越野跑办赛标准对赛事组织方案和应急预案等进行核查、评估等。26日，4名专家在当地工作人员的陪同下，重点对CP2-CP4(即第2号打卡点—第4号打卡点)赛段进行了实地探访、复原和调查，全程耗时近6小时。经调查，黄河石林百公里越野赛全程总长96.07公里，累计爬升2660米。依据ITRA(国际越野跑协会)制定的通用赛道难度评估标准，该赛道的难度系数为122.67，难度积分为4分(4分范围:难度系数115-154)。在不考虑天气变化因素的情况下，整条赛道在百公里越野赛中属于中低难度赛道，其中最难赛段为CP2-CP3，长度为9.7公里，爬升900米。“首先，赛事路标本身不存在问题。”谭杰表示，事发赛段非常荒凉，没有树，路标主要被拴在地面的荆棘刺上，但时隔4天后依然清晰可辨。在不少路段还能发现前几届的旧路标。事发赛段并没有岔路，在正常天气下，应不存在迷路的可能。其次，关于天气方面，谭杰表示，26日，即专家组进行赛道复原的当天，温度在20℃左右，晴天，但仍有5、6级风，最高时可达7、8级大风。在事发赛段，风有加速的趋势。在事发赛段没有气象站。既没有气象的历史资料，也没有当天气象观测的相关资料。中国气象科学研究院灾害天气国家重点实验室主任、研究员梁旭东是此次联合调查组的气象组专家。梁旭东在11日新闻发布会上表示，经过实地观测、反复的比对，用估算还原的方式精确得出结论：部分选手处在CP2-CP3之间的高海拔赛段时，冷空气主力经过赛区，带来明显降温、降水以及大风，体感温度降低，最低至-5℃至-3℃。专家将其定性为高影响天气。何谓高影响天气？是指影响人们生活质量，给经济带来严重影响、威胁生命并引起社会公众高度关注的天气现象。第三，关于CP3补给问题，事发赛段附近有2处破旧窑洞，其中之一就是牧羊人朱克铭救了几名选手的窑洞，另一处就是CP3所在地。谭杰认为，从相关调查的结果看，所有遇难者都没有抵达CP3。所以，CP3的问题不是没有补给的问题，而是在CP2-CP3之间没有配置足够的工作人员，比如志愿者、医疗和救护人员。此外，在谭杰看来，“在高海拔赛段，按中国田协相关越野跑办赛标准，冲锋衣等应被列入强制装备中。”“事发赛段不是当地人的日常活动区域，甚至没有人在此徒步、探险。在此区域设计赛道，由于缺乏对天气变化的充分认识，因此存在较高风险。”谭杰表示，百公里越野赛应尽量选择在相对成熟的徒步路线上。今后，在越野赛办赛方面，面临跨行业跨学科的配合问题，需要来自气象等方面更为明确的指导或建议。,,,,,1,1,2,2021-06-12 21:46,搜狗高速浏览器,,,
4647196558885485,KjNNtBhwh,2860954042,鼓楼微讯,【详情｜21人遇难的甘肃白银山地越野赛处理结果：27人被追责，5人被批捕】6月11日，甘肃省政府通报白银景泰“5·22”公共安全责任事件调查处理结果。调查认定，赛事主办方、承办方、协办方、执行运营方16家单位对事件的发生负有责任。27名领导干部因违纪、职务违法、涉嫌职务犯罪被追责。赛事运营方甘肃晟景体育文化发展有限公司对事件的发生负有直接责任，公司负责人张小燕等5人已正式批准逮捕，依法追究其刑事责任。,,,,,41,10,2,2021-06-12 09:31,微博 weibo.com,['http://ww1.sinaimg.cn/large/0037CgQ2gy1grepzji9n3j60j62dqdvu02.jpg'],,
4647373484331581,KjSoQiaQd,2758741610,小市街道黄家圩社区,【详情｜21人遇难的甘肃白银山地越野赛处理结果：27人被追责，5人被批捕】6月11日，甘肃省政府通报白银景泰“5·22”公共安全责任事件调查处理结果。调查认定，赛事主办方、承办方、协办方、执行运营方16家单位对事件的发生负有责任。27名领导干部因违纪、职务违法、涉嫌职务犯罪被追责。赛事运营方甘,,,,,0,0,0,2021-06-12 21:14,华为手机 畅享玩不停,,,4647196558885485
4647366660196071,KjSdQ0P0r,7626443505,一个人的孤独寂寞谁会懂,《白银越野赛21死悲剧，怎么发生的，谁来担责？调查报告一图看懂》O白银越野赛21死悲剧，怎么发生的，谁来担责？调查报告一图看懂,,,,,0,0,0,2021-06-12 20:46,微博 weibo.com,,,
