id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4642703298004903,KhUUhxArl,2643928940,zhexiaozizi,流利说阅读上週日5月23號甘肅白銀市🏃🏻‍♀️馬拉松🏃🏻百公里越野賽的🔍搜救行動🔚正式結束，最終確認遇難🥋選手二十一人，其中就包括🏃🏻‍♀️馬拉松🏃🏻名將👓梁晶，這場比賽💀死亡率超過10%，成了國內🏃🏻‍♀️馬拉松🏃🏻歷史上🔝最嚴重的災難之一，一時間關於這場悲劇的💬討論💨佔滿了🗯朋友圈。開始我們也越來越👀關注到了🏄🏻‍♀️戶🏄🏻‍♂️外🧗🏻‍♀️運🧗🏻‍♂️動的保護🚧措施，那讓這場🏃🏻‍♀️馬拉松🏃🏻變成☠️奪命跑的原因🤔究竟是什麼？究竟是🌪天災還是💥人禍？有什麼辦法可以👐🏻避免比賽的意外情況？,,,,,0,0,0,2021-05-30 23:56,流利说阅读超话,,,
4642701418432950,KhURfznNk,2248834985,四川魏静,【重庆永川跑团今晚去高速路口接遇难选手吴新明回家】重庆跑友稍早前曝料，今天晚上，重庆永川跑团的跑友们去高速路口接甘肃白银百公里越野赛遇难选手吴新明回家……永川跑团的跑友们明天下午还将参加吴新明在白塔陵园的告别仪式。截止目前，我能够确定已签字回家的遇难选手共有8名：黄关军、吴攀荣、段继红、严军、陆正义、文境、张维波、吴新明。此前，除了黄关军，其余7名遇难选手我都不认识……哎……#甘肃山地马拉松事故21名遇难者名单##山地马拉松遇难者名单##马拉松乱象#,,,,"甘肃山地马拉松事故21名遇难者名单,山地马拉松 遇难者名单,马拉松乱象",34,61,91,2021-05-30 23:48,iPad Pro,"['http://ww2.sinaimg.cn/large/860a7fa9gy1gr0vsuz7tqj20u014y1kx.jpg', 'http://ww1.sinaimg.cn/large/860a7fa9gy1gr0vu3xdinj20ty1601ks.jpg', 'http://ww2.sinaimg.cn/large/002sbSI1gy1gr0vusue1mj60ty162qu902.jpg', 'http://ww2.sinaimg.cn/large/860a7fa9gy1gr0vwcc3w8j20ku0gnaej.jpg', 'http://ww1.sinaimg.cn/large/860a7fa9gy1gr0vvu0bp1j20rs1pqdqs.jpg', 'http://ww3.sinaimg.cn/large/860a7fa9gy1gr0vv6dwr3j20c50m8408.jpg']",,
4642090841538975,KhEYs6smb,6914968045,乔木DC,白银越野马拉松赛，各位领导很重视，排名分先后。遇难者名单不分先后，根据媒体的零碎报道，目前已知15人，还差6人。,,,,,39,161,454,2021-05-29 07:22,Redmi K20 Pro 真旗舰,"['http://ww3.sinaimg.cn/large/007xYv4Fgy1gqyxviyergj30u00miadd.jpg', 'http://ww2.sinaimg.cn/large/007xYv4Fgy1gqyxvkvpc4j30u01t0avk.jpg', 'http://ww1.sinaimg.cn/large/007xYv4Fgy1gqyxvm8h5kj30t61kwgq5.jpg', 'http://ww4.sinaimg.cn/large/007xYv4Fgy1gqyxvnkip3j30t01kwq7n.jpg', 'http://ww3.sinaimg.cn/large/007xYv4Fgy1gqyxvogl5yj30u41kwaei.jpg', 'http://ww4.sinaimg.cn/large/007xYv4Fgy1gqyxvpd43cj30qa1kwn1j.jpg']",,
4642698600907902,KhUMI3ObA,1118504201,蓝天一片云采,白银黄河石林山地马拉松百公里越野赛，172人参赛，其中21人遇难、8人受伤！运动员从小在挑战自我极限的教育中长大，往往太执着，必要时要学会放弃，一切有为法如梦幻泡影，如露亦如电。这是血的教训，必须铭记,,,,,0,0,0,2021-05-30 23:37,iPhone客户端,,,4642090841538975
4642684478691464,KhUpVAt2U,5991174362,用户5991174362生命在于运动,记者|翟星理实习记者丁倩倩编辑|赵孟131岁的“跑神”梁晶倒在了白银“致命马拉松”中。他曾是过去三届黄河石林山地马拉松百公里越野赛的冠军。安徽省合肥市马拉松运动协会会长魏普龙是梁晶的教练。2012年，他发现梁晶的长跑特长，开始带他集中参加马拉松比赛，多年与梁晶亦师亦友。梁晶遇难后，魏普龙同梁晶的家属一起飞去白银。5月27日，魏普龙回到合肥的家中，开始整理梁晶生前交给他的奖杯和奖牌。梁晶...O网页链接,,高碑店市,,,0,0,0,2021-05-30 22:41,vivo Y9s 超颜值自拍,"['http://ww1.sinaimg.cn/large/006xsm8yly1gr0u1xhdy7j303c03cwef.jpg', 'http://ww3.sinaimg.cn/large/006xsm8yly1gr0u2460v3j303c03cwef.jpg']",,
4642683283310512,KhUo0dTdm,1715631394,李春芙Leo,白银黄河石林越野赛事件带给行业的阵痛和警醒@新浪博客O白银黄河石林越野赛事件带给行业的阵痛和警醒白银事件已经过去一周了，作为一个越野跑的忠实爱好者，愿逝者安息，也愿每一位跑者都能在每次比赛中跑向终点，活着回来。O白银黄河石林越野赛事件带给行业的阵痛和警醒,,,新浪博客,,0,0,0,2021-05-30 22:36,新浪博客,,,
4642682037339710,KhUlZuNoq,3430377720,华东交通大学法学社,#普法课堂##甘肃山地马拉松事故21人遇难#甘肃马拉松21人遇难事件里藏着哪些法律问题？《民法典》解释来啦！案情简介：5月22日，甘肃白银黄河石林山地马拉松越野赛，突遇极端天气，造成21名参赛者死亡，引起社会广泛关注。大家关心的是，组织者究竟有没有责任？如果有，其承担的法律责任及其性质是什么？该事件是否适用《民法典》自甘风险规则？随着人们生活水平的不断提高，运动越来越成为很多时尚达人追求或坚持的一种生活方式。很多城市的马拉松运动开展的越来越有声有色。马拉松、全运会这类大型体育赛事，规模大、影响大，严峻考验着举办者的举办水平和能力。作为活动的举办方，需要考虑的问题可谓千头万绪。在《民法典》的适用下，应该更加科学地组织安排大型赛事活动。法律依据：《民法典》第一千一百七十六条规定，自愿参加具有一定风险的文体活动，因其他参加者的行为受到损害的，受害人不得请求其他参加者承担侵权责任；但是，其他参加者对损害的发生有故意或者重大过失的除外。活动组织者的责任适用本法第一千一百九十八条至第一千二百零一条的规定。这里就涉及一个概念，“自甘风险”规则：概念：所谓自甘风险是指已经知道有风险，而自己自愿去冒风险，那么，当风险出现的时候，就应当自己来承担责任、承担损害的后果的原则。适用主体：自甘风险并非适用于所有的主体，《民法典》将其限定在活动的参与者之范围，通俗的讲即运动员对运动员基于文体活动所造成的伤害才适用自甘风险规则进行免责。可以明确的是活动的组织者并非《民法典》所指的文体活动的参与者，不适用自甘风险规则进行免责。按照《民法典》的规定，文体活动的组织者承担的是安全保障义务项下的侵权责任。适用领域：“自甘风险”规则并非适用于文体活动的一切领域。目前境况下，学界和司法实践领域的共识是，第一，该风险是由文体活动所固有的风险所导致，若风险来自于文体活动之外的因素，则“自甘风险”规则将不会适用于该活动。第二，活动本身具有风险性，诸如象棋比赛类的比赛，考察的是参与者在象棋活动中的技巧和智慧，虽有对抗，但主要是智力水平，而非身体的对抗，因此原则上不适用“自甘风险”规则。第三，该活动必须严格限定在文体活动的范围内，如垂钓、划拳、文化交流等活动则不在文体活动之列，也不存在“自甘风险”规则的适用空间。结语：活动的组织者应当以善良管理人的视角，以审慎的心态，以科学的方法，对参与者、观众、工作人员或因偶然性因素加入其中的人员进行管理，减少风险转化为实际损害的可能性。,,,,"普法课堂,甘肃山地马拉松事故21人遇难",1,1,1,2021-05-30 22:31,HUAWEI P40 Pro 5G,"['http://ww2.sinaimg.cn/large/cc7768f8gy1gr0ruyo35pj20et08cdgf.jpg', 'http://ww3.sinaimg.cn/large/cc7768f8gy1gr0ruz28rkj20ec08c74v.jpg', 'http://ww2.sinaimg.cn/large/cc7768f8gy1gr0ruzguylj20dv0af74x.jpg', 'http://ww1.sinaimg.cn/large/cc7768f8gy1gr0ruzvaetj20760763yq.jpg', 'http://ww3.sinaimg.cn/large/cc7768f8gy1gr0rv084wqj20hs0hs75a.jpg', 'http://ww2.sinaimg.cn/large/cc7768f8gy1gr0ts195rej20f00kk409.jpg']",,
4642680791893367,KhUjZ7Wyb,2631566223,品茶看瀑布,凡人善举【放羊大叔连救6人！这个村村民搜救了近百名选手】甘肃白银景泰县黄河石林山地马拉松百公里越野赛，遭遇极端天气，选手失温晕倒，命悬一线。附近60多位村民得知消息后登山救援，他们从山脚下出发，抱着棉被带着厚外套，徒步将近一个半小时后抵达山顶，在此过程中发现并搜救了近百名幸存者，并用车辆将他们安全接回山下,,,,,0,0,0,2021-05-30 22:26,凡人善举超话,['http://ww1.sinaimg.cn/large/9cda838fgy1gr0tmvlzx4j20zk0qo7m9.jpg'],,
4642679760094587,KhUik0oBB,2039803931,中原云飞,甘肃石林黄河越野赛21位跑友遇难的第一个周末。我们21位跑友一每人奔跑21公里追思在白银遇难的21位跑友！特殊的日子特殊的纪念！！L中原云飞的微博视频,,新乡·星海・假日王府,,,0,0,0,2021-05-30 22:22,微博视频号,,"http://f.video.weibocdn.com/DENpHq7Llx07N4sTrP9e010412004ZN10E010.mp4?label=mp4_ld&template=360x636.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1624593573&ssig=BvTSwxN1W8&KID=unistore,video",
4642677105101965,KhUe2lpfL,1593591912,快意雄风,发布了头条文章：《悲情冠军梁晶你缘何绝尘而去？——缅怀甘肃白银越野赛遇难的中国超》O悲情冠军梁晶你缘何绝尘而去？——缅怀甘肃白银越野赛遇难的中国超,http://t.cn/A6V9PzPr,,,,8,8,16,2021-05-30 22:12,微博 weibo.com,,,
