id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4646676546193118,KjAgKpZ70,7523427614,用户7523427614,搜狐新闻:【白银市景泰县委书记疑似跳楼自尽–甘肃白银市景泰县委书记被曝跳楼自杀，曾主持马拉松越野赛开幕式】O网页链接（分享自@搜狐新闻客户端）搜狐新闻客户端,,,搜狐新闻客户端,,0,0,0,2021-06-10 23:04,搜狐新闻客户端,['http://ww4.sinaimg.cn/large/008d9xcGly8grdkji67fgj30h80le76d.jpg'],,
4646671075774296,KjA7Voe9O,2178514797,军武季,山地马拉松越野赛惨剧的事发地，甘肃省白银市景泰县县委书记李作璧跳楼自杀，享年57岁。,,,,,124,156,716,2021-06-10 22:42,HarmonyOS设备,['http://ww1.sinaimg.cn/large/81d97f6dly1grdjvqdq5lj20gl08qweu.jpg'],,
4646672229733482,KjA9MEQ7E,5541520837,00中华00麒麟00,山地马拉松越野赛惨剧的事发地，甘肃省白银市景泰县县委书记李作璧跳楼自杀，享年57岁。,,,,,0,0,0,2021-06-10 22:47,前后2000万 OPPO R11s,,,4646671075774296
4646671491535749,KjA8B6rw9,2746877985,浪激江湖2012,搜狐新闻:【白银市景泰县委书记疑似跳楼自尽–甘肃白银市景泰县委书记被曝跳楼自杀，曾主持马拉松越野赛开幕式】O网页链接（分享自@搜狐新闻客户端）搜狐新闻客户端,,,搜狐新闻客户端,,0,5,6,2021-06-10 22:44,搜狐新闻客户端,['http://ww1.sinaimg.cn/large/a3ba0821ly8grdjym5i58j20h80le76d.jpg'],,
4646665211876834,KjzYt7Sfw,1792821327,思君视线,今天看到一条吉林市在各地纷纷停办马拉松和越野赛的背景下迎难而上，坚持举办马拉松赛事，并做出了看上去已具备万无一失的全面保障（该报道附后）的方案！吉林市这次马拉松将出动6000名干警，8000名机关人员参与保障！加上医疗救援等部门的人员也要15000多人左右…这和甘肃白银的越野马拉松的保障相比是天壤之别，几乎是一对一地保障2万人参赛人员的安全。有关部门如此重视这次马拉松，是为了提升城市活力，拉动经济发展…但似乎没有考虑到动用众多非专业人员的负面影响，比如这些机关人员和他们的家属，以及老百姓对此的反响和口碑…还有15000多名的保障团队中，机关人员占多数，他们的身体素质参差不齐，身体状况不一，他们要在当天从上岗到结束在户外（当天气温不知道多少？）坚持3～4个小时，这是不经常从事运动和锻炼的机关人员难以承受的！如果这些保障人员在身体上出现了问题怎么办？这也同样是一次事故，也是一件可怕的事件，它也会给吉林市和这次马拉松带来负面影响…如果把12000人的全程马拉松和8000人迷你跑的总人数适当减少，吉林市的相关部门和保障人员就不会有这么大的压力…在马拉松和越野赛的出现低迷停赛之际，我佩服吉林市的胆识和魄力，我也希望本次比赛取得圆满成功！但一个马拉松或越野赛的成功举办是一个综合组织能力和执行能力体现。我们在为参赛者提供安全有序的保障同时，更应该为这些保障团队的15000多名人员的安全保障多做些工作和预案，确保赛事万无一失、圆满成功！吉林市马拉松提出全球最高规格安保方案！人盯人制度已超奥运会级别马拉松报名网 今天　自从五月中下旬以来，全国各地体育赛事由于各种因素的影响纷纷宣布或延期或取消，还有很多都没有来得及启动就被迫叫停。截止到目前，6月份也仅剩下几场马拉松，全国原定9月份之前的赛事陆续被迫延期。6月13日，陕西宝鸡·麟游夏季半程马拉松赛6月20日，吉林市马拉松6月26日，沈阳女子半程马拉松6月27日，贵州麻江蓝莓山地半程马拉松　　在当前形势下，如果说一个小赛事，影响力有限、涉及到的跑友范围也有限，说能够办下去，还可以理解。那么「吉马」作为一个2万规模的赛事，疫情后东北地区即将要举办的最大规模的马拉松赛事，报名也没有过多限制，那涉及到的跑者肯定也是来自全国各地，这不是硬刚吗？就在大家纷纷议论「吉马」还能坚持到多久的时候，「吉马」官方接连发出了最新信息。截止到目前，上百场各类体育赛事的停摆，尤其是影响最深的的马拉松赛事。全国各地马拉松赛纷纷延期或取消，吉林马拉松为什么在坚持？吉林市马拉松作为上半年全国“奔跑中国”系列活动的收官赛事，距离“七一”建党百年华诞仅有10天时间，赛事当日中央电视台CCTV-5频道将对本次赛事进行长达2小时40分钟的现场直播，吉林市红色故事、东北老工业基地振兴等都将一一呈现在广大观众面前。为了提高“吉马”赛事安全管理工作和安全风险防控，认真贯彻落实国家体育总局5月23日召开的“全国体育系统加强赛事安全管理工作会议”精神，“吉马”组委会经过审慎研究决定：设立2021吉林市马拉松安全保障包保工作小组。全市37个市直单位参与，每一单位负责1公里，确保赛事选手防护“全程无死角”。本届赛事经过调整，设置“全程马拉松”和“迷你马拉松”两个项目，全程8000人，迷你12000人，总计20000人。2021吉林银行·吉林市马拉松将以“文明、安全、热情、节俭”为办赛原则，继续强化“专业赛事”、“最美赛道”和“夏季马拉松”的赛事特色，为广大跑者带来更加新颖和丰富的参赛体验。吉林市马拉松作为上半年全国“奔跑中国”系列活动的收官赛事，距离“七一”建党百年华诞仅有10天时间，赛事当日中央电视台CCTV-5频道将对本次赛事进行长达2小时40分钟的现场直播。￼吉林市公安局组织了治安、交警、武警、特警共计6000名公安干警，各辖区8000多名党政机关干部组成安保部，负责赛道所有沿线的安保工作；来自全市各医疗机构组成的医务人员230人、赛道医疗志愿者480人、急救跑者84人。赛道沿途上设有医疗站26个、救护车51台、AED100台，另有6家定点医院为赛事开辟绿色通道，确保赛道1公里1位志愿者、2.5公里1个医疗点、并匹配医疗对讲机120台，确保参赛人员和现场观众有突发情即时救援救治。,,鞍山,,,0,1,0,2021-06-10 22:19,HUAWEI P20 Pro,['http://ww4.sinaimg.cn/large/6adc484fly1grdhfxzlefj20u00mijv6.jpg'],,
4646661919609592,KjzT9EjTq,5379727617,柳柳00650,【甘肃白银已21名遇难者家属全部取得联系，刘琳没拿最佳女配好可惜20名遇难者家属已抵达白银】5月24日，从黄河石林山地马拉松百公里越野赛公共安全事件应急指挥部善后组获悉，截止上午9时，已与21名遇难者家属全部取得联系，20名遇难者家属已抵达白银市，1名遇难者家属正在,,,,,0,0,0,2021-06-10 22:06,HUAWEI G9 Plus,['http://ww3.sinaimg.cn/large/0024aA4lly1gqtfj8o6dsj60pa0e80xf02.jpg'],,
4646649072455261,KjzyraiIZ,5429462227,谈天说地乐在其中,《百度APP》2021年5月22日，2021（第四届）黄河石林山地马拉松百公里越野赛在甘肃省白银市景泰县黄河石O夺命马拉松之县委书记被谈话后跳楼！,,,,,0,0,2,2021-06-10 21:15,百度App,['http://ww1.sinaimg.cn/large/005Vrt9ply1grdhdveboxj307k07kaaa.jpg'],,
4646642895293915,KjzotmdbJ,1289878550,诱惑无罪,白银山地越野赛事件后，吉林马拉松首创包保制度，将赛事的医疗、安保、执行、疫情防控系统化管理，成立包保工作小组，责任落实到人到单位……这也给赛事更加严格管控的当下来了个好头和做了一个模板，期待更多赛事解禁，同时比赛都能规格更高体验更好。#自言自语##赛事管理##吉林马拉松##包保制度#,,,,"自言自语,赛事管理,吉林马拉松,包保制度",0,0,3,2021-06-10 20:50,,"['http://ww4.sinaimg.cn/large/4ce1fc16ly1grdghs4jhej20u012ydrv.jpg', 'http://ww1.sinaimg.cn/large/4ce1fc16ly1grdghsthpij20u01cn498.jpg']",,
4646636935188212,KjzeRlLGQ,7587484927,VIP良心大师的微博,甘肃白银市景泰县委书记在家跳楼自尽。山地马拉松越野赛惨剧的事发地？,,,,,42,11,49,2021-06-10 20:27,微博 weibo.com,['http://ww3.sinaimg.cn/large/008hujr9ly1grdfysaw72j30qq0fsdix.jpg'],,
4646632887685528,Kjz8kwfm8,1280795897,今日聊城头条,甘肃白银市景泰县委书记李作璧被传自杀。消息出处是官方媒体。景泰，就是山地马拉松越野赛惨剧的事发地。在很多人要求当地对此给出交代的节点上，主政官员若自杀，难免会引发各种猜想。联想很正常，但下结论需要查证。这到底有因果关联，还是只有时序先后关系；他是引咎自责而死，还是有精神类疾病缠身……都需要查下。希望所有生命都被顾惜。#白银市景泰县委书记疑似跳楼自尽#（来源：佘宗明）,,,,,4,17,38,2021-06-10 20:11,iPhone 7,['http://ww3.sinaimg.cn/large/4c5764f9ly1grdfetz5i1j20gl08qdkn.jpg'],,
