id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4641978966608118,KhC40rJ4y,7291617014,是体育控吖,甘肃山地马拉松20名选手遇难，1人失联22日上午，甘肃省白银市景泰县黄河石林景区举行的黄河石林山地马拉松百公里越野赛遭遇极端天气。截至23日8时，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救治，20名参赛人员找到时已失去生命体征，另有一人正在搜救确认中。据黄河石林山地马拉松百公里越野赛失联救援指挥部介绍，22日中午1点左右，百公里越野赛高海拔赛段20公里至31公里处，受突变极端天气影响，局地出现冰雹、冻雨、大风等灾害性天气，气温骤降，参赛人员出现身体不适、失温等情况，部分参赛人员失联，比赛停止。当地马上组织多方力量搜救失联人员。接到当地报告后，甘肃省委、省政府第一时间召开专题会议，立即启动应急预案，成立失联救援指挥部并组织救援力量700余人投入搜救。由于赛段内地形地貌复杂，夜间气温再度下降，搜救难度较大。据介绍，该赛事由白银市委、市政府主办，景泰县承办，具体赛事运营由甘肃晟景体育文化发展有限公司负责，共计172人参与百公里越野赛。目前，当地景区已发布紧急闭园公告，搜救工作仍在进行。(据黄河石林山地马拉松百公里越野赛失联救援指挥部介绍，22日中午1点左右，百公里越野赛高海拔赛段20公里至31公里处，受突变极端天气影响，局地出现冰雹、冻雨、大风等灾害性天气，气温骤降，参赛人员出现身体不适、失温等情况，部分参赛人员失联，比赛停止。当地马上组织多方力量搜救失联人员。接到当地报告后，甘肃省委、省政府第一时间召开专题会议，立即启动应急预案，成立失联救援指挥部并组织救援力量700余人投入搜救。由于赛段内地形地貌复杂，夜间气温再度下降，搜救难度较大。据介绍，该赛事由白银市委、市政府主办，景泰县承办，具体赛事运营由甘肃晟景体育文化发展有限公司负责，共计172人参与百公里越野赛。目前，当地景区已发布紧急闭园公告，搜救工作仍在进行。(本文来自/新华社、黄河石林大景区、中央政法委长安剑),,,,,1,6,3,2021-05-28 23:58,微博 weibo.com,['http://ww1.sinaimg.cn/large/007XsSG2gy1gqyl15qb12j30u00hwabk.jpg'],,
4641976844292403,KhC0Ai0Ej,7291617014,是体育控吖,【？】//原创流落南方流落南方今天下午就有朋友向我约稿，下撤回来后我也一直在犹豫要不要写点什么，想来想去还是打消了这个念头。因为还有那么多选手在山上，未知安危……但在哈尔滨的一个跑步群，知道我去了黄河石林参加比赛，有朋友看到转发的失温选视频问我什么情况，我说了一些。那个群里大多数不熟，聊天记录被转发出去，很快在几个我在的跑步群都看到了。有跑步公众号编辑加我表示要采访选手，我明确拒绝。这让我不再犹豫了，与其被片面乱转，就现在，着手记录一下。这篇文章，是我的亲历，无图无视频，只有文字记录。各种图片视频已经被转的满天飞了，出于对图片中当事人的尊重，以及他们后续是否平安无恙完全不了解，本文不发这些东西。这是一篇作为参赛选手的亲历。黄河石林百公里越野赛，比赛地在甘肃省白银市景泰县黄河石林风景区，大致可以理解为是景区为了宣传自身而操办的一个赛事，主办单位是中共白银市委、白银市人民政府，承办单位是白银市体育局、中共景泰县委、景泰县人民政府，执行单位是黄河石林大景区管理委员会、甘肃晟景体育文化发展有限公司。这个比赛已办四届。前面几届，赛事组织工作一般般，但完赛即发1600元补助，让选手们仍旧趋之若鹜。毕竟，除掉1000元报名费，完赛可净赚600元，一般地域的选手参赛费用基本就覆盖掉了。黄河石林百公里越野赛的赛道，有人说是国内最简单的百公里越野赛，这话大概基于两点，一是整体爬升不大，约3000米以内的累计爬升，和其他百公里越野赛相比确实较低；二是赛道难度低，属于基本都能跑起来的高速赛道。但我看来，它又不算简单的百公里，也是基于两点，一是赛道海拔不低，整体在2000海拔上下，对于平原生活的选手，这算高海拔了且出了景区之后赛道绝大部分都处于无人区；二是门槛，关门时间20小时，这基本上意味着，热衷于网红赛事的跑渣小白们是没办法报名的，这部分人20小时完赛可能性不大。今年的比赛，赛事公司没有变，但21日晚技术会，发现讲解赛道的赛事总监换人了，一些组委会工作人员也是新面孔。技术会上，我就跟身边朋友说了句，感觉这批人还是蛮靠谱的。如上所述，该赛事当地介入很深，当然，这和比赛组织工作好不好关系不大，并不是官方参与度高，赛事就一定是好赛事，这个，有过比赛经验的朋友都了解。黄河石林这个比赛，即便赛事组织达不到一百分的标准，几届搞下来，也算是一个成熟赛事了，赛道几年没变过，工作人员、志愿者等相关人员都了然于胸，且往年的比赛没有出现过一单哪怕是极小极小的问题，有也只是未完赛选手因为前半段关门时间设置的比较苛刻而引起的吐槽，认为组委会是故意如此，把一部分选手关门，以达到节省费用的目的。毕竟关掉10个人就少支出一万六。然而今年，肉眼可见一些细节，比如赛道布标，感觉黄河石林这个比赛槽点变少了，组织工作更细腻了。但偏偏就是今年的比赛出了问题，而且是大问题。问题出在天气上，极端天气。甚至521这天的天气预报，都没有预报出来第二天的这种极端天气。详情：,,,,,0,0,0,2021-05-28 23:49,微博 weibo.com,"['http://ww2.sinaimg.cn/large/007XsSG2gy1gqyksdetbrj30u01sxdng.jpg', 'http://ww2.sinaimg.cn/large/007XsSG2gy1gqyksdxobfj30u01pjwm8.jpg']",,
4641976257089207,KhBZDtKe3,5425782705,布鲁根·聂,#牧羊人连救六名山地越野赛选手##甘肃马拉松遇难者家属发声#真的感觉到惋惜他们本应该还有好多好多比赛要跑还有很多目标还未实现还有很多很多的下一次吧可惜啊他们永远的停下了脚步倒在了甘肃白银黄河石林冰冷的土地上在生活中他们都是乐观温暖的人热爱运动热爱生活在他们当中有好多的身份父亲妻子未婚夫等等他们的亲人肯定会更加心痛吧@白银市检察院@景泰县法院@人民日报@凤凰网@央视新闻@四川观察,,,"白银市检察院,景泰县法院,人民日报,凤凰网,央视新闻,四川观察","牧羊人连救六名山地越野赛选手,甘肃马拉松遇难者家属发声",1,2,3,2021-05-28 23:47,魅族Note9吃鸡不卡,"['http://ww4.sinaimg.cn/large/005Vc1Whly1gqyko8oou5j31xa0s7tt2.jpg', 'http://ww3.sinaimg.cn/large/005Vc1Whly1gqyknufbm9j30u01qcttt.jpg', 'http://ww2.sinaimg.cn/large/005Vc1Whly1gqykhvk0osj30u01qc11i.jpg']",,
4641975280337316,KhBY41pKA,7291617014,是体育控吖,【：作为赛事主办方深感内疚和自责】5月23日，黄河石林山地马拉松百公里越野赛失联救援指挥部召开新闻发布会，甘肃省白银市市长张旭晨通报20人找到时已失去生命体征，另有1人正在搜救确认中。张旭晨表示，该事件是一起因局部天气突变发生的公共安全事件，省委省政府已成立事件调查组，对事件原因进行进一步深入调查。张旭晨说：“在此，作为赛事主办方，我们深感内疚和自责，并对遇难人员表示沉痛哀悼，对遇难者家属和受伤人员表示深切慰问。”(via:）,,,,,0,0,1,2021-05-28 23:43,微博 weibo.com,['http://ww2.sinaimg.cn/large/007XsSG2gy1gqyklwy2bkj31900u0aim.jpg'],,
4641974764181355,KhBXehxLd,7291617014,是体育控吖,【】记者从黄河石林山地马拉松百公里越野赛失联救援指挥部获悉，22日上午在甘肃省白银市景泰县黄河石林景区举行的黄河石林山地马拉松百公里越野赛遭遇极端天气，截至23日3时，已发现16人遇难，还有5人失联正在救援中。　　据指挥部介绍，当天中午1点左右，百公里越野赛高拔赛段20公里至31公里处，受突变极端天气影响，局地出现冰雹、冻雨、大风等灾害性天气，气温骤降，参赛人员出现身体不适、失温等情况，部分参赛人员失联，比赛停止。当地马上组织多方力量搜救失联人员。　　接到当地报告后，甘肃省委、省政府第一时间召开专题会议，立即启动应急预案，成立失联救援指挥部并组织救援力量700余人投入搜救。由于赛段内地形地貌复杂，夜间气温再度下降，搜救难度较大。截至23日3时，151名参赛人员已经确认安全，其中轻伤5人在医院救治，情况稳定。16名参赛人员找到时已失去生命体征，另有5人仍在进一步搜救中。　　据介绍，该赛事由白银市委、市政府主办，景泰县承办，具体赛事运营由甘肃晟景体育文化发展有限公司负责，共计172人参与百公里越野赛。via.新华社,,,,,0,1,1,2021-05-28 23:41,微博 weibo.com,"['http://ww2.sinaimg.cn/large/007XsSG2gy1gqykjrfa9yj30c80gbgms.jpg', 'http://ww3.sinaimg.cn/large/007XsSG2gy1gqykjrqfl5j30c80kgdgo.jpg', 'http://ww2.sinaimg.cn/large/007XsSG2gy1gqykjryz42j30c80l5ab7.jpg', 'http://ww1.sinaimg.cn/large/007XsSG2gy1gqykjs5cifj30c80l2jsh.jpg', 'http://ww1.sinaimg.cn/large/007XsSG2gy1gqykjsfi5ij30c80ks0ts.jpg', 'http://ww4.sinaimg.cn/large/007XsSG2gy1gqykjso0xaj30c80l2abd.jpg']",,
4641974357852197,KhBWzwWIl,1680212422,至爱无疆,《黄河石林百里越野遇难者家属的困境与无助关于面见甘肃省委、省政府联合调查组的请求尊敬的联合调查组领导：我们是黄河石林山地百公里越野赛遇难者的家属，到达白银市后一直在反映以下问题：第一，遇难者是何时开始比赛、何时被发现、何时运送下山的？第二，赛事组织方是否有责？在山》O网页链接,,,,,0,0,0,2021-05-28 23:39,百度App,['http://ww2.sinaimg.cn/large/642601c6ly1gqyki3l8naj2062042q2x.jpg'],,
4641971211604066,KhBRv6Ji2,1410900713,恶猫咪2000,《谁是吴世渊？起底白银越野赛运营公司实际控制人》#甘肃山地马拉松事故21人遇难##银川马拉松赛将建立赛事熔断机制##黄河石林百公里越野赛到底发生了什么#甘肃白银越野赛，导致21名参赛选手遇难。目前，事件调查正在进行中。白银越野赛导致21位圈内顶尖高手遇难后，赛事运营公司“晟景体育”不断出现在大众目光之中。O网页链接,,,,"甘肃山地马拉松事故21人遇难,银川马拉松赛将建立赛事熔断机制,黄河石林百公里越野赛到底发生了什么",0,0,1,2021-05-28 23:27,小米10,"['http://ww3.sinaimg.cn/large/5418a2e9ly1gqyk4nq90yj20u01t04fu.jpg', 'http://ww2.sinaimg.cn/large/5418a2e9ly1gqyk4oxfr4j20u01t0wzn.jpg', 'http://ww4.sinaimg.cn/large/5418a2e9ly1gqyk4q7289j20u01t0atx.jpg', 'http://ww2.sinaimg.cn/large/5418a2e9ly1gqyk4uakplj20u01t0ncq.jpg', 'http://ww4.sinaimg.cn/large/5418a2e9ly1gqyk4zm0ucj20u01t0kcu.jpg', 'http://ww2.sinaimg.cn/large/5418a2e9ly1gqyk50r1tvj20u00zwdok.jpg']",,
4641965360811628,KhBI43p8M,1622889494,刺客月末,甘肃白银市景泰县第四届黄河石林山地马拉松百公里越野赛21位遇难跑者完整名单。这是网上跑友们辛苦确认整理出来的，不为别的，希望人们不要遗忘、不要遗漏掉任何一个人，尊重逝者。他们应该被铭记，祈祷安息#甘肃山地马拉松事故21人遇难#,,,,甘肃山地马拉松事故21人遇难,12,6,18,2021-05-28 23:04,iPhone客户端,['http://ww4.sinaimg.cn/large/60bb5416gy1gqyjewlf6hj21xa0s7dt2.jpg'],,
4641963489627964,KhBF2EoFK,3055747825,扒圈内酱,郑爽“208万日薪”的新闻尚未远去，我们就又被明星“每天650元”的高额餐费刷新了认知。事件源于一档综艺节目《五十公里桃花坞》，在节目中，嘉宾讨论每天的伙食费用时，前时尚集团总裁、时尚芭莎总编苏芒语出惊人：“六百五真的不够”。并且，苏芒还振振有词地表示：“你早上不喝牛奶呀，你早上不吃鸡蛋？我们要吃好一点，我不能吃那么差的伙食。”每天650元的餐费，天眼妹瞬间觉得自己的格局还是太小。虽然在舆论发酵后，苏芒在微博向网友解释称，650元其实是一个嘉宾21天的全部餐费，不是网友以为的每天650元。不过从微博用户的反应来看，这个解释也没有说服大部分人。而天眼妹也发现，哪怕是每天650元的餐费，在娱乐圈内其实也算不上“高标准”。明星的餐标到底有多高？对于一些明星来说，650元，只能算是一个“起步价”。以歌手王菲为例，2012年，她在重庆开演唱会时的每日餐费标准就已经达到了2000元，随行人员的餐费标准也能达到每日200元。一些明星嘉宾的咖位虽然不如王菲，但他们的餐费标准也很惊人。例如2015年《中国好声音》的亚军陈梓童，2016年演出时，陈梓童本人不仅能享受到每日1000元的餐费标准，团队随行人员的餐费标准每天也有500元。甚至连非娱乐圈人士，只是跟随刘翔一起参加《极速前进》的表弟吉龙祥，每日餐费标准也能达到800元。白纸黑字写下的餐费标准已经很惊人，但在现实中，明星的吃饭开销，有时还要远远超过上述数字。2015年12月，范冰冰曾拍过一张他人送到剧组的水果照片。有眼尖的网友发现，照片中的葡萄叫做“阳光玫瑰”，有人曾经在日本吃过，要580元一斤。周立波也表示过，自己起床一般要吃三根虫草，睡觉时还要吃一盅燕窝，这还没算午饭和晚饭。一根虫草的价格，差不多在50元左右，一克燕窝的价格也在30元左右（每次食用3-5克），也就是说，哪怕不算早午饭，周立波每天花在“吃”上的钱也有250元以上。如果这些“奢豪吃法”真的是明星日常的话，那每天650元的餐饮标准，可能还不够明星全天的吃喝开销。明星的奢侈开销，涵盖“衣食住行”明星的餐费标准已经大幅优于普通人，而他们在其他方面的日常开销也令人瞠目，衣食住行，样样不能落下。先说“住”，之前，我们已经说过陈梓童每日1000元的餐费标准，但在天眼查中，我们也看到了陈梓童的住宿标准：五星级或者演出所在地最好的酒店。台湾知名乐队苏打绿（现名为“鱼丁糸”），他们的住宿待遇也是五星级酒店，除他们之外，经纪人、总监也有着豪华套房、高级单人房等住宿标准，每日房间内消费标准也达到了1000元（不包含住宿费）。然后是“衣”，一些明星对于化妆和衣着非常挑，在崔永元曝光的范冰冰“阴阳合同”中，就包括3万元一次的化妆费和1万元一次的服装费。考虑到明星的化妆和换衣频率，范冰冰一年在“衣”的开销有多少，实在无法想象，这还不算范冰冰自己购买的衣服。最后是“行”，金星就曾在《金星秀》中表示，某位明星，一辆车还不够，特地向剧组要了两辆一黑一白的车。为啥非得要两辆车？因为明星白天要开黑色汽车避开粉丝，保持低调；晚上要开白色跑车去夜店接妹子，气势必须拉满。明星们可能不知道，他们上千元一天的“日常套餐”，可能是有些人半个月的工资。例如不幸丧生在白银越野赛的残运会冠军黄关军，根据新京报的报道，由于黄关军是残疾人，很难找到工作，为此他做过流水线工人、送过外卖、当过服务员，今年年初，他的打工工资也才有2600元。据亲友讲述，黄关军参赛的重要原因，就是看到赛事冠军的奖金足足有15000元，就算不是冠军，坚持跑完也能拿到1600元的奖励。一边是生活处处高标准的明星，一边是为了万元奖金不幸遇难的选手，背后体现出的天差地别令人深思。为何明星开销如此高昂？明星的高消费背后，折射出娱乐圈的暴利现实。首先是大家最熟知的“片酬”，先说影视片酬，在2018年广电“限薪令”颁布之前，当红明星一部剧拿到大几千万片酬的现象并不罕见。要知道，在影视产业最为发达的美国，折算后片酬收入数千万的演员也是凤毛麟角。例如知名影星布拉德·皮特，他在拍摄《好莱坞往事》时的片酬是1000万美元（约合人民币6300万元），国内演员和他的差距并不大。除了影视剧外，明星的综艺片酬也很可观。一些明星的开价甚至可以按分钟算，一分钟就能拿到6万元。“片酬”之外，明星的另一大营收来源是“商务”，包括广告代言、商业演出等。以代言为例，根据知名食品公司欢乐家去年公布的上市招股书，杨幂和欢乐家子公司“深圳众兴利华”签署的两年代言合同，其代言费就达到了1700万元。不过上千万元的代言费，在娱乐圈中还并不是最夸张的，据传言，某些明星的代言费甚至达到了8000万元。除了片酬、商务等“主业”，一些明星也有着自己的“副业”。例如走“明星创业”路子的陈赫，他的贤合庄火锅店，两年间就已经在全国开设700家门店，但和一般的创业者不同，陈赫并不负责具体经营，由专业公司替他代劳。除了陈赫的贤合庄外，该公司旗下品牌还有其他明星的餐饮店。还有的明星，热衷于通过投资来赚钱。例如黄晓明，2008年，黄晓明买入了华谊兄弟总计180万股股份，后来又增持到360万股。2009年华谊上市，黄晓明直接跻身亿万富翁行列。如今，黄晓明的投资版图覆盖了多个领域。影视行业存在高片酬、高收入的现状，再加上明星副业的加持，所以明星的大额开销也就成为普遍现象了。你觉得在高收入下，明星呈现的作品质量又如何呢？,,,,,1,3,14,2021-05-28 22:56,360安全浏览器,"['http://ww1.sinaimg.cn/large/b62302f1gy1gqyj509rkjj20od0dk4df.jpg', 'http://ww3.sinaimg.cn/large/b62302f1gy1gqyj5jipp8g20dw07hu10.jpg', 'http://ww4.sinaimg.cn/large/b62302f1gy1gqyj60hruxj207c030mx0.jpg', 'http://ww2.sinaimg.cn/large/b62302f1gy1gqyj6irn6lj20qo0ncaj2.jpg', 'http://ww4.sinaimg.cn/large/b62302f1gy1gqyj70yynqj20qo09iahh.jpg', 'http://ww4.sinaimg.cn/large/b62302f1gy1gqyj7j4ub5j20qo08ctfi.jpg', 'http://ww2.sinaimg.cn/large/b62302f1gy1gqyj82b3ccj20qo09uqay.jpg', 'http://ww2.sinaimg.cn/large/b62302f1gy1gqyj8jh0w0j20k00h2gmq.jpg', 'http://ww1.sinaimg.cn/large/b62302f1gy1gqyj91m1yij20io096q3h.jpg']",,
4641953024574856,KhBoajc80,6045890929,by吴明彩,现在可以断定白银马拉松越野赛事故就是人祸。22号我看了开幕式的视频，风的声音压过了某位领导的讲话声，比赛的前一天，白银市气象局专门向赛会提供了天气预报，明天有七级或以上大风，赛会组织者当作没看见，如果或者暂时取消或延后，什么情况都不会发生了。前三届白银马拉松，赛会强制运动员带冲锋衣。这次没有强制，导致很多运动员短衣短裤在0度到7度低温冰雹大风中挣扎。如果多一件冲锋衣，至少不会死亡这么多人。最危险近乎无人区比赛的16公里路段，没有信号，机动车也上不来。组织者应该安排至少两个点，提前布置好救援队伍，能够及时赶到救助，其他成熟有经验的组织者就是这样安排的。而白银马拉松组织者在危险的16公里长的路段中，没有任何保障，绝大多数死亡就是在这里发生。本次比赛唯一亮点是我们景泰当地老百姓的救助。如果不是他们，还有可能增加六条生命。人祸必须追究！,,,,,1,0,0,2021-05-28 22:15,华为手机 畅享玩不停,['http://ww3.sinaimg.cn/large/006B9WpPly1gqyi1vqvlwj30go3obgwx.jpg'],,
