id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4649226753283357	,KkEBZdM9n,5703408325	,湘水楚风2021,¡¾【校场】从燃气爆炸事故谈各国军队的燃料补给|列宁格勒_新浪军事_新浪网¡¿最近湖北十堰的燃气爆炸重大事故带来了不小的伤亡，这起伤亡超百人的重大安全事故也引发了一些疑问，在战时，军队的燃油供应供应有保障吗？会不会发生类似的重大安全事故？本期...O网页链接,,,,0,0,0,2021-06-17 23:58,分享按钮,	
4649226188100733	,KkEB4xZmZ,2430701913	,underprepared,十堰爆炸次日天然气表异响，打客服约维修，本来没觉得啥，客服一句为了安全建议不要用气整的我只敢洗冷水澡，第二天师傅来了说要换表，天然气表被净水器挡住又要约净水器的师傅来拆，折腾了我两天今天总算是洗了个热水澡可以睡个好觉😴,,宜昌,,0,0,0,2021-06-17 23:56,iPhone客户端,	
4649223938905281	,KkExrBmFz,6115737151	,用户6115737151,#十堰燃气爆炸已致25人死亡#现在配套处疑似发生泄露，已经疏散人群，目前正在排查L用户6115737151的微博视频,,十堰,,0,0,1,2021-06-17 23:47,微博视频号,	
4649223796558124	,KkExdrw4c,2785481904	,偶然古月照江北,十堰市艳湖社区集贸市场燃气爆炸事故调查组第一次全体会议召开O网页链接,,,,0,0,0,2021-06-17 23:46,学习强国客户端,	
4649223788170792	,KkExcyhAY,6115737151	,用户6115737151,#十堰燃气爆炸已致25人死亡#现在配套处疑似发生泄露，这会正在疏散人群L用户6115737151的微博视频,,十堰,,0,0,0,2021-06-17 23:46,微博视频号,	
4649223390233450	,KkEwz0YJk,6179146630	,焕强6179146630,十堰市艳湖社区集贸市场燃气爆炸事故调查组第一次全体会议召开O网页链接,,,,0,0,0,2021-06-17 23:44,学习强国客户端,	
4649221540550208	,KkEtA2j8k,7531292806	,壹点点创意,十堰市艳湖社区集贸市场燃气爆炸事故调查组第一次全体会议召开O网页链接,,,,0,0,0,2021-06-17 23:37,iPhone客户端,	
4649220848486080	,KkEsszBCg,2529485533	,蓝飞RKO,十堰燃气爆炸事故调查组第一次全体会议召开O网页链接,,,,0,0,0,2021-06-17 23:34,Android,	
4649220714267399	,KkEsfhU91,5584720297	,清远凌风,十堰市艳湖社区集贸市场燃气爆炸事故调查组第一次全体会议召开O网页链接,,,,0,0,0,2021-06-17 23:34,学习强国客户端,	
4647924450987039	,Kk6Jv48LZ,2002148123	,中国联通,#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】6月13日清晨6时30分，湖北省十堰市张湾区艳湖小区发生燃气爆炸事故。湖北联通第一时间派出工作人员奔赴现场并配合政府开展抢险救援工作。受此次事故影响，十堰有1间社区合作营业厅损毁，两座无线基站中断退服，约13.5公里接入层光缆及宽带分纤箱光缆受损，影响宽带用户1025户。湖北联通已累计出动应急抢险人员30余人次、保障车辆12台次、发电油机10台、卫星电话1部，发送局部区域防灾减灾公益短信近千余条。网络线、客服线、区域网格全体员工正在确保自身安全前提下，按照十堰市委市政府统一安排有序开展通信应急保障和群众服务工作。,,,,630,91,122,2021-06-14 09:43,,	
4649217052902304	,KkEmlcb1m,7392967716	,晋中联通昔阳新建路营业厅孔令梅,//@山西联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,山西联通,0,0,0,2021-06-17 23:19,HUAWEI Mate30 Pro 5G,4647924450987039	
4647585615186499	,KjXUZlLfd,1618051664	,头条新闻,【#湖北十堰燃气爆炸现场居民发声#：听到爆炸往下跑逃命要紧】据@央视新闻消息，6月13日，湖北十堰市张湾区艳湖小区发生燃气爆炸事故，爆炸造成多人被困。视频显示#湖北十堰燃气爆炸现场损毁惨重#，房屋顶棚被掀翻，附近居民：听到爆炸就赶紧跑，逃命要紧。目前，当地正在组织救援。事故原因正在调查中。#十堰天然气爆炸#（视频来源：青蜂侠）L头条新闻的微博视频,,,央视新闻,2258,3190,25244,2021-06-13 11:17,微博视频号,	
4649215672196686	,KkEk79dsq,5980161634	,Gratle_格瑞泰,【#湖北十堰燃气爆炸现场居民发声#：听到爆炸往下跑逃命要紧】,,,,0,0,0,2021-06-17 23:14,微博搜索,4647585615186499	
4649214720874138	,KkEiA3Fp0,1473261373	,红尘中的那些事,发布了头条文章：《湖北十堰爆炸惨烈现场曝光：那个我最熟悉的人，再也不会回来了》O湖北十堰爆炸惨烈现场曝光：那个我最熟悉的人，再也不会回来了,http://t.cn/A6VsOWb4,,,1,1,6,2021-06-17 23:10,微博 weibo.com,	
4649214023567548	,KkEhseY56,5657847834	,用户5657847834,#十堰燃气爆炸事故6名伤者治愈出院##玖富#玖富依然在放贷，这说明以玖富的风控放贷本身没有风险，这也实实在在的证明玖富不是没钱还，是不想还。所以大家一定不要放弃，不要下车，团结起来斗争到底。,,,,0,0,0,2021-06-17 23:07,iPhone客户端,	
4649212844709363	,KkEfyjL7t,6185411457	,全网最热视频,#新闻资讯#十堰燃气爆炸事故发生后，消防员们与时间赛跑持续救援，截至6月15日，现场已搜救出14位幸存者！L全网最热视频的微博视频,,,,1,0,2,2021-06-17 23:03,微博视频号,	
4454036227057292	,ImFJctBVi,7158584624	,风云飞飞飞,"评论配图，O网页链接，O网页链接。#总理日常#@张红旗STDC@我-不耐烦虽然问题是小市民提出的#南京建华大厦消防存隐患##城管行#存在的问题并不小，以上是腐败分子挡的道，问题总得不到处理，现就看娄书记雷砺风行立竿见评论配图评论配图评论配图#总理日常##总理日历##建华大厦##南京建华大厦消防存隐患##响水爆炸##南京新街口金鹰起火##城管行##中国发布##有话问总理##江苏两会##我来帮你问厅长#南京市秦淮区新街口（市中心闹市区）石鼓路42号建华大厦把七楼以上大多数住宅性质房屋改做商用变成经营性的公共场所！在住宅的房屋内每户都配有天然气管道且没有第二安全出口能保证大厦的安全吗？住宅性质的房屋能任意改做商用吗？住宅性质的房屋能成为经营性的公共场所吗？经营性的公共场所能使用民用天然气管道气明火营业吗？何况这还是三十八层的高楼大厦？商户长期使用民用水，电，气操作。违法开的（各种舞蹈培训班、私房菜馆、私人影院、密室逃脱、盲人按摩）各种吃喝玩乐等店铺被消防查封后，至今仍然在正常经营之中。O网页链接？#总理日常#O网页链接？O网页链接！南京建华大厦二手房|房价|租房O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，一颗星，迷津密室真人恐怖体验馆非常糟糕哦～O网页链接，MCDS陈玲舞蹈工作室,★★★★,新街口地区舞蹈,建华大厦3305室O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接。O网页链接，O网页链接？L消防检查排隐患200户住宅竟有196户开店。#南京金鹰失火#@中国政府网@人民日报@江苏政务服务网@魅力五老@何春银微想@江苏道法自然@张红旗STDC@方青松@南京大俭@风云飞飞飞@笛箫鸣明一缕阳光@鸣明一缕阳光@我-不耐烦O新街口建华大厦“变身”优质招商载体2南京·158盲人足疗按摩保健中心(建华大厦店)2南京·158盲人足疗按摩保健中心(建华大厦店)",,南京·新街口建华大厦,"张红旗STDC,我-不耐烦,中国政府网,人民日报,江苏政务服务网,魅力五老,何春银微想,江苏道法自然,方青松,南京大俭,风云飞飞飞,笛箫鸣明一缕阳光,鸣明一缕阳光",382,172,4,2019-12-27 09:00,焦点访谈超话,	
4649212534326505	,KkEf3i9wl,7158584624	,风云飞飞飞,"#十堰天然气爆炸##江苏两会##总理日常##南京,稳稳的幸福#@张红旗STDC@美国驻华大使馆@Wxy未来@田正口方@鸣明一缕阳光@灌云白嫖@到中流击水的微博@少帅的点评@东道主1893@诤言无昧@平安江苏查看图片评论配图评论配图",,南京·158盲人足疗按摩保健中心(建华大厦店),"张红旗STDC,美国驻华大使馆,Wxy未来,田正口方,鸣明一缕阳光,灌云白嫖,到中流击水的微博,少帅的点评,东道主1893,诤言无昧,平安江苏",2,7,0,2021-06-17 23:01,华为手机 畅享玩不停,4454036227057292	
4649212443104821	,KkEeUd1HL,6544516335	,内蒙古环保传媒,【环投时刻】内蒙古环投集团和北京辰安科技股份有限公司开展深入业务交流2021年6月17日，内蒙古环投集团党委副书记、总经理陈世杰在呼和浩特市会见北京辰安科技股份有限公司副总经理姚顺利一行，双方共同就合作事宜进行了深入交流座谈。内蒙古生态环境大数据有限公司总经理于森，副总经理王丘、林渊及相关部门负责人参加会议。北京辰安科技集团是清华大学孵化的上市公司，主营业务为应急管理部的各类技术支撑项目，具备该领域所需的各种资质。公司参与了第一次全国自然灾害风险普查工作的规范修订、试点调查等前期工作，其中在河北平山试点的“平山样板”，受到国务院普查办的高度赞扬。座谈会上，双方聚焦自然灾害风险普查、安全应急、消防安全、工业安全等方面进行了深入交流和充分探讨。陈世杰提到湖北十堰市燃气爆炸事故，表示环投集团高度重视自治区工信厅领导对燃气泄漏等事故的风险管控要求，下一步，环投集团将重点落实自治区政府的有关部署，积极发展相关业务，在防范化解重大风险、维护社会稳定大局方面作出积极贡献。,,,,0,0,1,2021-06-17 23:01,iPhone客户端,	
4649211394788613	,KkEddk5JH,7158584624	,风云飞飞飞,"#十堰天然气爆炸##江苏两会##总理日常##南京,稳稳的幸福#@张红旗STDC@美国驻华大使馆@Wxy未来@田正口方@鸣明一缕阳光@灌云白嫖@到中流击水的微博@少帅的点评@东道主1893@诤言无昧@平安江苏查看图片评论配图评论配图",,南京·158盲人足疗按摩保健中心(建华大厦店),"张红旗STDC,美国驻华大使馆,Wxy未来,田正口方,鸣明一缕阳光,灌云白嫖,到中流击水的微博,少帅的点评,东道主1893,诤言无昧,平安江苏",3,7,0,2021-06-17 22:57,华为手机 畅享玩不停,4454036227057292	
4649204729517845	,KkE2sDW1D,1892491283	,大保小鱼,湖北十堰燃气爆炸事故后，你想到了什么？L大保小鱼的微博视频,,,,0,0,1,2021-06-17 22:30,iPhone客户端,	
4649204440108616	,KkE200sfS,6273522045	,我爱大罗Ronald,本质的力量本质是指事物本身所固有的根本属性，它对事物的性质、状况和发展起决定性作用。最近发生的十堰天然气爆炸事件让我们觉得恐怖，死伤者众多，令人叹息。天然气的本质是甲烷，虽然无毒，但可燃且在密闭空间下达到一定浓度是要爆炸的。当年煤气改天然气的时候，把无毒无害放在了宣传的首位。煤气易中毒是因为煤气的本质是一氧化碳，而一氧化碳之所以有毒，是因它与人血液中的血红蛋白的结合能力是与氧气结合能力的200倍，结合了一氧化碳的血红蛋白不能再与氧气结合，造成携氧能力降低，使人体缺氧窒息死亡。这是基本常识，希望这些事物的本质不再以生命的代价来呈现。《教父》里的经典台词：一个在一秒钟内看到本质的人和花半辈子也看不清一件事本质的人，自然是不一样的命运。认识本质的能力固然需要知识、阅历、能力的提升，但说不清道不明的悟性也很关键。悟性虽可遇不可求，但我们从任何事情想想本质开始做起。女网红手撕王公子的本质是获取公域流量，获取流量本质是为了变现。王公子家资源强大，其生产力发展本质上很难有公序良俗下的婚姻关系，雄竞赛道上的胜出者本质上就能获得多的性资源。我们吃瓜本质上是在浪费时间，时间是生命的本质，吃瓜无疑在浪费生命。凡事多想想本质，少看看热闹。#村西边老王的人生进步系列课#@_村西边老王_,,,_村西边老王_,0,0,0,2021-06-17 22:29,360安全浏览器,	
4649203890655330	,KkE172KtQ,2147497791	,宜居石龙,【石龙严守燃气安全关】近日，发生在湖北十堰市的燃气爆炸事故再次敲响燃气安全的警钟。为切实防范和遏制燃气安全事故的发生，严守燃气安全关，6月16日，石龙镇委副书记、镇长李亚鹏率镇应急管理分局、城市管理和综合执法分局、消防救援大队，以及燃气协会等单位负责人，先后到华南花园小区、西湖液化石油气供应站和黄洲液化石油气供应站，开展燃气安全督导检查工作。O石龙严守燃气安全关,,,,0,0,1,2021-06-17 22:27,iPhone客户端,	
