id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4650674980389454	,KlghQ1Djw,5514277343	,锦泽鲤,"华晨宇要怎么抒发我对你的思念呢？从五月二十二号开始，你就再也没发过微博了，不知道你现在过的好不好，家里人身体都健不健康。如果不是圆圆姐时不时给我们放点儿库存，不知道我们都怎么熬的过这个没有行程的六月。从上个月月底玫珂菲的活动被取消之后，我就隐隐约约觉得你是不是有什么事，直到这个月月初没有按时送达的行程图，还有行程图到达之后的“无公开行程”，我们就知道你真的有什么事了。不能在你身边安慰你，我们之间隔了那么大的一个网络，即使我们担心你在微博上发一些话也不知道你能不能看见，只能一而再再而三的委托圆圆姐和孙梦博照顾好你，我不知道别人是怎么样，反正我是真的真的很担心你，担心你的身体担心你的安全，也真的真的很想你。今天又在别的地方看到一个你以前生病去医院看病的照片，还有明日之子的时候你胃疼吃药的视频，都真的好心痛。不想让你这么累，想让你活的开心点无忧无虑点，虽然我也真的很想听你发新歌，但是你不发我们也不会催。我曾经一个人躺在床上一次又一次的幻想，假如哪天我去了你活动的现场，被你抽中了微博的id,然后我到舞台上，主持人问我有没有什么话想对你说，我一定会说:希望你开开心心的，然后，有时间发发歌就好啦!有时候我走在路上，想到这个我都会笑得嘴巴合不拢。还有一个让我开心的幻想场景就是我的指纹按下去买到了你演唱会的票的时候，我觉得，那种快乐，就是只想想都是很美好的。十堰天然气爆炸那天是我的生日，可是我一看到热搜就很担心你，因为一切跟你有关的人和事，还有跟你有关的地方都是我关心的。然后那天生日就一直有点开心不起来。后面直到你七月会复工，我就觉得，好开心啊，我们大哥虽然没有跟我们讲他的状况，可是我们知道他是安全的就行了。华晨宇，希望你真的可以过的开开心心的，去见你之前的每一天我都会好好过，我相信我们一定可以见面的!永远爱你支持你❤",,长沙·中南林业科技大学涉外学院,,0,0,3,2021-06-21 23:53,华晨宇超话,	
4650657393149751	,KlfPtddor,5781403158	,布衣大法官,#十堰天然气爆炸的背后#杨凌新版孙小果案，200元包打天下开车撞人+轧坏价值1万多元的种子+结伙多人殴打他人+鼻骨骨折+脑震荡+身体多处软组织损伤+近万元医疗费+行贿+伪证=200元罚款操场埋尸案后有陪葬，草包书记案后有草包，飞蛾投火必自亡！政法教育整顿的核心是将制造冤假错案的害群之马绳之以法！陕西司法这里看，陕西公安这里看，陕西政法这里看，陕西检察这里看，陕西法院这里看！坚决要求同案同判，坚决反对同案不同判鼻骨粉碎性骨折+砸坏摩托车+扣押摩托车=2600赔款开车撞人+碾压坏价值1万多元的种子+结伙多人殴打他人+鼻骨骨折+脑震荡+身体多处损伤+近万元医疗费用=罚款200元这是陕西杨凌示范区公正公平的办案典范和对全国人民的示范案件老虎上街走，精神又抖擞，拘留敢造假，谁来瞅一瞅？大是小小是大大大小小，真是假假是真真真假假人民日报这里看！好钢使在刀刃上，拘留也可造假，谁在打法律的耳光？比济源张战伟打耳光事件更严重的事件是行政处罚造假，违法人没有拘留杨陵分局2019年12月31日作出的（2019）619号行政处罚决定书：对陈茂拘留7日，罚款500元，执行方式：限陈茂于2020年1月15日缴纳罚款，由杨陵派出所民警送杨陵区拘留所执行，执行期限：2019年12月31日至2020年1月7日；2020年4月13日杨陵分局再次作出（2020）A03号行政处罚决定书：对陈茂拘留7日，并处罚款500元，执行方式：限陈茂于2020年4月28日前缴纳罚款，并称陈茂已被拘留7日，不再执行。时至今日陈茂没有被拘留，时至2020年10月12日陈茂没有缴纳罚款，杨陵分局严重弄虚造假，两次的虚假处罚，杨陵法院竟然在陈茂没有被拘留、没有陈茂拘留证、拘留通知书、拘留所回执、拘留审批表等的情况下，枉法裁定维持杨陵分局虚假处罚，判决造假，枉法裁判,,,,0,0,0,2021-06-21 22:43,微博搜索,	
4650639923352416	,Klfnie47e,2108053230	,三峡商报,【远安联合开展燃气经营领域消防安全专项检查】连日来，远安县消防救援大队联合县气象局对辖区燃气、液化气经营场所开展消防安全专项检查。检查组重点对各单位储罐区、充装运输区、液化气瓶存放库室安防措施；防雷防静电装置是否按期检测；各输送管道、阀门、泄漏报警装置是否完好以及消防安全管理制度、岗位安全操作规程、气站周边安全距离、站内消防设施设备运行等情况进行了全面检查，并随机抽考工作人员对突发事故的应急处置能力和消防安全知识掌握情况。针对检查发现的问题，检查组现场提出整改意见，并要求相关负责人要认真吸取十堰市集贸市场燃气爆炸事故教训，克服麻痹大意的思想，严格落实消防安全主体责任，在工作中始终防微杜渐，切实加强日常消防安全管理和消防巡查检查力度，把消防安全工作落到实处，做到预防为主，防治结合，严防各类安全事故发生。（三峡商报通讯员徐晶）#安全生产月##火焰蓝守护平安#,,,,0,0,0,2021-06-21 21:33,iPhone客户端,	
4650639864893975	,Klfnckx95,2688137575	,研报百事通,重点挖掘，以中报为核心，后面走势继续向上，留意打板机会。原创研报投资研报投资今天2021年6月21日星期一晚公众号：研报投资一、回顾目前比较重要的观察指标是中证1000，后面估计可以挑战一下去年7月份的高点。今天分化的半导体、芯片预计明天又会强过软件。二、走势明天走势继续向上（图暂时不画了）后面持续关注中报股。中报股：O年报季报数据大全多看看，业绩高增长的，往往第二天大涨。三、情绪先锋电子：华为+仪表+智能燃气+物联网（湖北十堰的燃气爆炸）。目前已5板，暂时观望，不参与！PS：熟悉我的人，肯定知道第6板我不参与，预计明天市场会更换情绪龙头。四、预期一拖股份：乡村振兴+农机+河南+郭嘉队参与在高标准农田和土地流转的大背景下，同时2021年国家也指出将会大力推动乡村产业体系、农业现代化经营体系等建设，农业规模化发展已经成为未来的必然趋势。农业规模化发展所带来的另一个转变就是机械化种植，带动大马力拖拉机需求的提升，这也是为什么今年农机市场集中度出现提升。另外加上新一轮农机购置补贴政策出台，明确各省可选择部分高端、复式、智能农机产品，提高其补贴额测算比例至35%，这将推动农机行业技术升级变革。规模化经营主体对高端化和智能化的设备需求更强，叠加补贴政策的方向性引导，无人驾驶拖拉机等高端、智能农机必然快速渗透，一拖股份作为国内龙头企业，有望充分受益。PS：昨天我在公众号刚说了一拖股份，今天就涨停了。五、竞价打板（Q：130993984）每天早上9点25发布。,,上海,,0,0,1,2021-06-21 21:33,iPad Pro,	
4650628926671146	,Klf5yrZt8,6722195227	,健康山西进行时,#安全生产#6月17日，大同市第五人民医院召开专题会议，医院全体领导班子成员、中层干部参加会议，会议由党委副书记臧天春集中传达了大同市卫生健康委员会转发的《关于深刻汲取贵州省贵阳市“6.12”泄漏事故教训和湖北省十堰市“6.13”燃气爆炸事故教训》的通报、关于印发《大同市卫健系统迎党庆活动期间信访维稳应急处置工作方案》的通知、关于印发《大同市卫健系统夏季消防安全整治百日攻坚专项行动方案》的通知、转发省安委办《关于深入开展安全生产集中检查督查工作的通知》的通知、转发省安委办《关于组织开展“防风险保安全、庆祝党建百年华诞”专项行动实施方案》的通知。同时对全院迎党庆活动、安全生产、夏季消防整治等工作做了安排部署。,,,,0,0,0,2021-06-21 20:50,微博 weibo.com,	
4650618859816496	,KlePjFbIA,1685715705	,湖北城市之声,【#男子去世前在家偷存120发子弹#妻子打开茶叶盒急得一夜没睡...】近日，湖北十堰市民张大妈在收拾房间时，发现一个锈迹斑斑的茶叶盒。经过民警清点，共有军用步枪子弹41发，手枪子弹6发，机枪弹3发，小口径子弹25发，弹壳45枚。据了解，这些子弹应该是张大妈去世的老伴留下的，之前家里人都不知道。民警提醒：一些子弹虽然看起来陈旧，甚至生锈，但底部受到重力撞击，仍有爆炸的可能，存在一定的安全隐患。市民发现类似情况，切勿私自藏匿或随意处理子弹，请及时上交公安机关。L广州日报的微博视频,,,,0,0,0,2021-06-21 20:10,微博视频号,	
4650613260419166	,KleGi1L2K,3889748410	,西安发展改革,#西安发改2021#6月21日，市发改委党组书记、主任邢欣主持召开委2021年第10次党组会，专题研究我委安全生产工作。会议强调，安全生产工作事关人民群众生命财产安全和社会稳定，全委上下要深入落实省市部署要求，进一步提高政治站位、压实工作责任、强化工作措施，深刻吸取十堰市张湾区艳湖社区集贸市场燃气爆炸事故教训，举一反三，牢牢守住安全生产底线。会议要求，要深入推进安全生产专项整治三年行动，重点围绕油气长输管线、电力设施和粮食安全重点行业领域，督促和指导企业开展隐患排查治理。要建立工作台账，形成问题清单、责任清单、措施清单、整改清单，确保无盲点无死角全覆盖。要全面彻底整治问题，坚持应改立改、立查立改、应停尽停，确保重大安全隐患清零，推动全市安全生产持续向好，着力为建党百年和十四运会营造安全稳定环境。会议审议了《市发改委安全隐患大排查大整治行动方案》，会上，相关处室负责人签订了《安全生产责任书》，全体机关处室和委属单位负责人签订了《安全生产承诺书》，委党组向全体委领导发放了提醒函。,,,,0,0,1,2021-06-21 19:47,新版微博 weibo.com,	
4650609482139834	,KleAc8YFs,1887790981	,广州日报,【#男子去世前在家偷存120发子弹#妻子打开茶叶盒急得一夜没睡...】近日，湖北十堰市民张大妈在收拾房间时，发现一个锈迹斑斑的茶叶盒。经过民警清点，共有军用步枪子弹41发，手枪子弹6发，机枪弹3发，小口径子弹25发，弹壳45枚。据了解，这些子弹应该是张大妈去世的老伴留下的，之前家里人都不知道。民警提醒：一些子弹虽然看起来陈旧，甚至生锈，但底部受到重力撞击，仍有爆炸的可能，存在一定的安全隐患。市民发现类似情况，切勿私自藏匿或随意处理子弹，请及时上交公安机关。（十堰晚报；视频剪辑：黄黛伊）L广州日报的微博视频,,,,9,29,190,2021-06-21 19:32,微博视频号,	
4650606259864165	,KleuZFo7r,7630740784	,用户7630740784,我是6.13事件湖北十堰张湾区爆炸的受害者，我们家在其中一栋，家里天花板多处严重受损，阳台窗户全被炸了，店全部炸毁，解决方法居然只是找工人拿最劣质的材料修修就敷衍了事。请问房子修过还能住吗？修完之后以后会有人买或者租房子吗？首先：对房屋安全隐患鉴定结果的权威性表示质疑；第二：对于此次事故对房屋的使用年限是否有影响；第三：对于房子的价值肯定会缩水，这个损失由谁来承担；第四：假如以后发生自然灾害该房屋是否具备应有的抵抗能力。以上观点仅供参考，望各位住户引以为重！41的房价都没有价值了，为什么不能按照天津爆炸案处理，不是你家受损不严重就没事，是大家的房子以后都卖不出去，都贬值了！@人民日报@中国日报@光明网@长江日报@湖北之声@荆楚网@态度岛@凤凰网@澎湃新闻@新浪新闻@中国经营报@头条新闻@都市快报@中央人民广播电台@中国新闻网@中国新闻周刊@中国之声@中国长安网,,,"人民日报,中国日报,光明网,长江日报,湖北之声,荆楚网,态度岛,凤凰网,澎湃新闻,新浪新闻,中国经营报,头条新闻,都市快报,中央人民广播电台,中国新闻网,中国新闻周刊,中国之声,中国长安网",0,0,1,2021-06-21 19:19,iPhone客户端,	
4650605886312142	,Kleuoqu4K,7323480259	,个-人-画-报-社,似曾相识的感觉......【6月13日早晨5:38地方有关方面接到群众报警：“在十堰市张湾区、雁湖社区、雁湖集贸市场、河道内发生燃气泄漏。”接到报警后，燃气公司和地方基层的社区等有关方面的同志以及参加当时应急处置的有关方面人员，没有按照有关规定，及时采取疏散集贸市场和核心区的一些商户等核心区的所有人员。到现场以后发现了明显的泄漏，没有及时采取措施，紧急疏散人员，致使一部分农贸市场商户的群众出现问题以后，到街头围观观望。由于没有人去严格的管理和主导，又返回农贸市场去经营做饭，结果6:40，燃气达到一定的浓度发生爆炸。,,,,0,0,0,2021-06-21 19:18,搜狗高速浏览器,	
