id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4655008605800072	,Kn51yokRy,1643799874	,借月三千星,刚刚看了一个评论：人间多的是匆匆一眼我前天晚上在阳朔的名创优品看到了一个很喜欢的草帽，浅色+绿色绑带，但是当时行李箱没位置了就没有买，来北海后专门打车去万达的名创优品买但是由于吃饭和超市采购耽误了时间，于是我匆匆上船，在涠洲岛上的小卖部，怎么也买不到长得像那个心仪的帽子。就很气，气的我没有买草帽，买了个渔夫帽遮阳用。我觉得我跟那个帽子也是匆匆一眼然后挑那些贝壳做的小物件的时候，跟小卖部头发花白的老阿姨聊起来，她口音是东北的，但是十几岁就去了湖北十堰，我说我知道那里，武当山。她说前段时间那个爆炸也是，我说好像是的她说他们家几个人就在爆炸中身亡了，早上出去吃个早点，就再也没回来，她老公的哥哥就是其中一个。我说，哎，那真的是太不巧了。据说死了26个人她说是啊，应该不止。如果早上六点钟就好了，七八点钟正是热闹的时候。我买了东西匆匆走了，总感觉人与人之间有着千丝万缕的联系，还有，就是一定要珍惜现在拥有的一切。比如现在我和房间里的壁虎共眠有一说一，涠洲岛的民宿做的太差了真的是住在了村里,,北海·涠州岛,,0,0,1,2021-07-03 22:53,不用iOS的Android,	
4654867337972504	,Kn1lHxs0M,5564927603	,无心简影,卧槽，这个恐怖，今天上午10点半左右，日本静冈县热海市伊豆山出现大规模泥石流，现在大约20人失踪，多间房屋受损，部分被泥石流冲走，当局正展开搜救。L无心简影的微博视频,,,,1023,359,9836,2021-07-03 13:31,微博视频号,	
4654998560704427	,Kn4Lm2XfJ,5955246454	,DF-41洲际战略导弹,//@biubiu绿荷:十堰爆炸我有幸看到过日本网友的评论，所以我觉得现在说什么都不过分，毕竟以德报怨然何以报德？//@i谭迪:恐怖的是评论里那些没有人性的言论,,,"biubiu绿荷,i谭迪",0,0,0,2021-07-03 22:13,党费二踢脚Android,4654867337972504	
4654998434088283	,Kn4L9h9y3,7041130574	,服务热线400-765-8828,发布了头条文章：《西安大金空调客服电话-全市统一官方24小时网点客服热线》#十堰燃气爆炸8人被刑拘#O西安大金空调客服电话-全市统一官方24小时网点客服热线,http://t.cn/A6fJOdpn,,,0,0,0,2021-07-03 22:12,微博 weibo.com,	
4654997672035830	,Kn4JV8xBY,7041130574	,服务热线400-765-8828,发布了头条文章：《西安大金空调官网电话-全市统一官方24小时网点客服热线》#十堰天然气爆炸的背后#O西安大金空调官网电话-全市统一官方24小时网点客服热线,http://t.cn/A6fJOQK2,,,0,0,0,2021-07-03 22:09,微博 weibo.com,	
4654994299029774	,Kn4EtBT3w,7041130574	,服务热线400-765-8828,发布了头条文章：《成都大金空调维修服务电话（全国统一官方24小时网点）客服热线400》#十堰通报燃气爆炸事故#O成都大金空调维修服务电话（全国统一官方24小时网点）客服热线400,http://t.cn/A6fJ0dnv,,,0,0,0,2021-07-03 21:56,微博 weibo.com,	
4654993783130844	,Kn4DEd8tu,7041130574	,服务热线400-765-8828,发布了头条文章：《杭州大金空调售后维修服务电话（全国统一官方24小时网点）客服热线》#十堰通报燃气爆炸事故#O杭州大金空调售后维修服务电话（全国统一官方24小时网点）客服热线,http://t.cn/A6fJ0nVN,,,0,0,0,2021-07-03 21:54,微博 weibo.com,	
4654992277639183	,Kn4Bdw3iD,7041130574	,服务热线400-765-8828,发布了头条文章：《大金中央空调全国服务电话（全国统一官方24小时网点）客服热线中心》#十堰燃气爆炸8人被刑拘#O大金中央空调全国服务电话（全国统一官方24小时网点）客服热线中心,http://t.cn/A6fJ06Sg,,,0,0,0,2021-07-03 21:48,微博 weibo.com,	
4654978608925679	,Kn4faBrYz,5044431981	,启驰a刚平g,发布了头条文章：《广州大金中央空调生活服务平台（全市各点统一官方客服400热线电话）》#十堰燃气爆炸8人被刑拘#O广州大金中央空调生活服务平台（全市各点统一官方客服400热线电话）,http://t.cn/A6fJCtvY,,,0,0,0,2021-07-03 20:54,微博 weibo.com,	
4654973919434045	,Kn47BDAe1,5044431981	,启驰a刚平g,发布了头条文章：《杭州大金空调维修服务中心-全国统一官方客服电话400电话号码》#十堰燃气爆炸8人被刑拘#O杭州大金空调维修服务中心-全国统一官方客服电话400电话号码,http://t.cn/A6fJ9GYu,,,0,0,0,2021-07-03 20:35,微博 weibo.com,	
