id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4651036785251901	,KlpHom2g5,3108585423	,狗渣浪,6月13日，湖北十堰一小区燃气爆炸致多人受伤，当地血站回应目前血库库存够用，但不少市民还是自发排队献血。#快乐源泉##轻松一刻#L狗渣浪的微博视频,,,,0,0,0,2021-06-22 23:50,微博视频号,	
4651032329590703	,KlpAcEeYL,7388714537	,孟州事儿,孟州【细查严管防控风险——孟州市市场监管局开展特种设备安全隐患大排查】为进一步做好建党100周年期间安全生产保障工作，汲取6月13日湖北省十堰市张湾区艳湖社区集贸市场发生燃气爆炸事故教训，落实国家、省、市有关会议精神，孟州市市场监管局组织开展了全市特种设备安全隐患大排查。局领导班子成员分赴一线，深入重点区域、重点行业、重点单位，督导局属各单位全面排查辖区特种设备使用、管理方面存在的安全隐患，查漏补缺，落实整改，做好安全风险防控工作，营造安全稳定的良好局面。,,,,0,0,1,2021-06-22 23:33,孟州超话,	
4651030392602686	,Klpx5aV4O,5674965366	,酒泉公路,"甘肃省酒泉公路事业发展中心召开安委会2021年第四次全体（扩大）会议暨安全生产专项整治三年行动调度视频会议为深入贯彻落实省交通运输厅安委会第三次全体（扩大）电视电话会议暨安全生产专项整治三年行动调度视频会议精神，深刻汲取“6.13”湖北十堰市燃气爆炸事故教训,研究部署做好“七一”前后及近期安全生产工作，扎实开展安全生产专项整治三年行动集中攻坚工作。6月22日，省酒泉公路事业发展中心决定召开安委会2021年第四次全体（扩大）会议暨安全生产专项整治三年行动调度视频会议。会议指出“七一”即将到来，各单位要认真吸取事故教训，切实站在统筹发展和安全的政治高度，深刻认识做好当前安全生产工作的重大意义，全面落实党中央、国务院及省委、省政府、省厅、省公路事业发展中心关于安全生产工作的决策部署。2021年7月1日前停止一切非必要养护施工，除应急性养护施工外，严禁开展大规模养护施工。要把政治判断力、政治领悟力、政治执行力体现到抓安全生产和社会稳定各项工作中，时刻保持高度重视、高度警惕、高度负责，坚持目标不变、力度不减、标准不降，采取更加坚决、更加有力、更加务实的措施，查漏补缺、强化弱项。会议要求：一是强化组织领导，形成抓安全生产工作的强大合力。要以降低养护任务量或停工为契机，针对公路养护作业特点和性质，认真研究分析应对举措，提出切实可行的安全监控的具体措施。二是增强防范意识，进一步落实安全生产主体责任。要全面落实安全生产主要领导、分管领导责任。主要领导要亲自带队，深入到人员密集场所，深入养护一线，查问题、找隐患、促整改、堵漏洞。高等级公路养护中心和通达路桥有限责任公司要加强与公安交警部门的沟通协调，落实好省公路事业发展中心关于在养护作业区测速的相关要求。三是突出抓好安全生产专项整治三年行动。要按照安全生产专项整治三年行动集中攻坚安排部署，从认识、责任、措施、实效等方面反思查找安全生产存在的问题，堵塞安全生产漏洞，探索倒举证制度,全面排查治理事故隐患。四是深入开展“安全红袖章”“专项整治纠察员”等活动。工程项目建设和养护现场选拔一批安全意识强，业务能力精，热心为民服务，责任心强的人员担任安全员和纠察员，佩带醒目红色“安全红袖章”“专项整治纠察员”等标识，在养护施工现场及时纠治不安全行为。五是全面统筹落实好防大汛各项准备工作。结合往年防汛成功经验，对重点部位、危险路段可能发生的险情要强化道路巡查，提前预警，及时分析研判，做到安全问题早发现、早处理。李辉成甘肃省酒泉公路局今天",,,,0,0,1,2021-06-22 23:25,微博 weibo.com,	
4651028840190474	,KlpuA0Nya,5200439644	,台州发布,【督查燃气安全工作丨吴海平：警钟长鸣抓整改压实责任保平安】6月22日下午，市委副书记、市长吴海平赴椒江、黄岩督查燃气安全工作时强调，要深刻吸取“6·13”湖北省十堰市张湾区艳湖社区集贸市场燃气爆炸事故教训，坚持生命至上、安全第一，举一反三抓整改、压实责任保平安，全面排查整治各类涉燃气安全隐患，牢牢守住安全生产底线，切实保障人民群众生命财产安全，维护社会大局平安稳定。O督查燃气安全工作丨吴海平：警钟长鸣抓整改压实责任保平安,,,,0,0,0,2021-06-22 23:19,微博 weibo.com,	
4651026408280304	,KlpqEyK5i,1662558237	,云南发布,#云南要闻#【省委常委会召开会议强调要深入学习贯彻习近平生态文明思想把生态环境突出问题坚决彻底全面整改到位】6月22日，省委常委会召开会议，学习贯彻习近平总书记对滇池保护治理的重要指示精神、在中央政治局第三十次集体学习时的重要讲话以及关于湖北十堰市燃气爆炸事故的重要指示精神，听取关于贯彻落实全国和全省安全生产电视电话会议精神及我省危险化学品安全生产工作情况的汇报等，研究部署相关工作。省委书记阮成发主持会议。O省委常委会召开会议,,,,1,0,1,2021-06-22 23:09,微博 weibo.com,	
4651023824066708	,Klpmuh3W4,7525153935	,四川省资阳强制隔离戒毒所,#安全生产月#【开展安全检查拧紧燃气安全阀】今年6月是第20个全国“安全生产月”。为吸取湖北省十堰市张湾区艳湖社区集贸市场燃气爆炸事故教训，严防同类事故发生，按照四川省司法厅刘志诚厅长6月18日在全系统安全稳定视频工作会议上的讲话精神，四川省资阳强制隔离戒毒所贾良伦所长要求对全所的燃气安全进行一次大排查。按照所地联动协议，19日，临空经济区港华燃气检查组的专业人员作严密的防护服，受邀与我所民警一道，对包括戒毒人员食堂在内的12处燃气设施设备及管道，进行了全方位、零死角的大排查。检查组指出：燃气生产事关民警、职工、戒毒人员的生命安全，要深刻吸取湖北十堰燃气爆炸事故的教训，强化安全责任意识，落实管理职责。在戒毒人员食堂，检查组一行查看了厨房用气情况，向戒毒人员了解食堂的燃气安全管理情况，要求大家要紧记“安全生产从我做起，从身边做起”。@四川长安网@法治四川@四川戒毒,,,"四川长安网,法治四川,四川戒毒",0,1,1,2021-06-22 22:59,微博 weibo.com,	
4651020233999206	,KlpgHgMnk,1732014454	,蜗牛兄长,湖北十堰爆炸事故初步调查结果公布L蜗牛兄长的微博视频,,,,0,0,0,2021-06-22 22:44,微博视频号,	
4651014810242938	,Klp7X11cm,6448044241	,河源市生态环境局,『市生态环境局召开党组扩大会议——认真学习贯彻习近平总书记对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故的重要指示精神』O市生态环境局召开党组扩大会议——认真学习贯彻习近平总书记对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故的重要指示精神,,,,0,0,0,2021-06-22 22:23,HUAWEI Mate 30 5G,	
4651014739723471	,Klp7PENwb,7585856083	,售后电话400-765-8828,发布了头条文章：《合肥格力空调维修服务中心（全国联保）官方统一客服售后服务热线》#十堰燃气爆炸8人被刑拘#O合肥格力空调维修服务中心（全国联保）官方统一客服售后服务热线,http://t.cn/A6fAjFOP,,,0,0,1,2021-06-22 22:23,微博 weibo.com,	
4651012495773339	,Klp4dodUn,7585856083	,售后电话400-765-8828,发布了头条文章：《南宁格力空调售后维修服务部（全国-联保）统一官方客服服务热线》#十堰燃气爆炸8人被刑拘#O南宁格力空调售后维修服务部（全国-联保）统一官方客服服务热线,http://t.cn/A6fAl6bf,,,0,0,0,2021-06-22 22:14,微博 weibo.com,	
