id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4655342984366972	,KndISik32,2285814147	,商丘广播电视台,【王战营调研督导安全生产工作时强调采取科学务实管用的办法措施深入细致地抓好安全生产工作】7月4日下午，副省长、市委书记王战营带领市直有关部门负责同志，实地调研督导中心城区燃气安全以及“三合一”“九小”场所安全隐患排查治理工作，强调要深入贯彻落实省委书记楼阳生批示精神，深刻汲取近期安全生产典型事故案例的教训，结合当前全市安全隐患排查整治专项行动，采取科学务实管用的办法措施，深入细致地抓好安全生产工作，确保党中央、国务院关于安全生产的决策部署和省委、省政府工作安排在商丘条条落实、件件落地、事事见效。副市长张家明参加调研。王战营首先来到宁陈储气站，检查值班值守、应急体系建设情况，询问安全隐患处置措施。王战营指出，思想上要高度重视，认真总结分析十堰燃气爆炸事故，深刻汲取教训，举一反三开展安全隐患排查，建立问题清单台账，深入细致地抓好整改落实工作。要加强应急体系建设，经常性开展应急演练，运用信息化手段建设智慧燃气，确保一旦出现问题及时果断处置。王战营还就储气站搬迁工作现场办公，要求有关部门密切配合，确保如期搬迁到位。在豫东建材市场，王战营随机进入一家商户，检查楼上是否住人、是否安装烟感报警器、是否配备消防器材并熟练使用等，叮嘱店主提高安全意识，物品不要乱堆乱放，严禁大量存放易燃货物。随后，王战营来到市场配电室查看，对电线不整齐、没有防鼠措施等现象提出批评，要求他们立即整改，翌日整改完毕。梁园区要举一反三，对所属市场全面排查，分清轻重缓急，即知即改、立行立改，形成工作闭环，彻夜清除安全隐患。在一家电器商店里，王战营现场主持召开座谈会，听取梁园区和市直有关部门负责同志工作汇报，就安全生产工作再强调、再加压。王战营强调，要持续提升站位，坚决守牢安全生产防线。坚持人民至上、生命至上，牢固树立“隐患就是事故”的理念，深刻汲取教训，坚持横到边、竖到底，全覆盖、无死角地开展拉网式排查摸底，找准问题，精准施策，严格落实“四铁”和“四个一律”，坚决把发现的问题彻底整改，坚决把各类安全隐患消灭在萌芽状态。要持续强化措施，切实抓好抓细各项工作任务。坚持问题导向，把“四不两直”贯穿执法检查工作始终，聚焦防火、燃气、危险化学品、交通运输、城乡建设、防汛等重点行业领域和校园及周边等安全隐患，落实“排查零死角、监管零盲点、失责零容忍”原则，一个问题一个方案，一个重点部位一个方案，形成隐患整改闭环。要持续压实责任，确保安全生产工作安排落到实处。压实属地管理责任、部门监管责任、生产经营单位主体责任，推动“马上办抓落实”9+1工作机制向安全生产领域的延伸和拓展，广泛发动群众积极参与、积极支持、积极配合，坚持把“霹雳行动”贯彻安全生产全过程，让安全生产的霹雳警钟天天敲响，用安全生产的霹雳手段确保责任的落实。,,,,0,0,0,2021-07-04 21:02,OPPO A11x,	
4454036227057292	,ImFJctBVi,7158584624	,风云飞飞飞,"评论配图，O网页链接，O网页链接。#总理日常#@张红旗STDC@我-不耐烦虽然问题是小市民提出的#南京建华大厦消防存隐患##城管行#存在的问题并不小，以上是腐败分子挡的道，问题总得不到处理，现就看娄书记雷砺风行立竿见评论配图评论配图评论配图#总理日常##总理日历##建华大厦##南京建华大厦消防存隐患##响水爆炸##南京新街口金鹰起火##城管行##中国发布##有话问总理##江苏两会##我来帮你问厅长#南京市秦淮区新街口（市中心闹市区）石鼓路42号建华大厦把七楼以上大多数住宅性质房屋改做商用变成经营性的公共场所！在住宅的房屋内每户都配有天然气管道且没有第二安全出口能保证大厦的安全吗？住宅性质的房屋能任意改做商用吗？住宅性质的房屋能成为经营性的公共场所吗？经营性的公共场所能使用民用天然气管道气明火营业吗？何况这还是三十八层的高楼大厦？商户长期使用民用水，电，气操作。违法开的（各种舞蹈培训班、私房菜馆、私人影院、密室逃脱、盲人按摩）各种吃喝玩乐等店铺被消防查封后，至今仍然在正常经营之中。O网页链接？#总理日常#O网页链接？O网页链接！南京建华大厦二手房|房价|租房O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，一颗星，迷津密室真人恐怖体验馆非常糟糕哦～O网页链接，MCDS陈玲舞蹈工作室,★★★★,新街口地区舞蹈,建华大厦3305室O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接。O网页链接，O网页链接？L消防检查排隐患200户住宅竟有196户开店。#南京金鹰失火#@中国政府网@人民日报@江苏政务服务网@魅力五老@何春银微想@江苏道法自然@张红旗STDC@方青松@南京大俭@风云飞飞飞@笛箫鸣明一缕阳光@鸣明一缕阳光@我-不耐烦O新街口建华大厦“变身”优质招商载体2南京·158盲人足疗按摩保健中心(建华大厦店)2南京·158盲人足疗按摩保健中心(建华大厦店)",,南京·新街口建华大厦,"张红旗STDC,我-不耐烦,中国政府网,人民日报,江苏政务服务网,魅力五老,何春银微想,江苏道法自然,方青松,南京大俭,风云飞飞飞,笛箫鸣明一缕阳光,鸣明一缕阳光",415,173,4,2019-12-27 09:00,焦点访谈超话,	
4655296176197475	,Kncvnq0fh,7020496118	,鸣明一缕阳光,#南京主播邓煌航拍奢靡灯光秀#@女辅警许某家属@张新年律师评论配图//@风云飞飞飞:#十堰天然气爆炸##江苏两会##总理日历##总理日常#@美国驻华大使馆@加拿大大使馆官方微博@张红旗STDC@田正口方@灌云白嫖@东道主1893@诤言无昧@微博江苏@食安江苏@平安江苏http://t.cn/RaQ4MzR查看图片,,,"女辅警许某家属,张新年律师,风云飞飞飞,美国驻华大使馆,加拿大大使馆官方微博,张红旗STDC,田正口方,灌云白嫖,东道主1893,诤言无昧,微博江苏,食安江苏,平安江苏http",1,4,3,2021-07-04 17:56,iPhone客户端,4454036227057292	
4655259437763564	,Knby7wzEM,2799724554	,十堰晚报,【#私家车行驶中爆炸烧成空壳#系车上煤气瓶自燃所致】7月2日，广东东莞百果洞社区先威路附近一私家车发生自燃爆炸。经查，事发时放在车尾箱的煤气瓶自燃，车上人员撤离后发生爆炸。目前火情已经扑灭，事件未造成人员伤亡。L沸点视频的微博视频,,,,0,0,2,2021-07-04 15:30,微博视频号,	
4655246049807216	,KnbcwF9iU,7020496118	,鸣明一缕阳光,#十堰天然气爆炸##江苏两会##总理日历##总理日常##河南一武术馆发生火灾致18死#@美国驻华大使馆@加拿大大使馆官方微博@中国长安网@张红旗STDC@Wxy未来@鸣明一缕阳光@灌云白嫖@少帅的点评@东道主1893@诤言无昧@微博江苏@食安江苏@江苏网警@曹伟国查看图片评论配图,,南京·158盲人足疗按摩保健中心(建华大厦店),"美国驻华大使馆,加拿大大使馆官方微博,中国长安网,张红旗STDC,Wxy未来,鸣明一缕阳光,灌云白嫖,少帅的点评,东道主1893,诤言无昧,微博江苏,食安江苏,江苏网警,曹伟国",0,2,1,2021-07-04 14:36,iPhone客户端,4454036227057292	
4655225899585581	,KnaG1EdE9,5721376081	,台湾傻事,,,,,20,272,1482,2021-07-04 13:16,Mac客户端,	
4655237846270873	,KnaZiqjl7,5732788706	,素履獨行客,十堰天然气爆炸：定体问，这国怎。鬼子山体滑坡：很伤心，表哀悼。果然蓝绿不分家，一显一隐两独咖,,,,0,0,0,2021-07-04 14:04,iPhone客户端,4655225899585581	
4655236927720080	,KnaXOwolq,1261810834	,赵献峰有关必回,十堰燃气爆炸救援现场第一时间冲进事故现场的特警一直战斗到体力透支##快手#@快手L明sir反骗局的快手视频,,,快手,0,0,0,2021-07-04 14:00,微博视频号,	
4651896235886382	,KlM3BoHjE,2615417307	,凤凰网,【#河南柘城一武术馆火灾致18死#】据“网信商丘”消息，2021年6月25日凌晨3时许，柘城县远襄镇北街一武术馆发生火灾，造成18人死亡、4人重伤、12人轻伤。事故发生后，省市县主要领导已赶赴现场。目前火情已经扑灭，武术馆负责人已被警方控制。事故原因正在调查中，相关情况将及时向社会公布。O河南商丘柘城县一武术馆发生火灾致18死、4重伤、12轻伤,,,,111,336,1149,2021-06-25 08:45,微博 weibo.com,	
4655212067818198	,KnajIwNRY,3162263360	,站在对立面6,//@那伤美美的谁懂:最近几个月怎么这么多，甘肃白银市马拉松21死，兰新列车撞人9死，十堰东风燃气爆炸25死，武术学校18死//@nugong名小卒:这是啥结构？火灾能18个？爆炸都赶不上这人数吧。消防相关的设施也够差的,,,"那伤美美的谁懂,nugong名小卒",0,0,0,2021-07-04 12:21,iPhone客户端,4651896235886382	
