id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4652476064072285	,Km18Oh5o1,1235987663	,随风的忧郁,国家卫生健康委派出工作组赴湖北十堰指导燃气爆炸事故伤员救治工作O网页链接,,,,0,0,0,2021-06-26 23:09,iPhone客户端,	
4652475535331120	,Km17XmmRO,1784715330	,豆本豆豆崽,因为#十堰天然气爆炸#我们周末上班非相关科室也得上WTF劳资的周末啊啊啊啊啊连个加班通知都不敢发偷偷摸摸狗狗祟祟的🖕🏻🖕🏻🖕🏻,,,,0,1,2,2021-06-26 23:07,iPhone客户端,	
4652458728752105	,Km0GQAIOZ,1914919243	,洋务先驱张之洞,迈阿密塌楼事件拖到现在失踪人数还是159没有变化，时间一长生还可能性就要大大减小了……楼梯断面那个儿童床有更多的画面了，也可以看到千层饼般堆积的阳台，真是可怕,,,,21,72,456,2021-06-26 22:01,iPhone 7,	
4652473379722540	,Km14tENha,5634472079	,康斯坦丁-科别茨大将,武馆烧死18个青少年，我看连讨论都没有，湖北十堰燃气大爆炸才过去十多天，甘肃马拉松死那么多都懒得提了，自己问题何不是一起又一起。//@航空新视野-赤卫:国籍一换，评论过万,,,航空新视野-赤卫,0,0,0,2021-06-26 22:59,HUAWEI Mate 20 X,4652458728752105	
4652472779939393	,Km13vFHGN,3068037072	,盐城生态环境,【全市生态环境系统安全生产工作推进会在盐召开】为深入学习贯彻习近平总书记关于安全生产重要论述和对湖北十堰市燃气爆炸事故重要指示、李克强总理重要批示精神，传达学习国家和省市安全生产一系列会议精神，对全市生态环境领域安全生产工作进行再强调、再部署、再推进，为庆祝建党100周年营造安全稳定的良好环境，6月24日，全市生态环境系统安全生产工作推进会在盐召开。市生态环境局党组书记、局长张步胜主持会议并讲话。市生态环境局副局长、市生态环境综合执法局局长吕明光领学习近平总书记关于安全生产的重要论述以及相关指示批示精神等。O全市生态环境系统安全生产工作推进会在盐召开,,,,7,0,7,2021-06-26 22:56,微博 weibo.com,	
4652297646247584	,KlWv2qdhu,7405340395	,少帅的点评,大家要提高警惕，洋奴买办杰克马*云一直在勾结美帝网络技术专利，为美帝金融财阀窃取分裂中国金融主权，伙同各路资本家在中国进行政治演变活动！,,,,64,44,35,2021-06-26 11:20,HUAWEI Mate 40E,	
4652472171503839	,Km12x6jdt,7158584624	,风云飞飞飞,#十堰天然气爆炸##江苏两会##总理日历##总理日常##河南一武术馆发生火灾致18死#@加拿大大使馆官方微博@张红旗STDC@美国驻华大使馆@Wxy未来@鸣明一缕阳光@灌云白嫖@戴鸣心A@东道主1893@诤言无昧@微博江苏@食安江苏#南京建华大厦消防存隐患#评论配图,,南京·158盲人足疗按摩保健中心(建华大厦店),"加拿大大使馆官方微博,张红旗STDC,美国驻华大使馆,Wxy未来,鸣明一缕阳光,灌云白嫖,戴鸣心A,东道主1893,诤言无昧,微博江苏,食安江苏",0,0,0,2021-06-26 22:54,华为手机 畅享玩不停,4652297646247584	
4454036227057292	,ImFJctBVi,7158584624	,风云飞飞飞,"评论配图，O网页链接，O网页链接。#总理日常#@张红旗STDC@我-不耐烦虽然问题是小市民提出的#南京建华大厦消防存隐患##城管行#存在的问题并不小，以上是腐败分子挡的道，问题总得不到处理，现就看娄书记雷砺风行立竿见评论配图评论配图评论配图#总理日常##总理日历##建华大厦##南京建华大厦消防存隐患##响水爆炸##南京新街口金鹰起火##城管行##中国发布##有话问总理##江苏两会##我来帮你问厅长#南京市秦淮区新街口（市中心闹市区）石鼓路42号建华大厦把七楼以上大多数住宅性质房屋改做商用变成经营性的公共场所！在住宅的房屋内每户都配有天然气管道且没有第二安全出口能保证大厦的安全吗？住宅性质的房屋能任意改做商用吗？住宅性质的房屋能成为经营性的公共场所吗？经营性的公共场所能使用民用天然气管道气明火营业吗？何况这还是三十八层的高楼大厦？商户长期使用民用水，电，气操作。违法开的（各种舞蹈培训班、私房菜馆、私人影院、密室逃脱、盲人按摩）各种吃喝玩乐等店铺被消防查封后，至今仍然在正常经营之中。O网页链接？#总理日常#O网页链接？O网页链接！南京建华大厦二手房|房价|租房O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，一颗星，迷津密室真人恐怖体验馆非常糟糕哦～O网页链接，MCDS陈玲舞蹈工作室,★★★★,新街口地区舞蹈,建华大厦3305室O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接，O网页链接。O网页链接，O网页链接？L消防检查排隐患200户住宅竟有196户开店。#南京金鹰失火#@中国政府网@人民日报@江苏政务服务网@魅力五老@何春银微想@江苏道法自然@张红旗STDC@方青松@南京大俭@风云飞飞飞@笛箫鸣明一缕阳光@鸣明一缕阳光@我-不耐烦O新街口建华大厦“变身”优质招商载体2南京·158盲人足疗按摩保健中心(建华大厦店)2南京·158盲人足疗按摩保健中心(建华大厦店)",,南京·新街口建华大厦,"张红旗STDC,我-不耐烦,中国政府网,人民日报,江苏政务服务网,魅力五老,何春银微想,江苏道法自然,方青松,南京大俭,风云飞飞飞,笛箫鸣明一缕阳光,鸣明一缕阳光",386,172,4,2019-12-27 09:00,焦点访谈超话,	
4652469563692937	,Km0YkfuHv,7158584624	,风云飞飞飞,#十堰天然气爆炸##江苏两会##总理日历##总理日常##河南一武术馆发生火灾致18死#@美国驻华大使馆@加拿大大使馆官方微博@中国长安网@张红旗STDC@Wxy未来@鸣明一缕阳光@灌云白嫖@戴鸣心A@少帅的点评@东道主1893@诤言无昧@微博江苏@食安江苏@平安江苏http://t.cn/RaQ4MzR查看图片评论配图,,,"美国驻华大使馆,加拿大大使馆官方微博,中国长安网,张红旗STDC,Wxy未来,鸣明一缕阳光,灌云白嫖,戴鸣心A,少帅的点评,东道主1893,诤言无昧,微博江苏,食安江苏,平安江苏http",30,1,0,2021-06-26 22:44,华为手机 畅享玩不停,4454036227057292	
4652469306786961	,Km0XUstB7,7158584624	,风云飞飞飞,#十堰天然气爆炸##江苏两会##总理日历##总理日常##河南一武术馆发生火灾致18死#@美国驻华大使馆@加拿大大使馆官方微博@中国长安网@张红旗STDC@Wxy未来@鸣明一缕阳光@灌云白嫖@戴鸣心A@少帅的点评@东道主1893@诤言无昧@微博江苏@食安江苏@平安江苏http://t.cn/RaQ4MzR查看图片评论配图,,,"美国驻华大使馆,加拿大大使馆官方微博,中国长安网,张红旗STDC,Wxy未来,鸣明一缕阳光,灌云白嫖,戴鸣心A,少帅的点评,东道主1893,诤言无昧,微博江苏,食安江苏,平安江苏http",31,0,0,2021-06-26 22:43,华为手机 畅享玩不停,4454036227057292	
4652468711985290	,Km0WX8ksO,3884304397	,楚人张Zxy,中国燃气在十堰爆炸事故发生五天后终于发声，而发声内容是三段论：这家公司不全是我的（85%股权）+事故正在调查+我们其实非常重视安全生产。我不明白，这家曾经只有6%股权是属于某部委的时候，他们为何到处热衷吹嘘自己的国资、部...分享自@雪球O集团于今年5月下旬已经下发通知要求并安排全集团范围内的项目,,武汉·碧水晴天,雪球,1,3,1,2021-06-26 22:40,HUAWEI Mate30 Pro 5G,	
4652468371456987	,Km0Wp671N,7158584624	,风云飞飞飞,#十堰天然气爆炸##江苏两会##总理日历##总理日常##河南一武术馆发生火灾致18死#@美国驻华大使馆@加拿大大使馆官方微博@张红旗STDC@美国驻华大使馆@Wxy未来@鸣明一缕阳光@灌云白嫖@戴鸣心A@少帅的点评@东道主1893@诤言无昧@微博江苏@食安江苏@平安江苏http://t.cn/RaQ4MzR查看图片评论配图,,,"美国驻华大使馆,加拿大大使馆官方微博,张红旗STDC,Wxy未来,鸣明一缕阳光,灌云白嫖,戴鸣心A,少帅的点评,东道主1893,诤言无昧,微博江苏,食安江苏,平安江苏http",33,0,0,2021-06-26 22:39,华为手机 畅享玩不停,4454036227057292	
4652467231391888	,Km0Uz5Q5O,7158584624	,风云飞飞飞,#十堰天然气爆炸##江苏两会##总理日历##总理日常##河南一武术馆发生火灾致18死#@美国驻华大使馆@加拿大大使馆官方微博@张红旗STDC@美国驻华大使馆@Wxy未来@鸣明一缕阳光@灌云白嫖@戴鸣心A@少帅的点评@东道主1893@诤言无昧@微博江苏@食安江苏@平安江苏http://t.cn/RaQ4MzR查看图片评论配图,,,"美国驻华大使馆,加拿大大使馆官方微博,张红旗STDC,Wxy未来,鸣明一缕阳光,灌云白嫖,戴鸣心A,少帅的点评,东道主1893,诤言无昧,微博江苏,食安江苏,平安江苏http",0,0,0,2021-06-26 22:34,华为手机 畅享玩不停,4454036227057292	
4626735683081593	,Kbdw4cVF7,6541337886	,田正口方,#江苏金峰水泥集团有限公司命案##水泥厂职工死亡事故家属再发声##金峰水泥厂“后备箱”事件受害家属的几点声明#@Wxy未来O网页链接！@联合国@美國駐港總領事館@联合国人权部@中国长安网@紫光阁@工会在线@平安江苏@江苏政法@江苏道法自然@何春银微想@诤言无昧@灌云白嫖自她爸失踪遇害的几个月，整天以泪洗面，不能入眠，她@Wxy未来争取要为她爸维护生存权，弄清他爸失踪近十小时，被人塞进作案的轿车（图片一）后备厢里真相！,,,"Wxy未来,联合国,美國駐港總領事館,联合国人权部,中国长安网,紫光阁,工会在线,平安江苏,江苏政法,江苏道法自然,何春银微想,诤言无昧,灌云白嫖",166,206,76,2021-04-16 22:26,iPhone客户端,	
4652466660972306	,Km0TE44Wm,7158584624	,风云飞飞飞,#十堰天然气爆炸##江苏两会##总理日历##总理日常##河南一武术馆发生火灾致18死#@美国驻华大使馆@加拿大大使馆官方微博@张红旗STDC@美国驻华大使馆@田正口方@鸣明一缕阳光@灌云白嫖@戴鸣心A@少帅的点评@东道主1893@诤言无昧@微博江苏@食安江苏@平安江苏http://t.cn/RaQ4MzR评论配图评论配图,,,"美国驻华大使馆,加拿大大使馆官方微博,张红旗STDC,田正口方,鸣明一缕阳光,灌云白嫖,戴鸣心A,少帅的点评,东道主1893,诤言无昧,微博江苏,食安江苏,平安江苏http",0,1,0,2021-06-26 22:32,华为手机 畅享玩不停,4626735683081593	
4619735692740119	,K8hpLbuPt,6541337886	,田正口方,#女辅警敲诈案7名公职人员被处分#@联合国人权高专办@江苏政法@网络不是不法之地0128@微常州@Wxy未来@毛小青微博@溧阳发布@联合国人权高专办@女辅警许某家属#水泥厂职工死亡事故家属再发声#@平安江苏@江苏司法行政在线@灌南法院@连云港法院@刑辩律师杜家迁@邓学平律师@灌云白嫖O是敲诈还是赖皮！,,,"联合国人权高专办,江苏政法,网络不是不法之地0128,微常州,Wxy未来,毛小青微博,溧阳发布,女辅警许某家属,平安江苏,江苏司法行政在线,灌南法院,连云港法院,刑辩律师杜家迁,邓学平律师,灌云白嫖",26,6,5,2021-03-28 14:51,iPhone客户端,	
