id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4647550458266769	,KjX0hyGyZ,5585873067	,勇者飞翔5,#十堰爆炸#愿平安O网页链接,,武汉,,0,0,1,2021-06-13 08:57,微博视频号,	
4647549636182704	,KjWYXpWp2,5585873067	,勇者飞翔5,#十堰爆炸#据说发生十堰爆炸，早上6点左右，看视频现场一片狼藉O网页链接,,武汉,,2,1,5,2021-06-13 08:54,微博视频号,	
4647548780545464	,KjWXA2hTO,7461544060	,Boboba201711,2021613端午假期湖北十堰四一菜场爆炸，死伤人数不详O网页链接,,上海·银都苑,,0,1,0,2021-06-13 08:50,微博视频号,	
4647545793414179	,KjWSLekbp,6427249262	,ST张三疯,湖北省十堰市四一厂菜市场发生煤气管道爆炸，伤亡情况不详。O网页链接,,,,0,0,0,2021-06-13 08:38,iPhone客户端,	
4647545148801449	,KjWRIAVER,1726513145	,小家依,#十堰天然气爆炸#你永远不知道明天和意外哪个先来，珍惜眼前人，过好每一天！🙏🙏🙏,,十堰,,0,0,0,2021-06-13 08:36,HUAWEI Mate 20 X,	
4647536801612027	,KjWEg6Lmr,2500600625	,月半阡陌,#十堰##十堰突发#十堰41菜市场天然气爆炸，严重，希望大家都平安。@十堰网@秦楚十堰O网页链接,,,"十堰网,秦楚十堰",1,3,0,2021-06-13 08:03,微博视频号,	
4647777512984613	,Kk2UvcwqV,3972639153	,太原数字城管,c#太原城市综合管理服务##十堰通报燃气爆炸事故##急急侠话科普#【燃气泄漏怎么办？】闻到家里有臭鸡蛋味？当心！有可能是燃气泄漏！赶紧关阀门、开窗通风，用肥皂水查漏气点，不能触碰室内电器开关，包括打手机，微小电火花就会引发爆炸哦！#身边的危险#@湖北消防L湖北消防的微博视频,,,湖北消防,3,0,4,2021-06-13 23:59,微博视频号,	
4647777490962757	,Kk2Ut42sl,3655129023	,漫漫长夜猫咪,#十堰爆炸现场913户居民和商户已疏散#大家平安,,,,0,0,0,2021-06-13 23:59,OPPO Reno3 Pro 5G,	
4647777394759646	,Kk2UjjYcu,3969686435	,东方原生态NA级无能怪兽,发表了博文《安全》湖北十堰农贸市场，+发生燃气爆炸事故。+造成人员重大伤亡+和财产重大损失，+令人痛心。+安全，责任重大，+必须警钟长鸣，+常抓不懈。+如果因失职渎职，+给国家和人民生命财产+造成重大O安全,,,,0,0,0,2021-06-13 23:59,新浪博客,	
4647777361985658	,Kk2Ug8kyK,5540530385	,小谢xiaoxiw,#十堰爆炸现场913户居民和商户已疏散#这种事得重视，第一次是意外，要杜绝第二次。现在的小区基本使用的都是天然气，排查工作得做好,,,,0,0,0,2021-06-13 23:58,nova7你在焦点在,	
4647605193148521	,KjYqzdd4B,6250824982	,时间视频,【湖北#十堰爆炸事故已致11人死亡#37人重伤】#十堰天然气爆炸#6月13日6点30分左右，湖北十堰张湾区艳湖小区发生天然气爆炸，据央视新闻最新消息，截至上午11时，前方现场救援指挥部搜救出144人，目前均在医院接受救治，其中重伤37人，死亡11人。#湖北十堰燃气爆炸现场居民发声#L时间视频的微博视频,,,,4502,13057,155918,2021-06-13 12:34,微博视频号,	
