id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4654649761862117	,KmVGM7Oq9,2524252462	,清风网官博,{三岔河镇开展售卖燃气检查，筑牢安全底线}清风网讯（通讯员：杨承平）为深刻汲取湖北省十堰市张湾区艳湖小区集贸市场“6•13”燃气爆炸事故教训，切实做好燃气售卖安全监管工作，保障三岔河镇燃气安全生产形势持续稳定。近日，在县住建局专业人员指导下，三岔河镇人民政府开展了燃气售卖安全大检查行动。检查组一行对三岔河镇燃气售卖点防火墙、防爆灯、防爆开关、售卖台账等进行了详细的查看，并对存在问题提出相应的整改措施。下一步，三岔河镇将认真学习并核查类似安全隐患，举一反三，从严从细抓实安全稳定工作，不断加大安全排查力度，做到即查即改，并压实主体责任，排查工作责任到人、到地、到时间，为建党百年创造良好氛围。,,,,0,0,0,2021-07-02 23:07,360安全浏览器,	
4654646092629887	,KmVARb29x,5613251463	,中石化中原油田普光气田,#普光气田#@中国石化中原油田热力分公司普光项目部深刻吸取湖北十堰、河南商丘两起爆炸、火灾事故教训，着力提升基层操作员工综合应急演练技能，制造燃气着火模拟现场，引导全体员工规范有序进行撤离，进一步提升员工在紧要关头、重大险情来临时的应对能力和响应速度，确保员工生命安全。（卢海洋）,,,中国石化,0,0,0,2021-07-02 22:52,微博 weibo.com,	
4654625254805506	,KmV3fka8a,7041130574	,服务热线400-765-8828,发布了头条文章：《南京特灵中央空调官方售后电话（全国24小时网点）统一官方客服热线》#十堰燃气爆炸8人被刑拘#O南京特灵中央空调官方售后电话（全国24小时网点）统一官方客服热线,http://t.cn/A6fxiMx5,,,0,0,0,2021-07-02 21:30,微博 weibo.com,	
4654625090962980	,KmV2Z42vW,7041130574	,服务热线400-765-8828,发布了头条文章：《上海特灵中央空调官方售后电话（全国24小时网点）统一官方客服热线》#十堰燃气爆炸已致25人死亡#O上海特灵中央空调官方售后电话（全国24小时网点）统一官方客服热线,http://t.cn/A6fxiVgm,,,0,0,0,2021-07-02 21:29,微博 weibo.com,	
4654624617007849	,KmV2dtp3P,7041130574	,服务热线400-765-8828,发布了头条文章：《特灵空调官方售后电话（全国官方24小时售后网点）400客服热线中心》#十堰天然气爆炸的背后#O特灵空调官方售后电话（全国官方24小时售后网点）400客服热线中心,http://t.cn/A6fxibzA,,,0,0,0,2021-07-02 21:27,微博 weibo.com,	
4654618736332285	,KmUSJqzjD,7041130574	,服务热线400-765-8828,发布了头条文章：《重庆奥克斯空调售后服务-（全国官方24小时网点号码）400客服热线中心》#十堰燃气爆炸8人被刑拘#O重庆奥克斯空调售后服务-（全国官方24小时网点号码）400客服热线中心,http://t.cn/A6fxxmU5,,,0,0,0,2021-07-02 21:04,微博 weibo.com,	
4654609157329481	,KmUDhuKJr,7637384774	,回不去的童年1,2.30vSY:/李梓萌：中央就湖北十堰爆炸事故对各地各部门发出重要提醒，八个字尤其关键！%主播说联播；ββYEdddUIRDj8ββ復制打汧抖♩,,,,0,0,0,2021-07-02 20:26,vivo Z5全面实力派,	
4654604447646480	,KmUvGw5ck,7600606896	,铁幕后的幽灵,2021年6月13日早晨6时30分许，湖北省十堰市张湾区艳湖小区发生天然气爆炸事故，41厂菜市场被炸毁这么大的事情，不是逮捕了十几个人了吗？事故原因是什么?真实的伤亡数字是什么?难道不需要给大家一个交代吗？是不是这种事情只要没有人关注就不了了之了呢？,,,,0,1,1,2021-07-02 20:07,疾速双摄 魅蓝 Note6,	
4654603185162064	,KmUtElET6,6924585147	,金洞旅游,金洞漂流公司2021年度游客救援应急演练（编辑、通讯员：唐吉伟）7月2日金洞漂流公司联合金洞管理区旅游局、安监局、交通局、海事局、卫计委、人民医院等单位进行了一年一度的游客救援应急演练，目的在于防患未然，对在运营过程中可能出现游客落水情况采取应急救援措施，为有效的保障游客安全做好准备。在演练过程中，由金洞漂流公司董事长何明富任总指挥，共出动了漂流公司的救援组、后勤保障组、医疗救护组、通讯联络组及相关参加演练的水手、保安及管理区职能部门工作人员共30余人，模拟了对落水的游客进行了应急救援，并模拟了对受伤的游客进行相应的医疗救治和伤情处理，整个演练过程顺利完成，达到了应有的效果。由于今年上半年甘肃白银越野跑事件、湖北十堰燃气爆炸事件、河南商丘柘城县武术馆火灾事件等重大安全生产事故，又恰逢建党100周年，国家、省、市部门对各行各业的安全生产工作比往年更加重视，金洞漂流是金洞的旅游支柱产业，怎样处理好安全与发展的关系是今年摆在金洞漂流公司的头等大事。在安全生产经营方面一定要严格按照岗位管理责任、安全生产制度的标准操作，并做好应急方案，确保各方面的安全。旅游企业的安全与发展是相互制约，同时是相互协调的，企业发展是建立在项目安全的基础上，只有抓好安全工作，企业才有发展的可能。,,,,0,0,0,2021-07-02 20:02,新版微博 weibo.com,	
4654602168829463	,KmUs0B2WH,7583351045	,维修电话4oo7658828,发布了头条文章：《上海奥克斯空调售后服务-（全国官方24小时网点号码）400客服热线》#十堰天然气爆炸的背后#O上海奥克斯空调售后服务-（全国官方24小时网点号码）400客服热线,http://t.cn/A6fxf4ly,,,0,0,0,2021-07-02 19:58,微博 weibo.com,	
