id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4477782890913769	,IwDuh3PId,2423757750	,白衣山猫,山猫科普武汉一个李跃华假医生，一个大骗子，骗得媒体团团转！难怪双黄连口服液也能一夜脱销。这时候还会有人说他的疗法有效，真是够愚蠢的人！有关疗效：新冠肺炎轻症病人本来就不用任何治疗就会好，这就是骗子利用的地方。碱基共有8种：鸟嘌呤（G）、腺嘌呤（A）、胸腺嘧啶（T，DNA专有）、尿嘧啶（U，RNA专有）、5-胞嘧啶甲基、5-羟甲基胞嘧啶（5-hmC）、5-胞嘧啶甲酰（5-formylcytosine）、5-胞嘧啶羧基（5-carboxylcytosine）。所有生物的RNA或DNA都由这些碱基组合配对而成。苯酚和病毒RNA碱基配对根本就是风马牛不相及的事。退一万步讲，即使李跃华讲的是对的，如果苯酚能抑制病毒碱基对，为什么就不能抑制人体自已的碱基对？李跃华明明白白在骗人啊！不过看评论就知道，没有学过高中生物的傻子实在太多太多，骗子不够用啊！,,,,359,1391,4706,2020-03-01 21:41,山猫科普超话,	
4477817351796529	,IwEnR7xmh,1549601152	,月影wings,双黄连,,,,0,0,0,2020-03-01 23:58,微博 weibo.com,4477782890913769	
4477817180196372	,IwEnA0P5i,1767411727	,GrowEasy,凭什么只喝它家的？双黄连不服啊//@科学自由剑:让所有健康孩子喝药突破底线了，希望有资源的家长能呼吁一下，不要让孩子乱喝药，不但西医反对乱喝药，连中医都承认是药三分毒的。拍板让所有健康孩子喝药的领导应该撤职。,,,科学自由剑,0,0,0,2020-03-01 23:57,搜狗高速浏览器,	
4477058996571428	,IwkEHrzwM,3775056661	,巍岳钦禹,近日，美国的研究者经过对美国病例研究，在病毒里发现了一个人工元素，在任何的野生动物里都不可能存在，这个元素是人为插入病毒中，只能存在于实验室。结合去年8月，美国最大的生化武器基地德特里克堡被紧急关闭，所有人员接受全方位的检查，似乎离真相又进了一步。#美国加州33人病毒检测阳性#L巍岳钦禹的微博视频,,,,0,0,11502,2020-02-28 21:45,武汉加油Android,	
4477809827400030	,IwEbIv35k,2679985971	,启明星音乐社,//@和光者:截图!也是武博士说的人工插入的实验室制造的病毒的证据!http://t.cn/A67iWSly@启明星音乐社:武小华提出的低分子肝素治疗已经被国家采纳了，试问病毒所研究了这么多年的冠状病毒在这次疫情中做啥贡献了，双黄连？解药？疫苗？甚至连提前吹哨都没有吧～依我看还不如一个武小华,,,"和光者,启明星音乐社",0,0,0,2020-03-01 23:28,华为手机,4477058996571428	
4477336214769157	,IwrRPk0FT,1238510920	,王怜花,转：《中国新闻周刊》：张文宏：对我个人你不要采访，我觉得没什么意思。我就一个乡下人跑到上海，读完书留下来工作而已，你讲到感染科我给你多讲一点。大家认为传染病不重要的时候，我们这个科室就是一直保持着非常强大的一个体系。我们科最早的创始人是戴自英教授，英国牛津大学毕业的，他的导师是青霉素的发明者之一。他回来把抗菌药物的治疗，把抗病毒的治疗整个理念带进来了，所以从那个时候开始，我们的理念就一直是关注传染性、感染性疾病。这么多年来，华山感染科始终保持非常强大的一个自我成长的动力。我的导师是翁心华教授，他是戴自英老师的学生，2003年的时候是上海SARS医疗救治专家组的组长。我们科室一直认为，人类实际上是不可能远离传染性疾病的，因为我们生活在自然界，自然界有很多微生物，它们在这个世界上的历史比人类长很多，人类从古猿进化也就是几百万年，现代人类从非洲走出来也就是10万年，但微生物在这个世界上存活了几亿年，在我们的环境当中到处都是，你随便就会发现很多微生物的跨物种的转播。前一段时间我们在脑膜炎病人当中，找到猪疱疹病毒，后来突然就发现中国很多地方都有这个病毒，本来在猪里面的疱疹病毒怎么跑到人身上去了？还有从非洲过来的一个病人，昏死过去了，我们查出来是非洲的锥虫病，中国都没有药，我们在24小时内找到虫子，48小时内全基因组测序，然后72小时从日内瓦找到药。这是输入性疾病的一个速度，如果放慢了，你就没有机会了。这一次新型冠状病毒总体上来讲还是暴露出很多问题。一个新发展传染病出来的时候，你有没有很强的识别能力，除了警报以外能不能迅速把这个东西给鉴定出来。这个病原体的鉴定非常快，一个礼拜就鉴定了，但是我的意思是之前已经有很多警报了，这个时候我们是不是可以更早一点。所以我们科室这么多年来，我们做的其实就是这一件事情，我们时刻对新发展的传染病保持极其高的警觉。前些年上海发现H7N9病毒，我们科室第一时间发现并测序上报，我们认为这个体系是极为重要的一个，你这个医院必须具备强大的识别疾病的能力，我们才会安全，而不是把希望寄托在整个社会已经出现大流行了，我们国家队再入驻，再进行病毒细菌的鉴定，再出防控的政策。中国这一次其实做的挺快的，但是病毒实在太快了，你得跑在它的前面。怎么才能跑在它的前面，我个人觉得中国要有千千万万个像我们华山感染科这样的感染科。所以我呼吁国家要投入我们这种传染科的科室，将来要培育一批“常驻部队”，要养一批这样的人，而且要非常厉害，那要多厉害呢？就要像我们科这样厉害可以了，当然我在电视里面经常会吹牛，但是这也是呼吁，实际上就是要有一批中国的基层医院的感染科要非常强大，我觉得我们的民族才是安全的。,,,,3636,367,8270,2020-02-29 16:06,iPhone客户端,	
4477808195566362	,IwE95nm42,1295018371	,hazehazel,//@王老师好哇:喜欢看张医生讲话，这不算吹牛，人又没推荐双黄连治病，这是对自己专业能力和经验的自信。另外他一直比其他医护代表发言更实在//@东东枪://@师永刚://@李鲆:而且要非常厉害，那要多厉害呢？就要像我们科这样厉害可以了——哈哈哈哈，想起上次他说的：那是有人在为你负重前行。我就是负,,,"王老师好哇,东东枪,师永刚,李鲆",0,0,0,2020-03-01 23:22,iPhone客户端,4477336214769157	
4477807192726579	,IwE7tbrj5,6624186129	,一时三天,疫情疑问大全：1.H女士调查结果。2.双黄连，武病研所说好要投入临床治疗的，结果如何。3.李文亮医生调查结果。4.世卫组织说流感不会发展成全球性，被打脸后需要负责自己的定论吗？5.病毒来自哪里？为什么网上一开始集中火力攻击野味，辱骂所有其他看法的人，现在又集中火力攻击定论野味的人？6.如果武汉12月份就开始行动，现在会有这么多人感染，并传染到国外去吗？欢迎补充，疫情结束后可以再回来看。,,,,6,8,14,2020-03-01 23:18,iPhone客户端,	
4466945128139111	,Is5y0y9lZ,1640601392	,新浪视频,【#网售双黄连口服液基本脱销#你参与抢购了吗？】在中国科学院上海药物所和武汉病毒所今晚联合发布#双黄连可抑制新型冠状病毒#后，记者查询各大药房网上销售渠道发现，“双黄连口服液”已经基本脱销。网售双黄连口服液基本脱销你参与抢购了吗？,,,,15428,23424,2125517,2020-01-31 23:56,iPhone客户端,	
4477806593116867	,IwE6vd4Q3,5514167448	,委屈巴巴呀,//@美容专家周茂华教授:我参与了@新浪视频发起的投票【网售双黄连口服液基本脱销你参与抢购了吗？】，我投给了“没有买”这个选项，你也快来表态吧~,,,"美容专家周茂华教授,新浪视频",0,0,1,2020-03-01 23:15,全屏双摄 OPPO A5,4466945128139111	
