id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4643064784621261	,Ki4jkjoct,6214451088	,铛铛铛铛铛铛铛响,他们都曾活过啊，那么努力，那么热爱生活『这里是白银越野赛全部21位逝者的故事』O这里是白银越野赛全部21位逝者的故事,,,,0,0,0,2021-05-31 23:52,iPhone 12,	
4643064331109784	,Ki4iB4EHK,6433020877	,房天下特价租房,甘肃越野赛21人遇难，黄河石林景区紧急闭园5月23日，黄河石林景区官方微博发布景区闭园公告称，景区于2021年5月23日起紧急闭园，开园时间另行通知。22日上午在甘肃省白银市景泰县黄河石林景区举行的黄河石林山地马拉松百公里越野赛遭遇极端天气，截至23日9时30分，已发现21人遇难，其中还包括国内越野跑顶尖选手。,,,,0,0,1,2021-05-31 23:51,微博 weibo.com,	
4643063157229064	,Ki4gHukBO,1302697144	,oomae,#跑步月记#Thebittermustcomebeforethesweet;andthatalsomakesthesweetthesweeter.苦先于甜，甜更甜。||2021年5月带着“五四之伤”（5月4日意外摔伤）完成了包括一个北京通州马拉松在内的150公里跑量目标！真真切切体会到了“苦”后的“更甜”。感恩摔伤2周后基本康复，并未对跑步造成太大影响。平安完成通州马拉松的喜悦很快被甘肃白银越野赛的悲剧带来的低落淹没。活着真好，健康睁开眼醒来的每天都感恩。6月继续努力！,,,,0,0,2,2021-05-31 23:46,iPhone客户端,	
4643062834531813	,Ki4gbj0VL,7060741220	,博采众长的coolguy,#财新周刊#【最新财新周刊｜特别报道：白银越野赛事件调查】文｜财新周刊黄雨馨覃建行冯禹丁陈亮图：陈亮实习：杨玉琪梁晓健赵雨萌邹晓桐有史O最新财新周刊｜特别报道：白银越野赛事件调查（来自财新客户端）,,,,0,1,0,2021-05-31 23:45,财新App,	
4643061604554161	,Ki4ecj6Kd,1449711423	,Lumina68,这个多事的五月就要过去了。国之栋梁和我的恩师长辈故去，超马越野赛的21位精英一日之间魂断白银，我的城市再因输入病例疫情复燃，市民们不是在排队接种疫苗，就是排队检测核酸。云南青海6_7级地震。仿佛一个月过了一年……,,,,1,0,0,2021-05-31 23:40,Samsung Galaxy S8,	
4643059671504425	,Ki4b56jmV,1680409401	,哈尔滨张懿,#PP体育#这里是白银越野赛全部21位逝者的故事@PP体育O这里是白银越野赛全部21位逝者的故事,,,PP体育,0,0,1,2021-05-31 23:32,PP体育,	
4643059499274146	,Ki4aNCUD0,1166685311	,木荷凌霄,#白银越野赛部分遇难者名单#感谢王媛、河岸、梁静怡、钟楠、杜梦薇、欧阳诗蕾、刘楚楚、张雅兰！终于有人做了这件事，这件付出很大而经济效益很小的事。如果没有这种聚焦每位遇难者的生平传记，我们虽然说不会忘记他们，实际上很难做到。还希望有更多此类文章，让遇难者亲友和大众能对他们了解更深些，记忆更久些。(这个也要审核，无语),,,,0,0,2,2021-05-31 23:31,Nokia 7 Plus 见不凡,	
4643059424303241	,Ki4aGi3t7,1819480793	,magicbaby1031,『这里是白银越野赛全部21位逝者的故事』O这里是白银越野赛全部21位逝者的故事,,,,0,0,0,2021-05-31 23:31,HUAWEI Mate 30 5G,	
4643059159271546	,Ki4afCTX4,1400419080	,夏天的玫瑰花,不知道今天G126八号车厢突发疾病的旅客是否平安；在车上看到白银越野赛全部21名逝者选手的故事，心酸不已。🙏,,无锡·江阴长晟温德姆至尊豪廷大酒店,,0,0,1,2021-05-31 23:30,iPhone客户端,	
4643058957948467	,Ki49VxlL5,2993660847	,kevin志凯,唉，一言难尽『这里是白银越野赛全部21位逝者的故事』O这里是白银越野赛全部21位逝者的故事,,,,0,0,0,2021-05-31 23:29,HUAWEI Mate 10 Pro,	
