id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4645477503474930	,Kj54OezZg,6250824982	,时间视频,#用越野赛悲惨照片宣传企业致歉#【还有没有底线？！北京朝阳大悦城一#商家用白银越野赛事故图片做广告#】近日，网曝北京朝阳大悦城小蓝象儿童排汗睡衣店，用甘肃白银越野赛事故图片做广告。小蓝象门口的宣传海报上写着“只顾保暖，而忽略了大量出汗引起的失温风险”等字样，底部图片是白银越野赛参赛选手躺在地上抱团取暖的照片。7日，@时间视频 实地探访小蓝象，店员称，海报是公司寄到门店，让他们摆上的，因接到投诉现已撤下，会向公司反馈。商场一位运营部经理表示，将联系小蓝象公司了解情况。L时间视频的微博视频,,,时间视频,17,32,236,2021-06-07 15:40,微博视频号,	
4645601633634145	,Kj8j1ffpf,6790611146	,微博全民知识节,转发微博,,,,0,0,0,2021-06-07 23:53,iPhone客户端,4645477503474930	
4645593680712061	,Kj86c2ZeR,5648628585	,白龙江林区检察,【#用越野赛悲惨照片宣传企业致歉#】#企业用白银越野赛事件照片宣传#近日，小蓝象门店被曝使用白银越野赛安全事件的照片做海报，引发广泛关注。6月7日，小蓝象排汗内衣官方微博发布致歉声明称，因该司门店“保持干燥，至关重要”画面素材使用不当，引发公众质疑，已进行整改下架。“基于此事件带来的不良影响，深表歉意:我们错了，对不起。我司感谢社会及大众的监督，同时深刻反思，完善内容审查机制，杜绝类似事件再次发生；将以更严谨的态度与更负责任的精神，服务消费者与回馈社会。”@中国新闻网,,,中国新闻网,1,0,0,2021-06-07 23:21,iPhone XR,	
4645512793559051	,Kj5ZJeVS3,1646051850	,新京报贝壳财经,【#小蓝象就广告中用白银越野事故图片致歉#】#用越野赛悲惨照片宣传企业致歉#近日，网曝北京朝阳大悦城小蓝象儿童排汗睡衣店，用甘肃白银越野赛事故图片做广告。小蓝象门口的宣传海报上写着“只顾保暖，而忽略了大量出汗引起的失温风险”等字样，底部图片是白银越野赛参赛选手躺在地上抱团取暖的照片。7日，@时间视频实地探访小蓝象，店员称，海报是公司寄到门店，让他们摆上的，因接到投诉现已撤下，会向公司反馈。商场一位运营部经理表示，将联系小蓝象公司了解情况。7日下午，小蓝象发布致歉信，因该司门店“保持干燥，至关重要”画面素材使用不当，引发公众质疑，已进行整改下架。#小蓝象用白银越野赛事故图片打广告#L时间视频的微博视频,,,时间视频,50,111,1455,2021-06-07 18:00,微博视频号,	
4645591277115243	,Kj82jtQZZ,5430505081	,我是5哥呀,//@爸爸我来给你暖手了:#甘肃山地马拉松事故21人遇难#我们都已经这么惨了，为什么还要消费我们？@小蓝象排汗内衣#小蓝象用白银越野赛事故图片打广告#,,,"爸爸我来给你暖手了,小蓝象排汗内衣",1,1,1,2021-06-07 23:12,微博国际版,4645512793559051	
4645575687669088	,Kj7Dawb4Y,3183107112	,检察日报,【#用越野赛悲惨照片宣传企业致歉#】#企业用白银越野赛事件照片宣传#近日，小蓝象门店被曝使用白银越野赛安全事件的照片做海报，引发广泛关注。6月7日，小蓝象排汗内衣官方微博发布致歉声明称，因该司门店“保持干燥，至关重要”画面素材使用不当，引发公众质疑，已进行整改下架。“基于此事件带来的不良影响，深表歉意:我们错了，对不起。我司感谢社会及大众的监督，同时深刻反思，完善内容审查机制，杜绝类似事件再次发生；将以更严谨的态度与更负责任的精神，服务消费者与回馈社会。”@中国新闻网,,,中国新闻网,13,5,7,2021-06-07 22:10,微博 weibo.com,	
4645589289014278	,Kj7Z6BP1A,2567569350	,钦北检察,【#用越野赛悲惨照片宣传企业致歉#】#企业用白银越野赛事件照片宣传#,,,,1,0,1,2021-06-07 23:04,HUAWEI Mate 10,4645575687669088	
4645586240018098	,Kj7Uc04HU,6427068810	,鹈鹕提一壶醍醐,#小蓝象用白银越野赛事故图片打广告#人血馒头好吃吗？无底线无下限,,,,0,0,0,2021-06-07 22:52,彩虹屁製造機,	
4645585154478017	,Kj7SriMW5,1959437653	,西部热点网,#头条新闻##情况通报#【#用越野赛悲惨照片宣传企业致歉#】#企业用白银越野赛事件照片宣传#近日，小蓝象门店被曝使用白银越野赛安全事件的照片做海报，引发广泛关注。6月7日，小蓝象排汗内衣官方微博发布致歉声明称，因该司门店“保持干燥，至关重要”画面素材使用不当，引发公众质疑，已进行整改下架。“基于此事件带来的不良影响，深表歉意:我们错了，对不起。我司感谢社会及大众的监督，同时深刻反思，完善内容审查机制，杜绝类似事件再次发生；将以更严谨的态度与更负责任的精神，服务消费者与回馈社会。”#关注#（记者张旭）,,,,0,0,0,2021-06-07 22:47,HUAWEI Mate 20 Pro,	
4645583912961869	,Kj7Qrcqw5,1896960904	,石狮公安,【#用越野赛悲惨照片宣传企业致歉#】#小蓝象用白银越野赛事故图片打广告#近日，小蓝象门店被曝使用白银越野赛安全事件的照片做海报，引发广泛关注。6月7日，小蓝象排汗内衣官方微博发布致歉声明称，因该司门店“保持干燥，至关重要”画面素材使用不当，引发公众质疑，已进行整改下架。“基于此事件带来的不良影响，深表歉意:我们错了，对不起。我司感谢社会及大众的监督，同时深刻反思，完善内容审查机制，杜绝类似事件再次发生；将以更严谨的态度与更负责任的精神，服务消费者与回馈社会。”,,,,0,0,0,2021-06-07 22:42,,	
