id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4642340168273868	,KhLsAyIpu,1406768991	,张老虎,#甘肃山地马拉松事故21人遇难#白银越野赛遇难者家属的诉求，如图。,,,,21,11,90,2021-05-29 23:53,iPhone客户端,	
4642336052877509	,KhLlXc4zr,1652101572	,mariesue,今天干了好多事儿！一早起来跑了5.22公里纪念白银越野赛的勇士们，接着洗头洗澡换衣服赶着出门去参加ky的探索分享会（主题:为什么脱单这么难），结束后找刚结束隔离国外回来的小伙伴吃下午饭边畅聊（终于吃上了哥老官！），送她坐上去机场的车后去看了粤剧白蛇传电影版。对了，回来还突破了百度地图的极限，硬生生坐到终点站后跑着赶上换乘末班地铁！简直了，明天只想睡到自然醒，然后收拾屋子，然后上法语课。,,,,0,0,0,2021-05-29 23:37,微博国际版,	
4642328700524086	,KhLa62cl0,1280701200	,一代人1280701200,《白银越野赛运营公司：公司股东是夫妻，出事后紧急摘下招牌，比赛项目负责人多为“临时工”》5月26日，距离死亡21人的黄河石林百公里越野跑已经过去4天。极目新闻记者发现，该公司2018年以来运营了甘肃省内多场马拉松赛事，但公司的专业资质却令人存疑。O网页链接,,,,1,0,0,2021-05-29 23:07,百度App,	
4642323243734690	,KhL1ifFyW,2938434623	,通川法援,【洞见时空】甘肃白银山地马拉松越野赛突然遭遇极端天气，21名选手死亡，当地放羊大叔朱可铭，以一己之力救甘肃救6人牧羊大叔二次发声：不要上当受骗！O网页链接,,,,0,0,0,2021-05-29 22:46,UC浏览器Android,	
4642323197071779	,KhL1dtFGX,3862700518	,时光慢慢在走,甘肃白银越野赛21人殒命，时也，运也。第一集团恰恰在最糟糕的时点进入了情况最糟糕的赛段。命绝于此。唉。。。,,,,0,0,0,2021-05-29 22:46,微博 weibo.com,	
4642315920474461	,KhKPu1ZqB,1613324164	,荀韩汤5,甘肃白银官方:马拉松越野赛突遭***雹冻雨举办地景区已闭园O甘肃白银官方:马拉松越野赛突遭***雹冻雨举办地景区已闭园,,,,0,0,0,2021-05-29 22:17,微博 weibo.com,	
4642305775240383	,KhKz7lZgj,1662260092	,紫色浪漫白银,最近同志们看见我一喊我名字就会立刻想到白银越野赛21人大家都忘记我被斐讯京东一夜诈骗1570万的事儿了,,,,2,7,4,2021-05-29 21:36,iPhone客户端,	
4642300636698565	,KhKqPs6Bn,1497399255	,咖啡苦不苦2011,哀悼甘肃省白银市黄河石林越野赛逝世的跑友们！天堂不再有风雨了[流泪][流泪][流泪][流泪][合十][合十][合十][合十]他们的遇难可能会改变当下国内马拉松赛事的管理与发展，进而可能改写这个国内全民马拉松时代的历史。不是因为早先的全民马拉松推动错了，而是因为赛事井喷后赛事专业管理与监管面对新的问题，要探求新的答案。这在国内马拉松比赛节奏指数逐级增长的今天是不言自明的。在一天中，21位精英级马拉松运动员在一场比赛中遇难，在世界马拉松发展史上都是最悲惨的一天，最悲惨的一次比赛。再次引用我们跑团团长的话：每个时代都会发生很多特定事件，这些事件不论是振奋的或是悲哀的都将留在这个时代人的心中，这些事件终将会成为推动社会向前的因素，也会成为后来者的故事。[合十][合十][合十],,,,0,0,5,2021-05-29 21:16,iPhone客户端,	
4642298245159965	,KhKmYlElf,2717426795	,道冲1971,驰骋畋猎令人心发狂一场越野赛居然是这样的结果，真是验证了“天下之大，无奇不有”，“林子大了，什么鸟都有”……怎么说的都有，气愤难耐，强忍满腹牢骚，也要一吐为快。居于国企生产一线多年，从设备事故分析的角度，阐述一下认知，或许能够为少一些不该发生的事件提供一点点参考，略尽公民之责。一、事件经过：2021年5月22日，甘肃白银越野赛遇灾害天气，21人遇难，已经成立事件调查组，对事件原因进行进一步分析。……二、原因分析：直接原因：极端天气原因。……间接原因：赛事举办。……三、暴露问题：1、主办方安全意识淡薄，安全风险预控不到位；2、全程安全防范设施不全面，对可能出现的问题，没有准确预判；3、发生问题后反应速度慢，救援不到位；4、运动员安全意识不高，没有根据实际天气做出正确判断，及时采取防范措施；5、对天气变化反应慢，没有及时采取措施。……四、整改措施：1、加强安全学习、培训，增强安全意识，提高安全风险预控正确及实施；2、加大经费投入，整改全程安全设施，做到安全可靠；3、如果发生问题，最大化加强力量，避免不安全事件发生；4、加强运动员安全教育，增加安全防护用品，提高抵御安全风险能力；5、举一反三，对所有赛事进行整改，全面避免类似事件再次发生；6、准确预报天气，根据天气情况调整赛事。……五、责任落实：1、降职、处分……2、考核……3、批评、教育……这或许是事件分析的常规流程，就如不去开会，也能够写出宣传报道一样。但愿，这次的越野赛事件不会这样，否则，这就是形式、官僚的典范，不仅对本次事件不能正确反映，更是对运动员的不公平，更是对全国人民的不公平，最为重要的事情，类似的事件还有出现。任何重大事件与灾难，都可能与自然有着关联，这都不可避免的被认定为天灾，自然的认知与避免还需要人类对自然认知能力的提升，不管自然因素如何，科技发展今天，经济与物质如此丰富，可以不客气的说，任何灾难一定有着不可饶恕的人祸。看似是越野赛出现问题，看似有着这样那样的因素，可深层次都是人性出现了问题，人性价值观的错误，社会价值导向的误导。经济发展是生活更加美好丰富的基础，可一切以经济为优先，一切都以利益为导向，经济就会失去本源意义，就不是造福生活的，而是生活的枷锁，都会为了经济而身心疲惫。经济被资本所控制，任何事情都会失去本源意义，假冒过期食品，高科技饮食产品，转基因食品，都将健康至于次要位置；无任何价值的奢侈比赛、选美选秀，都在无限消耗着精气神，极力推动无意义的极端运动，将生命安全至于次要位置，这是人性的堕落。任何事情以经济为导向，一定会扭曲事情的本义，疫情，是天灾还是人祸，不管怎么样，人类因素难辞其咎，如果继续唯经济为第一，各种难以想象的灾难只会越来越多，只会越来越出乎意料。社会价值导向不一定是反思，至少要好好理一理，一切以经济为排名、为评价标准，日益浮躁消沉的风气，奢侈堕落的现象，只能是有过之无不及。任何事件都是一次警示，正确分析吸取经验，就会将危机变为机遇，否则，贻害无穷，人呀，经济是为了更好的生活，经济又是一把无形的枷锁，物极必反，人类成长需要借鉴学习中华文化智慧。仅此而已！能力有限，不对之处在所难免，片面之词，请批评指正。2021年5月29日,,宁波·香堤水岸,,0,0,1,2021-05-29 21:06,HUAWEI P40 5G,	
4642297843025909	,KhKmkcHaZ,7508343651	,梦婆-农民工,喷嚏图卦:@沙丘2046：白银越野赛21位遇难者名单。太难过了。这不是冰冷的数字，而是活生生的人，背后还有21个悲痛的家庭，希望相关部门追责到底。,,,沙丘2046,0,0,0,2021-05-29 21:05,AI实力派 vivo Z1,	
