id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4648117225653554	,KkbKqnIKm,1424171770	,老夫西北望,《【甘肃马拉松事件：27人被问责景泰县委书记跳楼坠亡】11日，甘肃白银景泰“5•22”黄河石林百公里越野赛公共安全责任事件调查和处理结果新闻发布会召开。会上通报，对事件中违纪、职务违法、涉嫌职务犯罪的27名公职人员严肃追责问责，包括5名省管干部和22名非省管干部。会上还通》O网页链接,,,,0,0,0,2021-06-14 22:29,百度App,	
4648090088510859	,Kkb2EzI3V,5165814474	,城关区检察院,【#白银市委书记等27名公职人员被问责#】6月11日下午4时30分，甘肃省政府新闻办召开发布会，公布了甘肃白银景泰“5·22”黄河石林百公里越野赛公共案件责任事件调查情况通报和追责问责情况通报。今年5月22日，第四届黄河石林山地马拉松百公里越野赛在白银市景泰县黄河石林大景区举行，期间遭遇大风、降水、降温的高影响天气，造成21名参赛选手死亡，8人受伤。通报称，事件发生以后，省委省政府成立联合调查组，对事件情况展开调查。调查认定，此事件是一起由于极限运动项目百公里越野赛在强度难度最高赛段遭遇大风、降水、降温的高影响天气，赛事组织管理不规范、运营执行不专业，导致重大人员伤亡的公共安全责任事件。通报表示，运营单位甘肃晟景体育文化发展有限公司对事件的发生负有直接责任，公司负责人张小燕等5人已正式批准逮捕，由司法机关依法追究其刑事责任。通报表示，经报省委批准，对事件中违纪、职务违法、涉嫌职务犯罪的27名公职人员严肃追责问责。其中包括5名省管干部。白银市委、市政府作为赛事主办单位，责令白银市委、市政府分别向省委、省政府作出深刻检查。对白银市委书记苏君给予政务警告处分；对白银市委副书记、市长张旭晨给予政务记过处分；对白银市副市长高云翔给予党内严重警告处分。景泰县委、县政府、白银市体育局作为赛事承办单位，责令景泰县委、县政府分别向白银市委、市政府作出深刻检查。白银市政协副主席、景泰县委原书记李作壁对事件负有主要领导责任，因李作壁在事件发生后已死亡，对其违纪问题作出书面结论，不再给予处分；对景泰县委副书记、县长张文玲予以免职，并给予党内严重警告处分。黄河石林大景区管委会作为赛事组委会办公室，存在严重失实失责。景泰县委常委、宣传部部长、景区管委会主任丁柯涯，景区管委会副主任罗文涛严重违纪违法并涉嫌职务犯罪，已被采取留置措施。#甘肃白银马拉松事故通报#（全媒体记者赵志锋）,,,,2,0,4,2021-06-14 20:41,vivo X60Pro+蔡司影像,	
4648086071412456	,KkaWb5Vry,5504784895	,海雾草的盐,#这是一个悲伤的故事#让我给你讲一个故事吧。2021年5月22日。甘肃白银景泰县马拉松中，172人参与越野赛。21人遇难，一人至今昏迷不醒。上午十一点大风下雨，气温骤降。摄影师告知组委会请求停赛，没有回应。十一点到下午五点期间，不断有志愿者、蓝天救援队队员、村民请求停赛，并告知组委会，有人遇难。但均被忽略。组委会一动不动，连救援电话都没有拨通一个。一直到下午五点，组委会才拨通白银消防队救援电话请求救援，至此，仍未宣布停赛。搜救期间，未提供GPS定位等任何信息。晚上七点，消防队正式上山搜救。一直持续到5.23上午。梁晶在22号下午一点多心跳已经停止。剩余遇难者中，坚持最久的吴攀荣从遇难的13：00一直坚持到半夜12：00，始终未被救援，终于死去。事发后，市长鞠躬道歉，并称这是一起“极端天气导致的公共安全事件”。白银气象局未告知天气变化。气象局回应称当天已下发通知，是主办方并未通知选手所致。遇难事件中，村民朱克铭救了六位选手。对天气前后说辞不一致。根据原始口述，当天天气是常见天气，并不罕见。后来改口为“极端天气，百年难遇”。主办方公司五人逮捕，剩余领导官员政务记过警告。赔付家属95W，其中50W是家属自付保险。运送遗体时，强迫家属签字，并伴有遗体保存不当以致腐败的行为。其中一位70多岁的家属晕倒。与家属交涉期间，多次跟踪、监视、威胁家属。家属被分在21个宾馆中过夜。而当遇难者家属希望沟通后续赔偿时，态度强硬，语气冷淡。景泰县书记李作璧自杀。对此只字未提。也并未追究或调查。后续家属全部被迫签字，整件事结案。这就是马拉松史上著名的“5•22”甘肃白银马拉松越野赛事件。前无古人，后无来者。举世震惊，令人窒息。不愧是你们！不愧是你们！#甘肃山地马拉松事故21人遇难##白银市委书记等27名公职人员被问责##我做梦都不敢这么吹##连小说都不敢写的真实事件#,,,,1,6,9,2021-06-14 20:25,荣耀8X,	
4648085106464205	,KkaUCr7Dn,1283226825	,解小明儿,这次有时候感觉很不好，武功山徒步沿途遍地垃圾，领队不负责任。最害怕的时候想到了白银越野赛、都买过什么保险。强度能够接受，就是最后一天一条腿膝盖疼、大拇指磨水泡、脚趾盖顶的疼，又一上午下降1100米，比较影响心情。对吃苦有了新的认识，特别是生活条件的艰苦，以后不随便夸海口说自己什么生活都可以过了？,,,,0,7,1,2021-06-14 20:21,微博国际版,	
4648078642518137	,KkaKcaz57,1632990895	,罗小卫,【#湖北十堰市张湾区燃气爆炸事故已致25人死亡#】25人！好家伙！超过甘肃白银21人！这怎么处理？又是个问题…#湖北十堰一小区燃气爆炸##甘肃白银马拉松21人遇难事件调查结果公布##甘肃白银越野赛21人遇难#央视新闻06/1419:48今天（14日）晚上，湖北省人民政府新闻办公室召开新闻发布会，通报十堰市张湾区燃气爆炸事故救援处置进展。截至目前，本次事故已经造成25人死亡。目前现场搜救仍在继续。#湖北十堰市张湾区燃气爆炸事故已致25人死亡##四川大邑一食品厂6名工人掉入废水池抢救无效死亡##河南一行7人河边喝酒4人溺亡##贵州贵阳疑似甲酸甲酯泄漏造成8死3伤#这个端午不平静……,,,,7,10,15,2021-06-14 19:56,iPhone 6,	
4648074212808779	,KkaD3bMGT,1590872535	,伊心月月,每一个逝者都需要一对一的逐时真相，到底发生了什么，哪个环节有什么问题！还有一位重伤跑者怎么样了？有救助渠道么？『这里是白银越野赛全部21位逝者的故事』O这里是白银越野赛全部21位逝者的故事,,,,0,0,0,2021-06-14 19:38,iPhone客户端,	
4648057427464936	,KkabYvjYc,1227524014	,不能说说而已吧,甘肃白银景泰越野赛死了21个人，甘肃火车事故死了9个人，贵州贵阳市经开区发生一起危化品泄漏事故，造成8人死亡、3人受伤。贵州十堰市爆炸，截至6月13日上午11时，前方现场救援指挥部搜救出144人，目前均在医院接受救治，其中重伤37人，死亡11人。,,,,0,1,4,2021-06-14 18:31,微博 weibo.com,	
4648052838632988	,Kka4zAdPK,1957965552	,老李校长,6月11日，甘肃白银景泰“5.22”黄河石林百公里越野赛公共安全责任事件调查和处理结果出炉。直接责任方甘肃晟景体育文化发展有限公司负责人张小燕等5人被正式批捕，追究刑事责任。赛事主办方、承办方、协办方、执行运营方16家单位及其27名相关人员被追责。一个越野赛造成21名参赛者死亡已经很让人痛心，后续又有一名主要官员自杀，27人被追责。今天晚上21点，红尘处长开设一堂公开讲座，大家都可以来听，和大家聊聊《白银马拉松事件27人追责，相关人员究竟犯了什么错误。重大事件中公务人员如何避免背锅。》感兴趣的关注@红尘处长，并且私信暗号【马拉松】，即可，也可以加入红尘的粉丝群，第一时间了解讲座信息：红尘处长粉丝沟通交流群#变好系列#,,,红尘处长,0,0,4,2021-06-14 18:13,,	
4648043372352467	,Kk9Pj9RZ1,7384680383	,老天赏个对象给我吧,了不起的老爸我的评分：#了不起的老爸#最搞笑的地方在彩蛋，一定要看到最后哦。还有，别被影名骗了，其实，这部电影说了很多，还是值得去看一看的。年轻演员演技有点…那啥…老演员的演技真是棒！不仅仅是父与子，还有一家人的感情。看到电影的最后想到了白银越野赛的21位朋友，很难过啊。比赛最后的目的是安全完赛呀！,,,,0,6,3,2021-06-14 17:35,微评,	
4648023361590047	,Kk9j26FDV,1668312852	,莫敢,还有太多问题需要解答了。看着那片秃山的照片，让我翻来覆去地想。O白银越野赛，还有99个问题等待回答,,,,15,4,34,2021-06-14 16:16,iPhone客户端,	
4648026809045608	,Kk9oABXaU,5763658582	,wonderrrrrrrrrrr,《白银越野赛，还有99个问题等待回答》,,,,0,0,0,2021-06-14 16:30,iPhone客户端,4648023361590047	
4648021218034032	,Kk9fzxI1a,2339313417	,歌瑶岩芬之先生,《书记市长双双被处分当天，白银市委表态全市干部一定要深刻反思！》近日甘肃省委、省政府联合调查组正式公布“白银市景泰山地马拉松越野赛事件”调查结果。O网页链接,,,,0,0,0,2021-06-14 16:07,iPhone客户端,	
4647989195049396	,Kk8pVlbzS,6405349089	,修道者,#甘肃通报白银越野赛21死事故#5人被批捕，27名公职人员被追责##今日热门#L修道者的微博视频,,,,1,0,0,2021-06-14 14:00,微博视频号,	
4647971071986147	,Kk7WH8kGD,6586581041	,好一个设计,#甘肃通报白银越野赛21死事故#商家用白银马拉松越野赛事故照做广告引争议，网友：吃人血馒头，商家回应：下架并致歉#今日热门#L好一个设计的微博视频,,,,0,0,0,2021-06-14 12:48,微博视频号,	
4647956366757158	,Kk7yYslQq,7435588708	,怡然自得2a,【#甘肃白银马拉松事故调查结果公布#：16家单位及27人被追责】2021年5月22日，甘肃白银马拉松事故造成21名参赛选手死亡，8人受伤。据调查组组长、甘肃省应急厅厅长黄泽元介绍，调查认定，这是一起由于极限运动项目百公里越野赛在强度难度最高赛段遭遇大风、降水、降温的高影响天气，赛事组织管理不规范、运营执行不专业，导致重大人员伤亡的公共安全责任事件。甘肃晟景体育文化发展有限公司对事件的发生负有直接责任，公司负责人张小燕等5人已正式批准逮捕，由司法机关依法追究其刑事责任。赛事主办方、承办方、协办方、执行运营方16家单位及其27名相关人员对事件的发生负有责任，应依法依纪追辽宁省沈阳市铁西区贵和小学张书记从2016年至今在高级职称评定时扣押省里文件（我也是现在才知道有这个文件），不告诉老师，拒不执行省里文件和市里文件精神。文件规定评高级教师在教学一线工作10年以上并且在一级教师岗位从事教学工作5年以上。在2016年职称评定时申主任，不上课，不够资格，却评上了高级教师，2018年张某是后勤，也不上课，不够资格参评却参加评级。在2020年张某不够资格又参加评级，在我的强烈抗议之下才退出。由于张书记不按文件办事，导致职称评定的混乱。投诉五个多月了，没有人管。O政策法规不容践踏,,,,0,0,0,2021-06-14 11:50,华为手机 畅享玩不停,	
