id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4640604447834137	,Kh2j2wS13,2459965151	,第一播报,#天下万象#【#甘肃马拉松1000万元应急赔付金已到位#】5月22日，甘肃白银山地马拉松百公里越野赛遭遇冰雹、冻雨、大风等突发极端天气，截至5月23日10时，共造成21名参赛人员遇难。遇难者包括一名残运会冠军和重庆一名25岁新婚女子，引发网友关注。事故发生后，甘肃银保监局第一时间安排部署，对保险公司承保情况进行了紧急摸排。据初步估计，本次事故团体意外险预估赔偿金额1000余万元，自然灾害救助保险预估赔偿金额230余万元。目前，黄河财险筹措的1000万元应急赔付资金已经到位。（时代周报）L时代周报的微博视频,,,,0,2,1,2021-05-25 04:56,微博视频号,	
4640604254896333	,Kh2iJkxL7,2104454004	,老记蔡征波,《起底甘肃越野赛背后公司：多次拿下“政府大单”，员工却仅22人?》5月22日上午，甘肃白银市举行的黄河石林山地马拉松百公里越野赛遭遇极端天气，21人不幸遇难。甘肃省委省政府已成立事件调查组，对事件原因进行进一步深入调查。O网页链接,,,,0,0,0,2021-05-25 04:55,百度极速版,	
4640598037889115	,Kh28Hx6jN,7086074474	,相当红,#牧羊人连救6名甘肃越野赛选手#放羊大叔连救6名被困选手#牧羊人连救六名山地越野赛选手#甘肃白银越野赛21人遇难#今日热门#L相当红的微博视频,,,,0,0,0,2021-05-25 04:30,微博视频号,	
4640595958824977	,Kh25lB1Ml,7305996510	,用户7305996510,白银越野赛继续前行，下午1点左右的时候，他途中看到一名50多岁的中年男子摔倒在地上，头部流血，有附近的蓝天救援队员正在救助。再前行数十米，又有一个年纪比较大的选手倒在地上，有同伴在一旁呼喊，倒地者却没有反应。紧接着，“红皮”一路上又看到有选手倒下，或挣扎着踢腿，或吼叫，可能是处于失温后的一种狂躁状态。5月22日下午2点多钟，“红皮”到达31公里赛程处，在离CP3站点还有1公里左右的位置，遇到正往回撤的选手，对方说，前面的风和雾越来越大，因为看不清楚路面，再继续走，很有可能迷路，所以决定跟着往回撤。此时的“红皮”，心里掠过一丝恐惧，他一路小跑，因为风太大，他想到路边的土堆下躲一躲歇口气，却发现一蹲下来脚就会抽筋，身体也冷得发抖，他只得继续赶路往回走。在回撤的路上，“红皮”注意到，之前有些躺在地上的选手还能动，这时已经没有了动静，而像这样躺在路上“一动不动”的选手，多达8人，有的已经口吐白沫。另外还有3名选手，躲在旁边的土堆旁或者大石头下呼救。“红皮”说，自己只跑到了31公里处，离CP3第三个站点还有1公里左右便撤回，前面两个站点，他没有看到医疗救助人员，志愿者也很少。O绿洲,,,,0,0,0,2021-05-25 04:22,绿洲APP,	
4640594264064199	,Kh22Ch3hB,7086074474	,相当红,#牧羊人连救6名甘肃越野赛选手#甘肃白银山地越野赛牧羊人连救6名山地越野赛选手#今日热门#L相当红的微博视频,,,,0,0,3,2021-05-25 04:15,微博视频号,	
4640587594072626	,Kh1RRh5tw,5960525991	,海浪200303,5月22日，甘肃白银黄河石林山地马拉松百公里越野赛遭遇极端天气。#跟新浪看热点#O甘肃白银山地马拉松多人遇难,,,,0,0,0,2021-05-25 03:49,新浪新闻客户端,	
4640511794614577	,KgZTBjmsF,1496883514	,凯雷,来自福建泉州的选手，每年要跑4、500场越野赛！冻死21人这和马拉松是两个物种，中间隔了10只大象72头野猪，这已泛滥成灾！体育总局长，这不能像宁夏熔断一场，每年这500场超野赛，需要全部熔断#牧羊人连救六名山地越野赛选手##甘肃一山地马拉松20名选手遇难#L凯雷的微博视频,,,,28,50,191,2021-05-24 22:48,iPhone 7 Plus,	
4640579243213514	,Kh1EodtYS,2210513825	,柔道女孩做人实在_700,//@凯雷:白银结案前，全国越野赛需要全部停办。体育总局局长，需要果断痛下杀手，需要全部熔断，全面清查，重新审批。//@ZX·2020:以前以为这些人跑马拉松是爱好，现在才知道都是为了生活//@拂晓_朔风:总局把审批权都下放了,,,"凯雷,ZX,拂晓_朔风",0,0,0,2021-05-25 03:16,华为手机 畅享玩不停,4640511794614577	
4640578710798823	,Kh1Dx3lOf,2673796385	,用户tr8uy82p6v,《甘肃对山地越野赛受伤运动员已制定心理干预计划》5月23日，甘肃白银山地越野赛受伤人员在景泰县人民医院接受治疗。高展摄中新网兰州5月24日电(...O网页链接,,,,0,0,0,2021-05-25 03:14,百度App,	
4640578211414457	,Kh1CJ5VXP,5668016397	,甘关宇,"【红星新闻】5月22日，由甘肃白银市委、市政府主办，景泰县承办的第四届黄河石林山地马拉松百公里越野赛在“致21人死亡马拉松”事故发生第二天,白银电视台重播开幕式网友:这是二次伤害O网页链接",,,,0,0,0,2021-05-25 03:12,UC浏览器Android,	
4640575939150197	,Kh1z3ConP,7468632089	,单纯教主,原标题：对话甘肃山地越野赛事幸存者：下山一直用止痛药打40多个救援电话无回应封面新闻记者宋潇准备从山上下来的时候，“李涛”（化名）的腿已经快没知觉了，他全身不能动，拨打120急救电话，但没有信号，周围的路标也都散了，他和跑友，与外界彻底断了联系。5月22日，甘肃省白银市景泰县黄河石林景区举行的黄河石林山地马拉松百公里越野赛遭遇极端天气，当天，这场越野赛在百公里高海拔赛段受极端天气影响，局部出现...O网页链接,,,,0,0,1,2021-05-25 03:03,nova5i 2400万AI四摄,	
