id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4643428745086334	,KidMmllbE,3477604314	,wrath_宋时砚,#紧急驰援云南地震##情暖青海地震灾区#涓滴之水成海洋，我在“驰援青海、云南地震灾区”项目捐款成功！携手@力丸_RIKIMARU公益组，凝聚颗颗爱心点燃更多希望。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"力丸_RIKIMARU公益组,中华思源工程扶贫基金会",0,0,0,2021-06-01 23:59,微公益,	
4643428375201326	,KidLLlP6m,6380096972	,周昊逸9181026,#紧急驰援云南地震##情暖青海地震灾区#予人为乐，与己而乐。我在“驰援青海、云南地震灾区”项目捐款成功！让我与@力丸_RIKIMARU公益组一道成为传递爱与快乐的使者。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"力丸_RIKIMARU公益组,中华思源工程扶贫基金会",0,0,1,2021-06-01 23:57,微公益,	
4643427847767096	,KidKUwAzK,5195400426	,蹦跶蹦跶玉米粒,#紧急驰援云南地震##情暖青海地震灾区#与爱同路，让爱回家。我在“驰援青海、云南地震灾区”项目捐款成功！愿我和@弥雾丨龚俊x张哲瀚公益站一起放大爱的力量！@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"弥雾丨龚俊x张哲瀚公益站,中华思源工程扶贫基金会",0,0,0,2021-06-01 23:55,微公益,	
4643426849785556	,KidJiF3Fy,3678653613	,制侍麓私IGgXHlF,薄荷糖小新订制..人间有爱愿山河无恙国泰民安青海云南加油愿你们一切安好为震中等待救援的同胞们祈福地震无情人间有爱小鱼,,,,0,0,0,2021-06-01 23:51,iPhone客户端,	
4643425201164637	,KidGE4SYt,5492119599	,尹浩宇说我闻起来好香,#紧急驰援云南地震##情暖青海地震灾区#我在“驰援青海云南地震”项目捐款成功！希望我小小的力量和@尹浩宇全球后援会一起，在大大的世界里温暖更多人。@成都市慈善总会驰援青海云南地震,,,"尹浩宇全球后援会,成都市慈善总会",0,0,0,2021-06-01 23:45,微公益,	
4643422658370078	,KidCxz7rg,6287244067	,船船子的专属萝卜粥,#紧急驰援云南地震##情暖青海地震灾区#我在“驰援青海、云南地震灾区”项目捐款成功！希望我小小的力量和@罗一舟公益站一起，在大大的世界里温暖更多人。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"罗一舟公益站,中华思源工程扶贫基金会",0,0,0,2021-06-01 23:34,微公益,	
4643422173136404	,KidBLd9Va,5779993364	,盘丝大仙321,#紧急驰援云南地震##情暖青海地震灾区#与爱同路，让爱回家。我在“驰援青海、云南地震灾区”项目捐款成功！愿我和@罗一舟公益站一起放大爱的力量！@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"罗一舟公益站,中华思源工程扶贫基金会",0,0,0,2021-06-01 23:32,微公益,	
4643420931097479	,KidzL4Bvh,3779889431	,钮钴禄皇太后,#紧急驰援云南地震##情暖青海地震灾区#我在“驰援青海云南地震”项目捐款成功！希望我小小的力量和@夏之光全球后援团一起，在大大的世界里温暖更多人。@成都市慈善总会驰援青海云南地震,,,"夏之光全球后援团,成都市慈善总会",0,0,0,2021-06-01 23:28,微公益,	
4643420893088905	,KidzHcXz3,6591528214	,lingboweibu0808,#紧急驰援云南地震##情暖青海地震灾区#涓滴之水成海洋，我在“驰援青海、云南地震灾区”项目捐款成功！携手@弥雾丨龚俊x张哲瀚公益站，凝聚颗颗爱心点燃更多希望。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"弥雾丨龚俊x张哲瀚公益站,中华思源工程扶贫基金会",0,0,0,2021-06-01 23:27,微公益,	
4643419157433260	,KidwTvbJi,7596665543	,橘子香水百合湾,#情暖青海地震灾区#地震灾区的人民，请不要悲哀。看呐，灾难已经远去，迎来的是灿烂的黎明。请走出生活的黑暗吧，因为悲伤与痛苦并不能给你们带来帮助，只有勇敢地面对它们，战胜它们，才能迎来胜利！,,,,0,0,0,2021-06-01 23:21,荣耀20S,	
