id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4641104513730613	,KhfjBfEvb,6338080408	,燃烧清鹤,#情暖青海地震灾区#予人为乐，与己而乐。我在“情暖青海地震灾区”项目捐款成功！@北京市众安公益基金会http://t.cn/A6VfjshU,,,北京市众安公益基金会http,0,0,0,2021-05-26 14:03,微公益,	
4641104396032064	,Khfjppjdm,2033319932	,鱼鱼鱼爱吃鱼鱼,#紧急驰援云南地震##情暖青海地震灾区#涓滴之水成海洋，我在“驰援青海、云南地震灾区”项目捐款成功！携手@Crucis_周震南公益个站，凝聚颗颗爱心点燃更多希望。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"Crucis_周震南公益个站,中华思源工程扶贫基金会",0,0,0,2021-05-26 14:02,微公益,	
4641104358280802	,KhfjlyKdk,7191982491	,是薄荷糖na,#紧急驰援云南地震##情暖青海地震灾区#予人为乐，与己而乐。我在“驰援青海、云南地震灾区”项目捐款成功！让我与@Crucis_周震南公益个站一道成为传递爱与快乐的使者。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"Crucis_周震南公益个站,中华思源工程扶贫基金会",0,0,0,2021-05-26 14:02,微公益,	
4641104350152542	,Khfjl0DGm,2033319932	,鱼鱼鱼爱吃鱼鱼,#紧急驰援云南地震##情暖青海地震灾区#我在“驰援青海、云南地震灾区”项目捐款成功！希望我小小的力量和@Crucis_周震南公益个站一起，在大大的世界里温暖更多人。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"Crucis_周震南公益个站,中华思源工程扶贫基金会",0,0,0,2021-05-26 14:02,微公益,	
4641104329442907	,KhfjiDCwX,7511332831	,江苏预警发布,#资讯热点##地震快讯#中国地震台网正式测定：5月26日13时54分在青海果洛州玛多县（北纬34.59度，东经98.53度）发生3.4级地震，震源深度10千米。@中国地震台网速报@震长（内容来自：国家应急广播新媒体）,,,"中国地震台网速报,震长",0,0,0,2021-05-26 14:02,微博 weibo.com,	
4641104299035290	,KhfjfBUuu,2033319932	,鱼鱼鱼爱吃鱼鱼,#紧急驰援云南地震##情暖青海地震灾区#赠人玫瑰，手有余香。我在“驰援青海、云南地震灾区”项目捐款成功！愿我和@Crucis_周震南公益个站让爱心传递。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"Crucis_周震南公益个站,中华思源工程扶贫基金会",0,0,0,2021-05-26 14:02,微公益,	
4641104153282403	,Khfj1dLTZ,7600870998	,嘟嘟爱车车,#情暖青海地震灾区#赠人玫瑰，手有余香。我在“情暖青海地震灾区”项目捐款成功！愿我和@Breath·龚俊·1129让爱心传递。@北京市众安公益基金会情暖青海地震灾区,,,"Breath,北京市众安公益基金会",0,0,0,2021-05-26 14:02,微公益,	
4641104081457990	,KhfiU67hY,3349909324	,国家应急广播,#地震快讯#中国地震台网正式测定：5月26日13时54分在青海果洛州玛多县（北纬34.59度，东经98.53度）发生3.4级地震，震源深度10千米。@中国地震台网速报@震长,,,"中国地震台网速报,震长",1,0,5,2021-05-26 14:01,微博 weibo.com,	
4641104034791902	,KhfiPk6AK,1463658773	,老鹰茶,【雅安地震台网】正式报：05月26日13时54分在青海果洛州玛多县（北纬34.6度，东经98.5度）发生3.4级地震，震源深度10公里。,,雅安·幸福港湾,,0,0,0,2021-05-26 14:01,荣耀V30 PRO 5G,	
4641103980530781	,KhfiK2e4Z,2033319932	,鱼鱼鱼爱吃鱼鱼,#紧急驰援云南地震##情暖青海地震灾区#我在“驰援青海、云南地震灾区”项目捐款成功！希望我小小的力量和@Crucis_周震南公益个站一起，在大大的世界里温暖更多人。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"Crucis_周震南公益个站,中华思源工程扶贫基金会",0,0,0,2021-05-26 14:01,微公益,	
4641103968472904	,KhfiIzybK,6850917265	,甘肃省地震局,#地震快讯#@中国地震台网速报正式测定：05月26日13时54分在青海果洛州玛多县（纬度34.59度，经度98.53度）发生3.4级地震，震源深度10千米。O网页链接,,,中国地震台网速报,0,1,3,2021-05-26 14:01,个推地震速报,	
4641103933868393	,KhfiFgelr,2706795447	,地震一哥,#地震快讯#@中国地震台网速报正式测定：05月26日13时54分在青海果洛州玛多县（纬度34.59度，经度98.53度）发生3.4级地震，震源深度10千米。O网页链接,,,中国地震台网速报,0,0,0,2021-05-26 14:01,帅震的Android,	
4641103900312765	,KhfiC1jmB,5365114459	,摘星人3,据中国地震台网正式测定，5月26日13时54分在青海果洛州玛多县发生3.4级地震，震源深度10千米，震中位于北纬34.59度，东经98.53度。O网页链接,,,,0,0,0,2021-05-26 14:01,震知道,	
4641103892711807	,KhfiBbnsP,2404615911	,新疆地震局,据中国地震台网正式测定，5月26日13时54分在青海果洛州玛多县发生3.4级地震，震源深度10千米，震中位于北纬34.59度，东经98.53度。O网页链接,,,,0,0,0,2021-05-26 14:00,震知道,	
4641103892449119	,KhfiBah7V,2033319932	,鱼鱼鱼爱吃鱼鱼,#紧急驰援云南地震##情暖青海地震灾区#赠人玫瑰，手有余香。我在“驰援青海、云南地震灾区”项目捐款成功！愿我和@Crucis_周震南公益个站让爱心传递。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"Crucis_周震南公益个站,中华思源工程扶贫基金会",0,0,0,2021-05-26 14:00,微公益,	
4641103879606859	,KhfizEjbl,5407318577	,宁夏地震局,据中国地震台网正式测定，5月26日13时54分在青海果洛州玛多县发生3.4级地震，震源深度10千米，震中位于北纬34.59度，东经98.53度。O网页链接,,,,0,0,0,2021-05-26 14:00,震知道,	
4641103879604214	,KhfizEiuG,2106083604	,地震讯息,【国家地震台网中心】发布，2021-05-2613:54:10在青海果洛州玛多县（纬度:34.59°N经度:98.53°EO网页链接）发生3.4级地震，震源深度:10.0公里#AppO网页链接,,,,0,0,1,2021-05-26 14:00,地震讯息,	
4641103867285602	,KhfiyuzjI,6875376115	,用户6875376115,据中国地震台网正式测定，5月26日13时54分在青海果洛州玛多县发生3.4级地震，震源深度10千米，震中位于北纬34.59度，东经98.53度。O网页链接,,,,0,0,0,2021-05-26 14:00,震知道,	
4640845460932219	,Kh8zM3UvN,5941017176	,释怀如同鲸落,#情暖青海地震灾区#予人为乐，与己而乐。我在“情暖青海地震灾区”项目捐款成功！让我与@释怀如同鲸落一道成为传递爱与快乐的使者。@北京市众安公益基金会http://t.cn/A6Vfg519,,,"释怀如同鲸落,北京市众安公益基金会http",0,0,6,2021-05-25 20:54,微公益,	
4640845389631155	,Kh8zEEpvd,6625112565	,新越005,#平安2021#【冲在救援一线守在群众身边】//@平安辽宁:#平安2021#【冲在救援一线守在群众身边】近日，青海省玛多县、云南省大理白族自治州漾濞县发生地震，公安机关全力以赴投入到抗震救灾工作中，冲在一线，为群众撑起一道安全屏障。O冲在救援一线守在群众身边,,,平安辽宁,0,0,0,2021-05-25 20:53,iPhone客户端,4640337639509971	
4640845339298620	,Kh8zzD0ZK,6326890705	,影时竹8102,#情暖青海地震灾区#与爱同路，让爱回家。我在“情暖青海地震灾区”项目捐款成功！愿我和@Cecelia凉薄一起放大爱的力量！@北京市众安公益基金会情暖青海地震灾区,,,"Cecelia凉薄,北京市众安公益基金会",0,0,0,2021-05-25 20:53,微公益,	
4640845188039940	,Kh8zkxJys,5604012727	,夸一下我,#紧急驰援云南地震##情暖青海地震灾区#涓滴之水成海洋，我在“驰援青海、云南地震灾区”项目捐款成功！携手@力丸_RIKIMARU公益组，凝聚颗颗爱心点燃更多希望。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"力丸_RIKIMARU公益组,中华思源工程扶贫基金会",0,0,0,2021-05-25 20:52,微公益,	
4640844974395333	,Kh8yZirqt,1629811167	,动次达次猫猫,#紧急驰援云南地震##情暖青海地震灾区#希望在大大的世界里，付出一点点温暖。我在“驰援青海、云南地震灾区”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6VVjIBl,,,中华思源工程扶贫基金会http,0,0,0,2021-05-25 20:52,微公益,	
4640844973609558	,Kh8yZf90G,6475560367	,蒋涵慧JHH,张杰#情暖青海地震灾区#让我们共同携起手来，传递爱心，让高原上的家乡平安度过此劫。//@北斗星空张杰歌迷会:#情暖青海地震灾区#张杰✨#情暖青海地震灾区#传递点滴温暖，构建美好未来。和@张_杰青海歌迷会一起参与捐款，点亮灾区更多希望。,,,"北斗星空张杰歌迷会,张_杰青海歌迷会",0,0,0,2021-05-25 20:52,前置双摄vivo X9,4640671548049531	
4640844918820057	,Kh8yTB0uZ,7595245425	,重置飞行模式,#情暖青海地震灾区#希望在大大的世界里，付出一点点温暖。我在“玛多地震急需温暖包”项目捐款成功！@北京市红十字基金会http://t.cn/A6VfDdwx,,,北京市红十字基金会http,0,0,0,2021-05-25 20:51,微公益,	
4640844520884200	,Kh8yg3I1i,6497018278	,太阳公公今天上班,#情暖青海地震灾区#我们的生活有太多不确定的因素，你随时可能会被突如其来的变化扰乱心情。与其随波逐流，不如有意识地做一些让你快乐的事，帮助自己调整心情。,,,,0,0,0,2021-05-25 20:50,iPhone客户端,	
4640844520626430	,Kh8yg2CXI,2831280362	,天台有只喵,#紧急驰援云南地震##情暖青海地震灾区#涓滴之水成海洋，我在“驰援青海、云南地震灾区”项目捐款成功！携手@弥雾丨龚俊x张哲瀚公益站，凝聚颗颗爱心点燃更多希望。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"弥雾丨龚俊x张哲瀚公益站,中华思源工程扶贫基金会",0,0,0,2021-05-25 20:50,微公益,	
4640844332666558	,Kh8xXbbH0,7230352539	,喻宝琦007,#紧急驰援云南地震##情暖青海地震灾区#我在“驰援青海、云南地震灾区”项目捐款成功！希望我小小的力量和@弥雾丨龚俊x张哲瀚公益站一起，在大大的世界里温暖更多人。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"弥雾丨龚俊x张哲瀚公益站,中华思源工程扶贫基金会",0,0,0,2021-05-25 20:49,微公益,	
4640844277875137	,Kh8xRx2Gl,7255393986	,用户7255393986,青海玛多地震最新情况：32431人受灾共记录到余震1872次O网页链接,,,,0,0,0,2021-05-25 20:49,腾讯视频安卓客户端,	
4640844198447870	,Kh8xJzrFY,1654434200	,视观,航拍青海地震后的野牛沟二号大桥L视观的微博视频,,,,12,5,3,2021-05-25 20:49,微博视频号,	
4640843895675494	,Kh8xfnOse,5983456053	,skr当代恶臭年轻人,#紧急驰援云南地震##情暖青海地震灾区#予人为乐，与己而乐。我在“驰援青海云南地震”项目捐款成功！@成都市慈善总会http://t.cn/A6VV0kbs,,,成都市慈善总会http,0,0,0,2021-05-25 20:47,微公益,	
