id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4645239161360630	,KiYSo5HXE,1802413512	,爱吃养乐多自嗨锅的默默,#情暖青海地震灾区#赠人玫瑰，手有余香。我在“玛多地震急需温暖包”项目捐款成功！@北京市红十字基金会http://t.cn/A6VfDdwx,,,北京市红十字基金会http,0,0,0,2021-06-06 23:53,微公益,	
4645238909700534	,KiYRYEHye,7483391047	,执爱9785Yibo,#情暖青海地震灾区#我在“情暖青海地震灾区”项目捐款成功！希望我小小的力量和@王一博正能量粉丝公益站一起，在大大的世界里温暖更多人。@北京市众安公益基金会情暖青海地震灾区,,,"王一博正能量粉丝公益站,北京市众安公益基金会",0,0,0,2021-06-06 23:52,微公益,	
4645236914000100	,KiYOLgMBK,7603671496	,风停在窗台,#紧急驰援云南地震##情暖青海地震灾区#赠人玫瑰，手有余香。我在“驰援青海云南地震”项目捐款成功！愿我和@宇日俱曾核心管理组让爱心传递。@成都市慈善总会驰援青海云南地震,,,"宇日俱曾核心管理组,成都市慈善总会",0,0,0,2021-06-06 23:44,微公益,	
4645235282678732	,KiYM8beRm,7578373501	,胖瓜瓜4545,#青海果洛地震灾区设帐篷考场#考生考试顺利高考加油,,,,0,0,0,2021-06-06 23:37,nova7Pro你在焦点在,	
4645234761532274	,KiYLi6qC6,6482514066	,山河不重唯爱你俩,#紧急驰援云南地震##情暖青海地震灾区#予人为乐，与己而乐。我在“驰援青海、云南地震灾区”项目捐款成功！让我与@弥雾丨龚俊x张哲瀚公益站一道成为传递爱与快乐的使者。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"弥雾丨龚俊x张哲瀚公益站,中华思源工程扶贫基金会",0,0,0,2021-06-06 23:35,微公益,	
4645234480781572	,KiYKQ3hk0,2017296983	,郫都青年,【#青海果洛考生将在帐篷里高考#】受地震影响，今年，青海省果洛州的891名高考生将在帐篷里参加高考。每个“帐篷考场”由三顶救灾帐篷拼接而成，可容纳30名考生就考；帐篷上每一块防水布都被仔细固定，以最大程度减少噪音影响↓↓明天高考，同学们加油！#由帐篷建成的高考考场#L央视新闻的微博视频,,,,0,0,0,2021-06-06 23:34,微博视频号,	
4645233989783298	,KiYK2F358,2490211861	,喵控papa,#紧急驰援云南地震##情暖青海地震灾区#涓滴之水成海洋，我在“驰援青海、云南地震灾区”项目捐款成功！携手@力丸_RIKIMARU公益组，凝聚颗颗爱心点燃更多希望。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"力丸_RIKIMARU公益组,中华思源工程扶贫基金会",0,0,0,2021-06-06 23:32,微公益,	
4645233793701897	,KiYJJfx21,7308203520	,西南医大2019级影像2班,遇见西南医科大的时光【#青海果洛考生将在帐篷里高考#】受地震影响，今年，青海省果洛州的891名高考生将在帐篷里参加高考。每个“帐篷考场”由三顶救灾帐篷拼接而成，可容纳30名考生就考；帐篷上每一块防水布都被仔细固定，以最大程度减少噪音影响↓↓明天高考，同学们加油！#由帐篷建成的高考考场#L央视新闻的微博视频@西南医科大学-医学影像系团总支@共青团西南医科大学委员会微博,,泸州·西南医科大学(城北校区),"西南医科大学-医学影像系团总支,共青团西南医科大学委员会微博",0,0,0,2021-06-06 23:31,遇见西南医科大的时光超话,	
4645126632379268	,KiVWT9YXi,1065190973	,济宁环境,#青海果洛地震灾区帐篷考场#【#青海果洛考生将在帐篷里高考#】受地震影响，今年，青海省果洛州的891名高考生将在帐篷里参加高考。每个“帐篷考场”由三顶救灾帐篷拼接而成，可容纳30名考生就考；帐篷上每一块防水布都被仔细固定，以最大程度减少噪音影响↓↓明天高考，同学们加油！@央视新闻L央视新闻的微博视频,,,央视新闻,13,10,8,2021-06-06 16:25,微博视频号,	
4645233612818237	,KiYJrbP9r,3092477383	,曲阜环保,#青海果洛地震灾区帐篷考场#【#青海果洛考生将在帐篷里高考#】受地震影响，今年，青海省果洛州的891名高考生将在帐篷里参加高考。每个“帐篷考场”由三顶救灾帐篷拼接而成，可容纳30名考生就考；帐篷上每一块防水布都被仔细固定，以最大程度减少噪音影响↓↓明天高考，同学们加油！@央视新闻,,,央视新闻,0,0,1,2021-06-06 23:30,HUAWEI P40 5G,4645126632379268	
