id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4653550057033357,Kmt53tvHf,5568468872,邵桦子,十堰的天然气爆炸，那次和爸爸聊起来，他说，伤亡的人都是苦命的人，早上六点在菜市场的人多会是劳动者，或者去进货，或者去提早摆摊开店，或者早起买菜以留足够时间去做工。他说，灾难来临时，受苦的多数是劳苦大众。马克思如何影响了我，一半原因在于我有一个马克思主义者的父亲，他或许从未听说过马克思，但他的所作所为所想，皆是马克思的原髓。,,,,,1,0,9,2021-06-29 22:17,iPhone客户端,,,
4653532248540508,KmsCkzPM8,5178570128,古镇珠山发布,#我为群众办实事#【珠山区应急管理局开展全区应急管理工作培训班】为认真学习贯彻习近平总书记重要指示和李克强总理重要批示精神，深刻吸取湖北十堰市集贸市场燃气爆炸、河南商丘“6·25”重大火灾事故教训，落实基层应急管理监管责任，深入开展“防风险、保安全、迎大庆”安全大检查、隐患大排查、安全大督查工作，为建党100周年营造良好稳定安全环境。近期，珠山区应急管理局举办了全区应急管理工作人员培训班，珠山区应急管理局全体成员、各镇（街道）、经开区分管应急管理工作领导、各村（社区）应急管理负责人参训，共计110余人。O【我为群众办实事】区农林水局区应急管理局区社联周路口街道桂花弄社区恒大社区开展活动,,,,我为群众办实事,1,0,2,2021-06-29 21:06,华为畅享10,"['http://ww1.sinaimg.cn/large/005EsKEEgy1grzfwo251lj30zk0qojw1.jpg', 'http://ww2.sinaimg.cn/large/005EsKEEgy1grzfwokxbbj30zk0qoaeo.jpg']",,
4653487763228103,KmrsAdxMb,1966122321,商丘网,#商丘金融#【交通银行商丘分行切实做好安全保卫工作】为切实做好重要时期金融安全工作，近日，交通银行商丘分行深入开展“消防安全管理年”专项活动，全面提升特殊时期全行安保维稳应急处置能力，有效防控外部侵害风险事件和安全责任事故，以优异成绩庆祝建党100周年。该行首先组织全体员工深入学习领会习近平总书记关于湖北十堰市燃气爆炸事故作出的重要指示精神，深刻汲取湖北十堰市燃气爆炸事故和近期全国多地发生的生产安全事故教训，切实增强政治责任意识，树牢安全发展理念。其次，交通银行商丘分行全面抓实隐患整改。结合目前开展的“护交行平安，庆建党百年”专项活动，认真开展隐患排查整改工作，坚持“谁主管，谁负责”的原则，切实强化“点线面体”全方位安保责任体系建设，全面提升特殊时期全行安保维稳应急处置能力，有效防控外部侵害风险事件和安全责任事故。今年是消防安全专项整治三年行动攻坚之年，根据相关工作要求，结合实际情况，交通银行商丘分行积极开展自查自纠工作，通过“明晰消防管理责任划分、开展消防设施有效性排查、开展消防重点环节排查、推进智慧消防建设、加强消防知识培训、加强外来施工人员管理、建立建全消防管理档案”等七个措施，进一步发扬“安全创造价值”思维，压实安防责任，提升创新和服务能力。记者任威通讯员高松山,,,,商丘金融,0,0,0,2021-06-29 18:10,微博 weibo.com,,,
4653485252151226,Kmrox91Dc,3977845423,和谐宽城,#和谐宽城#【宽城区卫生健康局开展迎接建党100周年安全生产大检查活动】6月26日、27日，宽城区卫生健康局由各分管局长带队成立三个安全检查组对区属及部分民营医疗机构进行安全生产大检查。　　检查组重点检查了各单位消防设施设备配备情况、危化品安全、医疗安全、实验室安全、医疗垃圾转运储存安全等，要求各单位定期进行安全巡查，督促各单位落实安全生产主体责任，加强工作人员的安全培训，完善消防安全的硬件设施配备，搞好应急演练，确保消防安全。各分管局长要求各单位负责人一定要深刻吸取十堰燃气爆炸事故教训，提高思想认识，严格落实安全生产工作要求：一是安全责任意识要提高，切实把安全医疗作为首要任务，特别是重点环节、重点部位、重点时段要压实安全生产责任制。二是安全管理措施要到位，完善疫情防控、突发事故应急管理机制，增强应急值守力量，确保隐患第一时间发现、第一时间处置、第一时间报告。三是监督检查要到位，严格自查自纠，定期开展“回头看”，加强对安全隐患的排查整治，确保万无一失。　　通过此次检查，规范了安全生产工作，提高了各单位的安全防范意识，为安全生产工作的顺利开展提供了有力保障。,,,,和谐宽城,5,12,4,2021-06-29 18:00,微博 weibo.com,"['http://ww1.sinaimg.cn/large/004lcDj9ly1grz36nfdpoj60go0cialk02.jpg', 'http://ww4.sinaimg.cn/large/ed191aafly1grz36q8ha2j20go0ci7i7.jpg', 'http://ww4.sinaimg.cn/large/ed191aafly1grz36st4t0j20go0ciwpr.jpg', 'http://ww3.sinaimg.cn/large/ed191aafly1grz36v5h3ij20m80go14i.jpg']",,
4653481355642079,KmrifnFLh,6596606217,惠悦家公寓,#租房“国家队”带你看新闻##便民信息惠悦家帮你找##安全生产##安全用电你我他##怎样用燃气更安全#【惠知道】@“惠友”：赶快收藏！这些用电、燃气安全知识超实用6月13日湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事件令人痛惜也令人深思这起事故再次向我们敲响安全生产警钟在6月安全生产月之际“惠悦家”积极响应习近平总书记对于安全生产的指示整理推出系列居家安全知识科普力求能从根本上消除各类生活风险隐患给“惠友”的幸福生活满满“安全感”同时也为庆祝建党100周年营造良好安全环境,,昆明·十里长街,,"租房“国家队”带你看新闻,便民信息惠悦家帮你找,安全生产,安全用电你我他,怎样用燃气更安全",0,0,0,2021-06-29 17:44,iPhone客户端,['http://ww3.sinaimg.cn/large/007cqGCtly1grza29n9hlj30kn08s761.jpg'],,
4653470576017659,Kmr0Rpft1,5042591040,鹿邑政务,【鹿邑县住建局：城镇燃气大“体检”，安全隐患不出现】为深刻汲取湖北省十堰“6·13”燃气爆炸重大事故惨痛教训，切实保障全县人民群众生命和财产安全，6月17日，县政府组织各乡镇、各街道办事处、相关县直单位召开鹿邑县燃气安全隐患排查整治工作会，成立了县城镇燃气安全专项排查整治工作领导小组，印发了《鹿邑县关于开展城镇燃气安全隐患专项排查整治活动的实施方案》（鹿安委办〔2021〕17号），对城镇燃气安全隐患排查整治工作进行安排部署。会后，住建局党组高度重视，立刻牵头成立了由住建、应急管理、市场监管、消防、公安、县天然气公司等部门工作人员组成的联合工作组，对全县燃气企业、物业小区开展安全隐患专项排查整治。工作组对于检查中存在的问题，能立即整改的要求现场立即整改，不能立即整改的对相关主体下达隐患交办通知书，责令其3日内整改完成，确保从源头上遏制安全事故发生。据悉，此次燃气安全隐患专项排查整治活动时间为6月17日至8月底，分为企业自查整改、联合执法检查、县级专项检查等3个阶段进行，排查整治活动涉及城镇燃气行业所有领域，包括县天然气公司、19家瓶装液化石油气充装站、2家汽车加气站、燃气点供设施等各类燃气场站，各类非法违规燃气建设、经营、运输行为，工业企业、物业小区、学校、医院、养老托幼机构、农村集体合作社等人员密集性场所燃气安全等。,,,,,0,0,0,2021-06-29 17:01,iPhone客户端,,,
4653468520810239,KmqXy3oMn,1354049482,泗县市场监管,#奋斗百年路启航新征程——学党史悟思想办实事开新局#【中共泗县市场监管局党组理论学习中心组召开6月份学习会】6月28日下午，中共泗县市场监管局党组理论学习中心组，在三楼会议室召开6月份学习会。党组书记、局长曹飞主持了学习活动。在学习研讨会上，理论学习中心组全体成员集中学习了习近平在第十九届中央政治局第三十一次集体学习重要讲话、习近平总书记对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸指示精神、习近平关于安全生产重要讲话精神等内容。随后，与会人员结合湖北十堰集贸市场燃气爆炸事故，围绕“守土有责守土尽责”如何守好安全生产底线进行交流发言。曹飞进行总结。会前的当日上午，理论学习中心组全体成员，利用半天时间进行了自学。（于晓蕾）,,,,奋斗百年路 启航新征程——学党史 悟思想 办实事 开新局,0,0,0,2021-06-29 16:53,360安全浏览器,"['http://ww3.sinaimg.cn/large/50b527caly1grz8kzxh0qj20fb0bhgy1.jpg', 'http://ww3.sinaimg.cn/large/50b527caly1grz8l64b2lj20fb0bhk4m.jpg']",,
4653466461668261,KmqUe6ZZr,3171479510,江西仙女湖,#仙女湖#【区委中心组党史学习教育第四次专题学习会议召开】6月23日晚上，区委中心组党史学习教育第四次专题学习会议召开，会议专题学习党的十八大以来的历史。传达学习习近平总书记、李克强总理关于湖北十堰爆炸事故的重要指示批示精神以及刘奇书记、易炼红省长有关批示精神，传达学习习近平总书记在中央政治局第三十次集体学习时的重要讲话精神。区委书记周俊华主持会议并讲话，党史学习教育市委第二巡回指导组组长杨金星到会指导，党史学习教育市委第二巡回指导组成员雷二平、谢剑波，区在家的党政领导班子成员参加会议。,,,,仙女湖,9,0,1,2021-06-29 16:45,新版微博 weibo.com,['http://ww2.sinaimg.cn/large/bd08efd6gy1grz8cocyq1j20xx0m0kjl.jpg'],,
4653459574361469,KmqJ7iiCh,2793278764,西咸新区沣西新城,#安全生产##沣西要闻#6月28日上午，沣西新城召开道路安全隐患消除工作专项会议，听取道路视频监控和交通信号灯运行情况及存在问题，安排部署下一步工作。会议强调，要深刻汲取湖北十堰市“6.13”燃气爆炸事故、“6.25”河南商丘武术馆火灾事故教训，切实绷紧安全生产这根弦，坚决落实各级关于安全生产部署要求，更好统筹发展和安全两件大事，拿出绣花功夫，管理好城市，全力保障人民群众生命财产安全和社会大局平安稳定。O刘宇斌主持召开道路安全会议并检查辖区安全生产工作,,,,"安全生产,沣西要闻",0,0,0,2021-06-29 16:18,微博 weibo.com,,,
4653449654309215,Kmqt7i51t,3002362141,红桥发布,区统计局组织开展安全知识讲座　　近日，区统计局联合区发改委、区科协开展“落实安全责任推动安全生产”安全知识讲座，邀请天津卫消安防火中心教员为大家讲解相关知识。　　讲座中，教员从湖北十堰燃气爆炸事故等国内近期发生的安全事故入手，以消防法律法规、防火常识、火灾扑救等内容为主，用通俗易懂的语言向参训人员介绍了安全事故的成因、危害以及正确的自救方法，纠正了在灾害现场中易发生的错误做法和固有思维，并就消防安全中的问题和难点与参训人员进行了互动沟通。同时，进一步强调了防范安全事故重要性，呼吁大家注重养成良好的生活习惯，排除隐藏在身边的安全隐患。　　理论授课结束后，全体参训人员开展了火灾应急逃生疏散演练和灭火演练，教员耐心讲解了灭火器的灭火原理、使用方法及操作注意事项。　　此次培训向大家普及了消防安全知识，让大家对安全事故的危害有了更加深入的认识，提高了事故防范意识，为落实风险防控责任、保障人身安全奠定了坚实基础。,,,,,0,0,0,2021-06-29 15:38,新版微博 weibo.com,['http://ww2.sinaimg.cn/large/b2f4691dly1grz6f6t3rhj20u00mitar.jpg'],,
