id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4652120504276344,KlRTkhWti,1577736997,乐居网秦皇岛,#秦皇岛买房#【秦皇岛市燃气安全管理工作会议召开】  为落实各级领导指示精神，进一步加强燃气安全管理，确保秦皇岛市危爆领域安全生产形势平稳，维护人民群众生命财产安全，6月24日，秦皇岛全市燃气安全管理工作会议召开。  会议要求，各县区各有关部门要深刻汲取十堰市燃气爆炸事故教训，清醒认识当前安全生产工作面临的严峻形势，切实提高政治站位，强化防范化解重...O网页链接,,,,秦皇岛买房,0,0,0,2021-06-25 23:37,乐居网,['http://ww4.sinaimg.cn/large/5e0a5b25ly8gruxrsq5enj20ku0rs0uy.jpg'],,
4652114003628724,KlRIQfdZO,3902056001,聚焦中原,搜狐新闻:【湖北十堰燃气爆炸事故刑拘8名犯罪嫌疑人】O网页链接（分享自@搜狐新闻客户端）搜狐新闻客户端,,,搜狐新闻客户端,,0,0,0,2021-06-25 23:11,搜狐新闻客户端,['http://ww1.sinaimg.cn/large/e894a641ly8grux0wr45lj209i06ct8u.jpg'],,
4651948878594501,KlNqvA3OZ,6756482870,光头帮主,【#河南一武术馆发生火灾致18死#🙏】6月25日凌晨3时许，柘城县远襄镇北街一武术馆发生火灾，造成18人死亡、4人重伤、12人轻伤。目前火情已经扑灭，武术馆负责人已被警方控制，事故原因正在调查中。评：太可怕了看上去这应该是一家具有培训学校性质的民办机构，培训的应该大多数还是孩子。查清责任，严惩责任人！一方面告慰死去的亡灵，一方面给类似的机构以警示！血的教训,,,,河南一武术馆发生火灾致18死,124,39,174,2021-06-25 12:15,iPhone 12 Pro Max,['http://ww2.sinaimg.cn/large/007nfvQaly1grudybgceej30w50u0te9.jpg'],,
4652109251743860,KlRBb7jEM,2430117234,杨罪大,//@猪窝屯村妇:笑话米国塌楼呢顾不得关心同胞出啥事。//@光头帮主:十堰爆炸事故造成25人死亡、福建摆酒席造成9人死亡，这还不到两周时间，#河南一武术馆发生火灾致18死#安全大于天……,,,"猪窝屯村妇,光头帮主",河南一武术馆发生火灾致18死,0,0,0,2021-06-25 22:52,荣耀 9X,,,4651948878594501
4652109045433196,KlRAQmNqc,6457542630,bozechen,#百年辉煌E心向党#为深刻吸取河北沧州南大港产业园区鼎睿石化“5·31”火灾事故及湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故教训，贯彻安全生产月“落实安全责任，推动安全发展”的主题，6月21日上午，启东生命健康产业园在派尔科化工材料（启东）有限公司开展安全生产综合应急演练暨建党100周年攻坚克难部署大会，努力推动企业树牢安全发展理念，坚决遏制重特大事故，确保庆祝建党100周年期间园区安全生产形势保持平稳。,,南通·汇金原香,,百年辉煌E心向党,0,1,1,2021-06-25 22:51,iPhone客户端,"['http://ww1.sinaimg.cn/large/00731bPoly1gruwgdixwqj30gg0ccthz.jpg', 'http://ww3.sinaimg.cn/large/00731bPoly1gruwgem4h8j30h10cswqw.jpg']",,
4644085417640970,KiuRvw3Ls,7494058006,用户7494058006正义之声,中国古训”欠债还钱”如今被诈骗平台及其保护伞荒唐地打破。如果人类要公然实行“谁凶猛谁就可以不还钱”，与野兽有何区别？岂不是让人类文明彻底倒退？玖富集团经营范围没有网络借贷信息中介业务，却从事网贷业务超范围无证无照违法违规经营，2014年-2020年，玖富集团的悟空理财、玖富普惠、玖富钱包利用app开展广告、网络综艺、热门网剧的广告插入和明星代言，宣扬高管团队的实力，承诺两大国有保险公司100%保本保息，虚假宣传，诱骗出借人。玖富通过第三方支付公司非法占有出借资金，使用数字科技手段形成一真一假两份借款合同，以费用分期的形式发放高利贷；篡改合同、期限错配，匹配大量假标死标，妄图侵占34万出借人的390亿资金！玖富诈骗、人尽皆知，玖富不除、国无宁日！,,,,,1093,289,1117,2021-06-03 19:28,Redmi Note 8 Pro四摄,"['http://ww4.sinaimg.cn/large/008baiPkgy1gr5ay7n246j30p91hcn19.jpg', 'http://ww1.sinaimg.cn/large/008baiPkgy1gr5ay81w0vj30u01sy42z.jpg', 'http://ww2.sinaimg.cn/large/008baiPkgy1gr5ay8e960j30k00zkgo1.jpg', 'http://ww1.sinaimg.cn/large/008baiPkgy1gr5ay8qfifj30u0140wj2.jpg', 'http://ww3.sinaimg.cn/large/008baiPkgy1gr5ay99qmvj30u01t04pp.jpg', 'http://ww4.sinaimg.cn/large/008baiPkgy1gr5ay9q0wzj30hs0c0gr0.jpg', 'http://ww2.sinaimg.cn/large/008baiPkgy1gr5aya50m5j30dc0hsdmv.jpg', 'http://ww2.sinaimg.cn/large/008baiPkgy1gr5ayal0vuj30hs0dcahb.jpg', 'http://ww2.sinaimg.cn/large/008baiPkgy1gr5aybjt4bj30ty0kku0x.jpg']",,
4652103902955415,KlRsycoPZ,6682444549,萍静56607,#十堰天然气爆炸的背后#,,,,十堰天然气爆炸的背后,0,0,1,2021-06-25 22:31,荣耀V30 5G,,,4644085417640970
4652099550053686,KlRlx0dXU,7404888282,用户7404888282,湖北：十堰燃气爆炸事故刑拘8名犯罪嫌疑人O网页链接,,,,,0,0,0,2021-06-25 22:13,学习强国客户端,['http://ww2.sinaimg.cn/large/008589HYgy1gruvd1b5htj3046046a9y.jpg'],,
4652093119663454,KlRb9ExUa,7585856083,售后电话400-765-8828,发布了头条文章：《哈尔滨林内热水器服务热线中心〔哈尔滨市24小时售后网点客服电话〕》#十堰燃气爆炸已致25人死亡#O哈尔滨林内热水器服务热线中心〔哈尔滨市24小时售后网点客服电话〕,http://t.cn/A6f4OPFD,,,十堰燃气爆炸已致25人死亡,0,0,0,2021-06-25 21:48,微博 weibo.com,,,
4649331686900508,KkHlesX8w,2803301701,人民日报,【#十堰燃气爆炸事故8嫌疑人被刑拘#】据十堰发布，根据初步调查结果，湖北十堰市公安机关对包括十堰东风中燃城市燃气发展有限公司总经理黄某在内的8名犯罪嫌疑人采取刑事拘留措施。初步调查显示，发生事故的天然气管道系十堰东风中燃城市燃气发展有限公司所有，该公司安全管理制度不健全，责任不落实，未严格执行燃气管道巡线检查制度，相关设备运行存在严重缺陷。目前，事故调查正在深入进行中，待调查完成后，将依法依纪对有关单位和个人严肃追究问责。O十堰燃气爆炸事故刑拘8名犯罪嫌疑人,,,,十堰燃气爆炸事故8嫌疑人被刑拘,939,1368,10798,2021-06-18 06:55,微博 weibo.com,['http://ww4.sinaimg.cn/large/0033ImPzly1grm1h7v22hj60k40dzmye02.jpg'],,
4652087465477023,KlR22mYP5,5729324309,动感锋尚2021DSFSCN,#十堰燃气爆炸事故8嫌疑人被刑拘#O十堰燃气爆炸事故刑拘8名犯罪嫌疑人,,,,十堰燃气爆炸事故8嫌疑人被刑拘,0,0,1,2021-06-25 21:25,HUAWEI nova 青春版,,,4649331686900508
4652086643394017,KlR0IeeWd,7585856083,售后电话400-765-8828,发布了头条文章：《重庆林内热水器服务热线中心〔重庆市24小时售后网点客服电话〕》#十堰燃气爆炸8人被刑拘#O重庆林内热水器服务热线中心〔重庆市24小时售后网点客服电话〕,http://t.cn/A6f4pfZ7,,,十堰燃气爆炸8人被刑拘,0,0,0,2021-06-25 21:22,微博 weibo.com,,,
4652086421360860,KlR0m5I1m,7585856083,售后电话400-765-8828,发布了头条文章：《成都林内热水器服务热线中心〔成都市24小时售后网点客服电话〕》#十堰燃气爆炸已致25人死亡#O成都林内热水器服务热线中心〔成都市24小时售后网点客服电话〕,http://t.cn/A6f4p5Cq,,,十堰燃气爆炸已致25人死亡,0,0,0,2021-06-25 21:21,微博 weibo.com,,,
4649327705982492,KkHeOp6jO,2656274875,央视新闻,【湖北#十堰燃气爆炸8人被刑拘#】据十堰发布：根据初步调查结果，十堰市公安机关对包括十堰东风中燃城市燃气发展有限公司总经理黄某在内的8名犯罪嫌疑人采取刑事拘留措施。初步调查显示，发生事故的天然气管道系十堰东风中燃城市燃气发展有限公司所有，该公司安全管理制度不健全，责任不落实，未严格执行燃气管道巡线检查制度，相关设备运行存在严重缺陷。目前，事故调查正在深入进行中，待调查完成后，将依法依纪对有关单位和个人严肃追究问责。6月13日，湖北省十堰市张湾区艳湖社区集贸市场发生燃气爆炸事故。,,,,十堰燃气爆炸8人被刑拘,1222,2441,37226,2021-06-18 06:39,微博 weibo.com,['http://ww3.sinaimg.cn/large/002TLsr9ly1grm11tu9v5j614k0su0yk02.jpg'],,
4652086257783715,KlR05wETN,5729324309,动感锋尚2021DSFSCN,湖北#十堰燃气爆炸8人被刑拘#,,,,十堰燃气爆炸8人被刑拘,0,0,0,2021-06-25 21:20,HUAWEI nova 青春版,,,4649327705982492
4652079907606349,KlQPQvUL3,7583351045,维修电话4oo7658828,发布了头条文章：《重庆林内热水器服务热线中心〔重庆市24小时售后网点客服热线〕》#十堰燃气爆炸8人被刑拘#O重庆林内热水器服务热线中心〔重庆市24小时售后网点客服热线〕,http://t.cn/A6f4Cf73,,,十堰燃气爆炸8人被刑拘,0,0,0,2021-06-25 20:55,微博 weibo.com,,,
4652079531163660,KlQPf4SII,7583351045,维修电话4oo7658828,发布了头条文章：《成都林内热水器服务热线中心〔成都市24小时售后网点客服热线〕》#十堰天然气爆炸的背后#O成都林内热水器服务热线中心〔成都市24小时售后网点客服热线〕,http://t.cn/A6f4C4lj,,,十堰天然气爆炸的背后,0,0,0,2021-06-25 20:54,微博 weibo.com,,,
4652078581941430,KlQNI893o,5044431981,启驰a刚平g,发布了头条文章：《西安林内热水器维修网点〔西安市24小时售后网点客服热线〕》#十堰燃气爆炸8人被刑拘#O西安林内热水器维修网点〔西安市24小时售后网点客服热线〕,http://t.cn/A6f49dkD,,,十堰燃气爆炸8人被刑拘,0,0,0,2021-06-25 20:50,微博 weibo.com,,,
