id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4641994355770945,KhCsPodhL,6375770700,西边狐狸的丸子,#紧急驰援云南地震##情暖青海地震灾区#赠人玫瑰，手有余香。我在“驰援青海、云南地震灾区”项目捐款成功！愿我和@力丸_RIKIMARU公益组让爱心传递。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"力丸_RIKIMARU公益组,中华思源工程扶贫基金会","紧急驰援云南地震,情暖青海地震灾区",0,0,1,2021-05-29 00:59,微公益,,,
4641994314613190,KhCsLjm6i,7285197523,摇滚洗衣机,#情暖青海地震灾区#会变好的不用担心,,,,情暖青海地震灾区,0,0,0,2021-05-29 00:59,iPhone客户端,,,
4641993944205263,KhCsahDYP,7510300185,我是谢光头,#情暖青海地震灾区#希望温暖可以送到他们家里,,,,情暖青海地震灾区,0,0,0,2021-05-29 00:57,iPhone客户端,,,
4641993651391206,KhCrH5PUO,7505546690,吃什么都一样,#情暖青海地震灾区#感觉他们过得好辛苦想替他们死,,,,情暖青海地震灾区,0,0,0,2021-05-29 00:56,iPhone客户端,,,
4641993547056943,KhCrwtBPF,1952190402,alex亅,#情暖青海地震灾区#大家一起行动起来,,,,情暖青海地震灾区,0,0,0,2021-05-29 00:56,Redmi 9A,,,
4641993341011146,KhCrc4f2O,6893355824,你哪里不满意,#情暖青海地震灾区#加油我们都在一起努力的,,,,情暖青海地震灾区,0,0,0,2021-05-29 00:55,iPhone客户端,,,
4641993169569496,KhCqUE9sI,6808036018,赐我一点幸运,#情暖青海地震灾区#一定会好起来的,,,,情暖青海地震灾区,0,0,0,2021-05-29 00:54,iPhone客户端,,,
4641993135229924,KhCqRlWxC,7609414029,用户7609414029,青海玛多县：野马滩1、2号桥地震烈度影响均突破原抗震设计参数O网页链接,,,,,0,0,0,2021-05-29 00:54,学习强国客户端,['http://ww4.sinaimg.cn/large/008iYkclly1gqymnq7z59j3046046q2u.jpg'],,
4641992988690970,KhCqCAsUW,7580113338,小葵闪现,#情暖青海地震灾区#发生这样的事情也是我们不愿意看见的,,,,情暖青海地震灾区,0,0,0,2021-05-29 00:53,iPhone客户端,,,
4641992976106488,KhCqBpCzK,2149195703,_梆梆酱yu儿,#情暖青海地震灾区#予人为乐，与己而乐。我在“情暖青海地震灾区”项目捐款成功！让我与@王一博正能量粉丝公益站一道成为传递爱与快乐的使者。@北京市众安公益基金会情暖青海地震灾区,,,"王一博正能量粉丝公益站,北京市众安公益基金会",情暖青海地震灾区,0,0,0,2021-05-29 00:53,微公益,,,
4641992774780524,KhCqhk3De,5237459509,不知道干什么的Aikoi,扭到腰这个事情，怎么说呢就是在意料之外又在情理之中，17公斤的东西我就这么直接弯腰抬起来那肯定闪到，坐也不是站也不是趟也不是，刮腿毛都弯不下腰！离谱打疫苗前一晚青海地震了，这边震感还蛮强，半夜不睡觉的本人，以为是出幻觉了晃晃的，坐起来感受一下这么我的宝贝下铺摇床整的跟DJ慢摇一样，走廊骚动了，还有没睡的蒋哥也翻身起来，乌漆麻黑的我俩对视了，“地震了快跑”，然后感冒了，凌晨两三点的榆中还是太冷了。打疫苗不疼，就很快的扎一针，但是我的副作用太大了，可能还是没长大，从小到大打完疫苗都跟快死了一样内卷现状就是有人高呼“拒绝内卷！”然后写个不停，还觉得自己已经写很少了，我都不敢讲话因为我只写了他们的一半多，不是不好好写，是我总觉得其实你只要把作业按要求写了，写清楚了就可以了，案例分析就分析，发展状况就发展状况，话说清楚了就行了，写那么多也不见得句句是精华，只是显得刻苦努力罢了，真的没必要，特别是喊着拒绝内卷还要一直写，真的没必要就像现在写的这个小作文一样，只是废话而已，因为好久没废话了最近爱发脾气，也记不住东西，别人跟我说啥我都忘，真不是故意的，但是也有一部分是故意的，这个就分人了，我现在这段时间做人就全看心情饼子哥是好哥哥就是二傻二傻的，我想过我俩以后的生活，但是每次都得面对我俩中间更多的必须要解决的问题，想逃避都不行那种，但是以后再说吧，都能解决，前几天有点冲他无理取闹的发脾气还记不住他跟我讲了啥，想说对不起来着，就不好意思开口我不爱主动跟人道歉，我是职业不背锅侠，但是我真的喜欢他，所以就，反正他看得到，就在这道歉了我不喜欢小组作业我也不想改论文作业很多但是不着急了我要给自己放假但是今天中午我真的还是要被臭背过去了，重感冒至今鼻子还没通气的人，捂在被子里，被臭背过去，毒气弹也不过如此了还有什么呢天气热真的热好热啊,,,,,0,0,1,2021-05-29 00:53,HUAWEI P40 5G,,,
