id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4639447536633733,Kgyd3rPJH,1008746521,京城张宝,“日日行，不怕千万里；常常做，不怕千万事。”宁愿走得慢一点，也不要后退一步。再长远的路途、再困难的事情，也抵不过每天走一小步、做好一件小事。只要在路上，哪怕慢一点，也一定有到达的那一天。 #草根语录##青海果洛7.4级地震#,,,,"草根语录,青海果洛7.4级地震",4,1,1,2021-05-22 00:19,荣耀30 5G,['http://ww2.sinaimg.cn/large/3c204019ly1gqqialxmu2j22tc2401kz.jpg'],,
4639417228858382,KgxqaBat8,5342220662,应急管理部,#大理漾濞6.4级地震#【地震来临时如何避险？】地震突发性强，我们只有掌握正确、科学的避震方法才能尽可能将损失和伤害降至最低。地震时，在家中、在室外、在工作岗位上的人员如何进行个人防护？一图了解↓#大理漾濞5.6级地震#@新疆森林消防总队,,,新疆森林消防总队," 大理漾濞6.4级地震,大理漾濞5.6级地震",54,8,56,2021-05-21 22:18,,['http://ww4.sinaimg.cn/large/005PxpDoly1gqqetjj6qoj30p06x8hdt.jpg'],,
4639472790013819,KgyRN03AT,7576843525,羽生田挙武Amu暖心补给站,#青海果洛州玛多县7.4级地震#地震逃生小口诀：“保持镇静勿慌张，切断用电煤气源。身在高楼勿近窗，坚固家具好避处。检查住所保性命，危楼勿近先离开。震后电梯勿搭乘，楼梯上下要小心。室外行走避乘车，慎防坠物和电线。行车勿慌减车速，注意四方靠边停。收听广播防余震，自救互救勿围观。”,,,,青海果洛州玛多县7.4级地震,0,0,1,2021-05-22 01:59,暖心补给站iPhone客户端,,,4639417228858382
4639469992674596,KgyNhbdME,1788045651,星光抵达,『云南大理连发多次地震』O网页链接『青海发生7.4级地震』O网页链接,,,,,0,0,0,2021-05-22 01:48,长长尾巴的iPhone 6s(Rose Gold),,,
4639465307636070,KgyFIw2uq,2670985301,军旅菌,【#地震微科普#地震别慌！掌握应急自救技巧安全逃离现场】地震逃生与应急自救技巧。要是地震发生在家里，首先要切断电源和煤气，选择一个远离玻璃窗户，容易形成三角空间的地方躲起来，躲避的时候首先要保护头部，如果有条件可以用毛毯，枕头等物盖住头部以免被砸伤。#大理漾濞6.4级地震##青海发生7.4级地震#L军旅菌的微博视频,,,,"地震微科普,大理漾濞6.4级地震,青海发生7.4级地震",0,0,10,2021-05-22 01:29,微博视频号,,"http://f.video.weibocdn.com/001uhCR2gx07MQjIdWAM01041200dVFa0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1621933107&ssig=sihOXfufWs&KID=unistore,video",
4639459298246831,Kgyw1yBnp,1682207150,南方日报,【#大理漾濞6.4级地震#，南方日报记者连线现场：云南森林消防总队大理支队已进入震中位置展开救援】#地震预警##云南漾濞连续发生398次地震#据中国地震台网消息，云南大理州漾濞县21日晚连发多次地震，最高震级6.4级，震源深度8千米。据大理州抗震救灾指挥部消息，经初步核实：截至5月21日23时50分，“5·21”漾濞6.4级地震造成2人死亡、9人受伤。南方日报、南方+记者连线当地居民，了解一线情况。#云南地震已致3死27伤##专家初判青海地震与云南地震没有关联##云南大理连发多次地震#南方日报的微博直播,,,,"大理漾濞6.4级地震,地震预警,云南漾濞连续发生398次地震,云南地震已致3死27伤,专家初判青海地震与云南地震没有关联,云南大理连发多次地震",392,1177,39810,2021-05-22 01:05,微博原生直播,,,
4639789977175514,KgH7nu6G6,6455883426,长枪再无矛,逃难吗？裹被的那种#青海发生7.4级地震#,,西宁,,青海发生7.4级地震,0,2,1,2021-05-22 22:59,vivo S1照亮你的美,"['http://ww2.sinaimg.cn/large/0072Uec2ly1gqrllmmkiyj30u00u0jtm.jpg', 'http://ww3.sinaimg.cn/large/0072Uec2ly1gqrlm0gj5mj30u01t0qko.jpg']",,
4639789955942365,KgH7loVSB,7413777731,Dummer浅时光22370,5月20日眼科医学泰斗夏德昭离世5月21日原博物馆副馆长，文物专家杨伯达离世5月22日下午13:05肝胆手术之父--吴孟超离世13点:07杂交水稻之父--袁隆平离世5月22日青海陕西多地爆发地震5月22日下午13:29太阳耀斑爆发天人共缅，一路走好,,平凉,,,0,0,2,2021-05-22 22:59,nova7你在焦点在,,,
4639789930257155,KgH7j14TF,2952079721,盐汁油梨i,今天和妈妈视频，姥爷突然出现在视频一角，问我青海地震了你那里有震感么？虽然..但是..我在青岛…,,,,,0,0,1,2021-05-22 22:59,iPhone客户端,,,
4639789909806066,KgH7gF90m,1893386841,华人佛教微博,云南沧源金龙寺祈福•平安！#共和国一天痛失两位院士#愿袁隆平院士、吴孟超院士一路走好！#云南青海接连地震#为云南大理漾濞5.21地震祈福平安为青海果洛州玛县5.22地震祈福平安愿伤着早日康复，亡者早登净土！🙏🙏🙏#佛教#,,,,"共和国一天痛失两位院士,云南青海接连地震,佛教",24,20,61,2021-05-22 22:59,,"['http://ww1.sinaimg.cn/large/70daca59ly1gqrllse1bej21qs0u0nhk.jpg', 'http://ww1.sinaimg.cn/large/70daca59ly1gqrllswfa0j21qs0u04gk.jpg', 'http://ww3.sinaimg.cn/large/70daca59ly1gqrlltm9ewj21qr0u0dza.jpg', 'http://ww1.sinaimg.cn/large/70daca59ly1gqrllu5x0aj21qs0u0h37.jpg', 'http://ww1.sinaimg.cn/large/70daca59ly1gqrlluznclj21n70u0ne3.jpg', 'http://ww3.sinaimg.cn/large/70daca59ly1gqrllvpw8rj20u01qsx2q.jpg']",,
